UniProtID,Unnamed: 0,proteinNames,txt_subunit,geneNames,subunitnumber
Q88QD8,362,['Acetoin catabolism protein'],Homodimer.,[],2
Q88LD8,363,"['Dihydrofolate synthase/folylpolyglutamate synthase', 'Folylpoly-gamma-glutamate synthetase-dihydrofolate synthetase', 'Folylpolyglutamate synthetase', 'Tetrahydrofolylpolyglutamate synthase']",Monomer.,"['folC', 'PP_1997']",1
Q88M32,364,['Acetate permease'],Monomer.,"['actP-I', 'PP_1743']",1
Q88RJ2,365,['Probable proton/glutamate-aspartate symporter'],Monomer.,"['gltP', 'PP_0137']",1
Q88E36,366,['Dihydromonapterin reductase'],Monomer.,"['folM', 'PP_4632']",1
Q88K59,367,"['6,7-dihydropteridine reductase']",Monomer.,"['nfnB', 'PP_2432']",1
Q88MC8,368,['Arsenate reductase'],Monomer.,"['yfgD', 'PP_1645']",1
Q88NL9,369,['C4-dicarboxylate transport protein'],Monomer.,"['dctA', 'PP_1188']",1
Q88QU4,370,"['7,8-dihydroneopterin aldolase']",Monomer.,"['folB', 'PP_0392']",1
Q88LK3,371,['Arsenate reductase'],Monomer.,[],1
Q88QA3,372,"['Adenine deaminase', 'ADE']",Monomer.,[],1
Q88L40,373,"['Dihydroorotate dehydrogenase (quinone)', 'DHOdehase']",Monomer.,"['pyrD', 'PP_2095']",1
Q88LL3,374,['aminodeoxychorismate lyase'],Homodimer.,"['pabC', 'PP_1917']",2
Q88JD3,375,['Arsenate reductase'],Homodimer.,[],2
Q88NW7,376,"['Dihydroorotase', 'DHOase']",Homodimer.,"['pyrC', 'PP_1086']",2
Q88M99,377,['Cobalamin biosynthesis protein CobD'],Homodimer.,"['cobD', 'PP_1675']",2
A0A140FWK2,378,['D-hydantoinase/dihydropyrimidinase'],Homodimer.,"['pydB', 'PP_4036']",2
Q88M98,379,['threonine-phosphate decarboxylase'],Homodimer.,"['cobC', 'PP_1676']",2
Q88EI3,380,"['Arginine N-succinyltransferase, subunit beta']",Homodimer.,"['astA-I', 'PP_4479']",2
Q88EI2,381,"['Arginine N-succinyltransferase, subunit alpha']",Homodimer.,"['astA-II', 'PP_4480']",2
Q88DV2,382,"['Dihydropteroate synthase', 'DHPS']",Homodimer.,"['folP', 'PP_4717']",2
Q88DG3,383,"['3-hydroxy acid dehydrogenase, NADP-dependent / malonic semialdehyde reductase']",Homodimer.,"['ydfG', 'PP_4862']",2
Q88KG1,384,['aminodeoxychorismate synthase'],Homodimer.,"['pabB', 'PP_2329']",2
Q88M97,385,['Cobyric acid synthase'],Homodimer.,"['cobQ', 'PP_1677']",2
Q88E15,386,['Adenine:H+ symporter'],Homodimer.,"['purP', 'PP_4653']",2
Q88K84,387,"['3-dehydroquinate dehydratase 2', '3-dehydroquinase 2']",Homododecamer.,"['aroQ2', 'aroQ-2', 'PP_2407']",12
Q88DD7,388,['ATP phosphoribosyltransferase regulatory subunit'],Heteromultimer composed of HisG and HisZ subunits.,"['hisZ', 'PP_4890']",1
Q88QD4,389,"['3-dehydroquinate dehydratase 1', '3-dehydroquinase 1']",Homododecamer.,"['aroQ1', 'aroQ-1', 'PP_0560']",12
Q88P87,390,['ATP phosphoribosyltransferase'],Heteromultimer composed of HisG and HisZ subunits.,"['hisG', 'PP_0965']",1
P0A136,391,"['Adenylate kinase', 'AK', 'ATP-AMP transphosphorylase', 'ATP:AMP phosphotransferase', 'Adenylate monophosphate kinase']",Monomer.,"['adk', 'PP_1506']",1
Q88IJ6,392,"['3-dehydroquinate dehydratase', '3-dehydroquinase']",Homododecamer.,"['aroQ-III', 'aroQ', 'PP_3003']",12
Q88CF9,393,['Adenylate cyclase'],Homododecamer.,"['cyaA', 'PP_5222']",12
Q88CV2,394,"['3-dehydroquinate synthase', 'DHQS']",Homododecamer.,"['aroB', 'PP_5078']",12
Q88K32,395,['Ribonucleoside hydrolase'],Homododecamer.,"['Nuh', 'PP_2460']",12
Q88JU3,396,"['3-dehydroshikimate dehydratase', 'DSD']",Homodimer.,"['quiC1', 'quiC', 'PP_2554']",2
Q88KC2,397,"['2,5-diketo-D-gluconate reductase']",Homodimer.,"['dkgB', 'PP_2368']",2
Q88F07,398,['Nucleoside-specific outer membrane channel protein Tsx'],Homodimer.,[],2
Q88GX1,399,['D-lysine oxidase'],Homodimer.,"['amaD', 'PP_3596']",2
Q88F09,400,['Nucleoside-specific outer membrane channel protein Tsx'],Homodimer.,[],2
Q88GX7,401,['Aminotransferase'],Homodimer.,"['amaC', 'PP_3590']",2
Q88M93,402,"['Adenosylcobinamide-GDP ribazoletransferase', 'Cobalamin synthase', ""Cobalamin-5'-phosphate synthase""]",Homodimer.,"['cobS', 'PP_1681']",2
Q88R54,403,['Arginine ABC transporter permease protein ArtM'],Homodimer.,[],2
Q88QG9,404,['Periplasmic cobalamin-binding protein HutB'],Homodimer.,[],2
Q88R52,405,['L-arginine ABC transporter-periplasmic binding subunit'],Homodimer.,"['artJ', 'PP_0282']",2
Q88GX4,406,"['Amino acid ABC transporter, periplasmic binding protein']",Homodimer.,[],2
Q88GX3,407,"['Amino acid ABC transporter, membrane protein']",Homodimer.,[],2
Q88DY0,408,"['Heme/hemin ABC transporter, permease protein']",Homodimer.,[],2
Q88GX2,409,['Arginine ABC transporter permease protein ArtM'],Homodimer.,[],2
Q88GX0,410,"['Amino-acid ABC transporter, ATP-binding protein']",Homodimer.,[],2
Q88R53,411,"['Amino acid ABC transporter, permease protein']",Homodimer.,[],2
Q88K75,412,"['Iron ABC transporter, ATP-binding protein']",Homodimer.,[],2
Q88BX1,413,"['ATP synthase subunit delta', 'ATP synthase F(1) sector subunit delta', 'F-type ATPase subunit delta', 'F-ATPase subunit delta']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpH', 'PP_5416', 'PP5416']",1
Q88R51,414,['Arginine/ornithine transport ATP-binding protein AotP'],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['aotP', 'PP_0283']",1
P0A103,415,['ATP synthase protein I'],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpI', 'uncI', 'PP_5420']",1
Q88DY1,416,['Hemin import ATP-binding protein HmuV'],"The complex is composed of two ATP-binding proteins (HmuV), two transmembrane proteins (HmuU) and a solute-binding protein (HmuT).","['hmuV', 'PP_4687']",1
Q88K74,417,"['Iron ABC transporter, permease protein']","The complex is composed of two ATP-binding proteins (HmuV), two transmembrane proteins (HmuU) and a solute-binding protein (HmuT).",[],1
Q88QG6,418,['Farnesyl diphosphate synthase'],"The complex is composed of two ATP-binding proteins (HmuV), two transmembrane proteins (HmuU) and a solute-binding protein (HmuT).","['ispA', 'PP_0528']",1
Q88BX3,419,"['ATP synthase gamma chain', 'ATP synthase F1 sector gamma subunit', 'F-ATPase gamma subunit']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['atpG', 'PP_5414']",1
Q88R19,420,['Glycine-betaine dioxygenase subunit'],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['gbcA', 'PP_0315']",1
Q88BW8,421,"['ATP synthase subunit a', 'ATP synthase F0 sector subunit a', 'F-ATPase subunit 6']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpB', 'PP_5419']",1
Q88BW9,422,"['ATP synthase subunit c', 'ATP synthase F(0) sector subunit c', 'F-type ATPase subunit c', 'F-ATPase subunit c', 'Lipid-binding protein']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpE', 'PP_5418', 'PP5418']",1
Q88C77,423,['Biopolymer transport protein ExbB'],The accessory proteins ExbB and ExbD seem to form a complex with TonB.,"['exbB', 'PP_5306']",1
Q88BX2,424,"['ATP synthase subunit alpha', 'ATP synthase F1 sector subunit alpha', 'F-ATPase subunit alpha']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpA', 'PP_5415']",1
Q88R18,425,['Glycine-betaine dioxygenase subunit'],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['gbcB', 'PP_0316']",1
Q88BX4,426,"['ATP synthase subunit beta', 'ATP synthase F1 sector subunit beta', 'F-ATPase subunit beta']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpD', 'PP_5413']",1
Q88Q89,427,"['4-hydroxy-3-methylbut-2-enyl diphosphate reductase', 'HMBPP reductase']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['ispH', 'PP_0606']",1
Q88C75,428,['Protein TonB'],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['tonB', 'PP_5308']",1
Q88C76,429,['Biopolymer transport protein ExbD'],The accessory proteins ExbB and ExbD seem to form a complex with TonB.,"['exbD', 'PP_5307']",1
Q88QG8,430,"['TonB-dependent receptor, B12 family']",The accessory proteins ExbB and ExbD seem to form a complex with TonB.,[],1
Q88BX5,431,"['ATP synthase epsilon chain', 'ATP synthase F1 sector epsilon subunit', 'F-ATPase epsilon subunit']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['atpC', 'PP_5412']",1
Q88M10,432,"['Ubiquinone biosynthesis O-methyltransferase', '2-polyprenyl-6-hydroxyphenol methylase', '3-demethylubiquinone 3-O-methyltransferase']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['ubiG', 'PP_1765']",1
Q88BX0,433,"['ATP synthase subunit b', 'ATP synthase F(0) sector subunit b', 'ATPase subunit I', 'F-type ATPase subunit b', 'F-ATPase subunit b']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpF', 'PP_5417']",1
Q88R74,434,['ADP-sugar pyrophosphorylase'],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['nudE', 'PP_0260']",1
Q88HD4,435,['Efflux pump membrane transporter'],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['mexF', 'PP_3426']",1
Q88DA8,436,"['ADP-ribose pyrophosphatase', 'ADP-ribose diphosphatase', 'ADP-ribose phosphohydrolase', 'Adenosine diphosphoribose pyrophosphatase']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['nudF', 'PP_4919']",1
Q88QQ1,437,"['Bifunctional ligase/repressor BirA', 'Biotin operon repressor', 'Biotin--[acetyl-CoA-carboxylase] ligase', 'Biotin--protein ligase', 'Biotin-[acetyl-CoA carboxylase] synthetase']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['birA', 'PP_0437']",1
Q88HD3,438,['Multidrug efflux RND outer membrane protein OprN'],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['oprN', 'PP_3427']",1
Q88G81,439,['D-aminopeptidase'],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.",[],1
Q88R50,440,['Gamma-aminobutyrate permease'],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['gabP-I', 'PP_0284']",1
Q88IC6,441,['3-hydroxybutyrate dehydrogenase'],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['hbdH', 'PP_3073']",1
Q88F33,442,"['Adenine phosphoribosyltransferase', 'APRT']",Homodimer.,"['apt', 'PP_4266']",2
Q88NA8,443,"['Sulfate adenylyltransferase subunit 1', 'ATP-sulfurylase large subunit', 'Sulfate adenylate transferase', 'SAT']","Heterodimer composed of CysD, the smaller subunit, and CysN.","['cysNC', 'cysN', 'PP_1304']",1
Q88NA9,444,"['Sulfate adenylyltransferase subunit 2', 'ATP-sulfurylase small subunit', 'Sulfate adenylate transferase', 'SAT']","Heterodimer composed of CysD, the smaller subunit, and CysN.","['cysD', 'PP_1303']",1
Q88KG2,445,"[""Adenosine 5'-phosphosulfate reductase"", 'APS reductase', ""5'-adenylylsulfate reductase"", ""Thioredoxin-dependent 5'-adenylylsulfate reductase""]","Heterodimer composed of CysD, the smaller subunit, and CysN.","['cysH', 'PP_2328']",1
Q88HD5,446,"['Efflux transporter RND family, MFP subunit']","Heterodimer composed of CysD, the smaller subunit, and CysN.",[],1
Q88CG6,447,['Thioredoxin'],"Heterodimer composed of CysD, the smaller subunit, and CysN.","['trxA', 'PP_5215']",1
Q88CW7,448,"['Betaine aldehyde dehydrogenase', 'BADH']",Dimer of dimers.,"['betB', 'PP_5063']",1
Q88GW5,449,"['2,5-dioxovalerate dehydrogenase']",Dimer of dimers.,[],1
Q88N13,450,['beta-glucosidase'],Dimer of dimers.,"['bglX', 'PP_1403']",1
Q88CW1,451,['Thioredoxin 2'],Dimer of dimers.,"['trxC', 'PP_5069']",1
Q88IC5,452,['D-beta-hydroxybutyrate permease'],Dimer of dimers.,"['bhbP', 'PP_3074']",1
Q88NF5,453,['Alpha-ketoglutarate semialdehyde dehydrogenase'],Dimer of dimers.,[],1
Q88QI2,454,['Thioredoxin'],Dimer of dimers.,"['trx', 'PP_0510']",1
Q88Q65,455,['Dephospho-CoA kinase'],Dimer of dimers.,"['coaE', 'PP_0631']",1
Q88IP1,456,['Glutaredoxin'],Dimer of dimers.,"['grx', 'PP_2958']",1
Q88MA0,457,"['5,6-dimethylbenzimidazole synthase']",Dimer of dimers.,"['bluB', 'PP_1674']",1
Q88KG5,458,['2-dehydropantoate 2-reductase'],Dimer of dimers.,[],1
Q88L14,459,['Molybdopterin molybdenumtransferase'],Dimer of dimers.,"['moeA', 'PP_2123']",1
Q88N64,460,['2-dehydropantoate 2-reductase'],Dimer of dimers.,"['panE', 'PP_1351']",1
Q88HA3,461,"['Molybdenum cofactor guanylyltransferase', 'MoCo guanylyltransferase', 'GTP:molybdopterin guanylyltransferase', 'Mo-MPT guanylyltransferase', 'Molybdopterin guanylyltransferase', 'Molybdopterin-guanine dinucleotide synthase', 'MGD synthase']",Monomer.,"['mobA', 'PP_3457']",1
Q88CX6,462,['Glutaredoxin'],Monomer.,"['grxC', 'PP_5054']",1
Q88IK1,463,['2-dehydropantoate 2-reductase'],Monomer.,[],1
Q88FR7,464,"['Adenylosuccinate lyase', 'ASL']",Monomer.,"['purB', 'PP_4016']",1
Q88R73,465,"[""3'(2'),5'-bisphosphate nucleotidase CysQ"", ""3'(2'),5-bisphosphonucleoside 3'(2')-phosphohydrolase"", ""3'-phosphoadenosine 5'-phosphate phosphatase"", 'PAP phosphatase']",Monomer.,"['cysQ', 'PP_0261']",1
P59344,466,['Disulfide bond formation protein B 2'],Monomer.,"['dsbB2', 'PP_0190']",1
Q88QE2,467,"['2,3-butanediol dehydrogenase']",Monomer.,"['bdhA', 'PP_0552']",1
Q88QX2,468,['Biotin synthase'],Homodimer.,"['bioB', 'PP_0362', 'PP0362']",2
Q88DD8,469,['Adenylosuccinate synthetase'],Homodimer.,"['purA', 'PP_4889']",2
P59345,470,['Disulfide bond formation protein B 1'],Homodimer.,"['dsbB1', 'PP_0809']",2
Q88RK2,471,['Thiol:disulfide interchange protein'],Homodimer.,"['dsbA', 'PP_0127']",2
Q88PM5,472,['Phosphonates import ATP-binding protein PhnC'],"The complex is composed of two ATP-binding proteins (PhnC), two transmembrane proteins (PhnE) and a solute-binding protein (PhnD).","['phnC', 'PP_0825']",1
Q88RA1,473,['Taurine import ATP-binding protein TauB'],"The complex is composed of two ATP-binding proteins (TauB), two transmembrane proteins (TauC) and a solute-binding protein (TauA).","['tauB', 'PP_0232']",1
Q88MU9,474,['Thiol:disulfide interchange protein'],"The complex is composed of two ATP-binding proteins (TauB), two transmembrane proteins (TauC) and a solute-binding protein (TauA).","['dsbC', 'PP_1469']",1
Q88F64,475,['Thiol:disulfide interchange protein DsbD'],"The complex is composed of two ATP-binding proteins (TauB), two transmembrane proteins (TauC) and a solute-binding protein (TauA).","['dsbD-II', 'dsbD', 'PP_4235']",1
Q88R93,476,['Aliphatic sulfonates import ATP-binding protein SsuB'],"The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).","['ssuB', 'PP_0240']",1
Q88R96,477,['Aliphatic sulfonate ABC transporter-periplasmic binding protein / transport of isethionate'],"The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).","['ssuA', 'PP_0237']",1
Q88CP5,478,"['ABC transporter, periplasmic binding protein']","The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).",[],1
Q88QD3,479,['Thiol:disulfide interchange protein DsbD'],"The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).","['dsbD-I', 'dsbD', 'PP_0561']",1
Q88CP4,480,"['ABC transporter, permease protein']","The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).",[],1
Q88R94,481,['Aliphatic sulfonate ABC transporter-permease subunit / transport of isethionate'],"The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).","['ssuC', 'PP_0239']",1
Q88F62,482,['Thiol:disulfide interchange protein'],"The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).","['dsbG', 'PP_4237']",1
Q88RA0,483,['Taurine ABC transporter periplasmic binding subunit'],"The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).","['tauA', 'PP_0233']",1
Q88RA2,484,['Taurine ABC transporter permease subunit'],"The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).","['tauC', 'PP_0231']",1
Q88R99,485,['Outer-membrane porin E'],"The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).","['oprE', 'PP_0234']",1
Q88PM4,486,"['Phosphonate ABC transporter, permease protein']","The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).","['phnE', 'PP_0826']",1
Q88PM3,487,['Phosphonate transport system permease protein PtxC'],"The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).","['ptxC', 'PP_0827']",1
Q88CP3,488,"['Ferric iron ABC transporter, ATP-binding protein']","The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).","['fbpC', 'PP_5137']",1
Q88PM6,489,['Phosphonate transport system-binding protein'],"The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).","['ptxB', 'PP_0824']",1
Q88FQ1,490,['NADP-dependent dihydropyrimidine dehydrogenase subunit'],"The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).","['pydX', 'PP_4037']",1
Q88FQ0,491,['Dihydrothymine dehydrogenase'],"The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).","['pydA', 'PP_4038']",1
Q88C95,492,"[""Deoxyuridine 5'-triphosphate nucleotidohydrolase"", 'dUTPase']","The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).","['dut', 'PP_5286']",1
Q88KT0,493,"['2-aminoethylphosphonate--pyruvate transaminase', '2-aminoethylphosphonate aminotransferase', 'AEP transaminase', 'AEPT']",Homodimer.,"['phnW', 'PP_2209']",2
Q88MH4,494,"['1-deoxy-D-xylulose 5-phosphate reductoisomerase', 'DXP reductoisomerase', '1-deoxyxylulose-5-phosphate reductoisomerase', '2-C-methyl-D-erythritol 4-phosphate synthase']",Homodimer.,"['dxr', 'PP_1597']",2
Q88I40,495,"['Benzoate 1,2-dioxygenase subunit alpha']",Homodimer.,"['benA', 'PP_3161']",2
Q88QG7,496,['1-deoxy-D-xylulose-5-phosphate synthase'],Homodimer.,"['dxs', 'PP_0527']",2
Q88PQ9,497,"['1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD']",Homodimer.,"['ampD', 'PP_0789']",2
Q88DT4,498,['L-lactate permease'],Homodimer.,"['lldP', 'PP_4735']",2
Q88I39,499,"['Benzoate 1,2-dioxygenase subunit beta']",Homodimer.,"['benB', 'PP_3162']",2
Q88DD0,500,['N-acetylmuramoyl-L-alanine amidase'],Homodimer.,"['amiC', 'PP_4897']",2
Q88D63,501,['D-erythrose 4-phosphate dehydrogenase'],Homodimer.,"['epd', 'PP_4964']",2
Q88I38,502,"['Benzoate 1,2-dioxygenase electron transfer component']",Homodimer.,"['benC', 'PP_3163']",2
Q88KS2,503,['Enoyl-CoA hydratase'],Homodimer.,[],2
Q88I37,504,"['1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase']",Homodimer.,"['benD', 'PP_3164']",2
Q88KZ4,505,"['Beta-hexosaminidase', 'Beta-N-acetylhexosaminidase', 'N-acetyl-beta-glucosaminidase']",Homodimer.,"['nagZ', 'PP_2145']",2
Q88L88,506,['3-hydroxyacyl-CoA dehydrogenase family protein'],Homodimer.,[],2
Q88N61,507,['Muropeptide permease AmpG'],Homodimer.,"['ampG', 'PP_1355']",2
Q88I36,508,['Benzoate MFS transporter'],Homodimer.,"['benK', 'PP_3165']",2
Q88EM2,509,['Xaa-Pro aminopeptidase'],Homodimer.,[],2
Q88EM9,510,['Amino-acid ABC transporter ATP-binding protein y4tH'],Homodimer.,[],2
