UniProtID,Unnamed: 0,proteinNames,txt_subunit,geneNames,subunitnumber
A6TG39,176,"['ATP synthase subunit delta', 'ATP synthase F(1) sector subunit delta', 'F-type ATPase subunit delta', 'F-ATPase subunit delta']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpH', 'KPN78578_40990', 'KPN_04140']",1
A6TG38,177,"['ATP synthase subunit alpha', 'ATP synthase F1 sector subunit alpha', 'F-ATPase subunit alpha']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpA', 'KPN78578_40980', 'KPN_04139']",1
A6TGI9,178,['Adenylate cyclase'],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['cyaA', 'KPN_04305']",1
A6T614,179,"['Betaine aldehyde dehydrogenase', 'BADH']",Dimer of dimers.,"['betB', 'KPN_00585']",1
A6T4G4,180,['Non-specific ribonucleoside hydrolase RihC'],Dimer of dimers.,"['rihC', 'KPN78578_00240', 'KPN_00025']",1
A6TCB2,181,['Beta-glucoside kinase'],Dimer of dimers.,[],1
A6THU5,182,"['4-hydroxy-2-oxo-heptane-1,7-dioate aldolase', '2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase', 'HHED aldolase', '4-hydroxy-2-ketoheptane-1,7-dioate aldolase', 'HKHD aldolase']",Homohexamer; trimer of dimers.,"['hpcH', 'hpaI', 'KPN78578_47050', 'KPN_04783']",6
A6T8N3,183,"['Dihydromonapterin reductase', 'H(2)-MPt reductase']",Homohexamer; trimer of dimers.,"['folM', 'KPN78578_14930', 'KPN_01523']",6
A6TC39,184,['Nucleoside permease'],Homohexamer; trimer of dimers.,"['nupC', 'KPN_02744']",6
A6TDX2,185,['Nucleoside permease NupG'],Homohexamer; trimer of dimers.,"['nupG', 'KPN_03396']",6
A6T4I4,186,['Dihydrofolate reductase'],Homohexamer; trimer of dimers.,"['folA', 'KPN_00045']",6
A6TC01,187,['Dihydrofolate synthase/folylpolyglutamate synthase'],Monomer.,"['folC', 'KPN_02705']",1
A6TFG1,188,['Biotin sulfoxide reductase'],Monomer.,"['bisC', 'KPN_03909']",1
A6T5E4,189,['Nucleoside-specific channel-forming protein Tsx'],Monomer.,"['tsx', 'KPN_00363']",1
A6T6L5,190,['Biotin synthase'],Homodimer.,"['bioB', 'KPN78578_07750', 'KPN_00800']",2
A6TGC0,191,"['1,4-dihydroxy-2-naphthoate octaprenyltransferase', 'DHNA-octaprenyltransferase']",Homodimer.,"['menA', 'KPN_04225']",2
A6TBB1,192,"['Adenosylcobinamide-GDP ribazoletransferase', 'Cobalamin synthase', ""Cobalamin-5'-phosphate synthase""]",Homodimer.,"['cobS', 'KPN78578_24210', 'KPN_02464']",2
A6TA61,193,['Acetyl-CoA:acetoacetyl-CoA transferase beta subunit'],Homodimer.,[],2
A6T4W2,194,['Vitamin B12-binding protein'],"The complex is composed of two ATP-binding proteins (BtuD), two transmembrane proteins (BtuC) and a solute-binding protein (BtuF).","['yadT', 'btuF', 'KPN_00173']",1
A6TE37,195,"['7,8-dihydroneopterin aldolase']",Homooctamer.,"['ygiG', 'KPN_03462']",8
A6TAH6,196,['Vitamin B12 import system permease protein BtuC'],"The complex is composed of two ATP-binding proteins (BtuD), two transmembrane proteins (BtuC) and a solute-binding protein (BtuF).","['btuC', 'KPN78578_21360', 'KPN_02169']",1
A6T594,197,"['Taurine transport protein (ABC superfamily, membrane)']","The complex is composed of two ATP-binding proteins (BtuD), two transmembrane proteins (BtuC) and a solute-binding protein (BtuF).","['tauC', 'KPN_00313']",1
A6TAH3,198,['Vitamin B12 import ATP-binding protein BtuD'],"The complex is composed of two ATP-binding proteins (BtuD), two transmembrane proteins (BtuC) and a solute-binding protein (BtuF).","['btuD', 'KPN_02166']",1
A6T593,199,['Taurine ATP-binding component of a transport system'],"The complex is composed of two ATP-binding proteins (BtuD), two transmembrane proteins (BtuC) and a solute-binding protein (BtuF).","['tauB', 'KPN_00312']",1
A6T735,200,['ABC transporter'],"The complex is composed of two ATP-binding proteins (BtuD), two transmembrane proteins (BtuC) and a solute-binding protein (BtuF).","['ssuC', 'KPN_00970']",1
A6T739,201,"['Dihydroorotate dehydrogenase (quinone)', 'DHOdehase']",Monomer.,"['pyrD', 'KPN78578_09490', 'KPN_00974']",1
A6T7D6,202,"['Dihydroorotase', 'DHOase']",Homodimer.,"['pyrC', 'KPN78578_10460', 'KPN_01074']",2
A6T8H9,203,['Phenylacetic acid degradation protein putative aldehyde dehydrogenase'],Homodimer.,"['paaZ', 'KPN_01468']",2
A6TGF0,204,"['Vitamin B12 transporter BtuB', 'Cobalamin receptor', 'Outer membrane cobalamin translocator']",Homodimer.,"['btuB', 'KPN_04255']",2
A6T8I9,205,['Beta-ketoadipyl-CoA thiolase'],Homodimer.,"['paaJ', 'KPN_01478']",2
A6T592,206,"['Taurine transport protein (ABC superfamily, peri_bind)']",Homodimer.,"['tauA', 'KPN_00311']",2
A6T734,207,['ABC transporter'],Homodimer.,"['ssuB', 'KPN_00969']",2
A6T737,208,"['Alkanesulfonate transport protein (ABC superfamily, peri_bind)']",Homodimer.,"['ssuA', 'KPN_00972']",2
A6TAJ3,209,['Protein TonB'],Homodimer. Forms a complex with the accessory proteins ExbB and ExbD.,"['tonB', 'KPN_02186']",2
A6T8I6,210,['Enoyl-CoA hydratase'],Homodimer. Forms a complex with the accessory proteins ExbB and ExbD.,"['paaG', 'KPN_01475']",2
A6TE01,211,['Biopolymer transport protein ExbB'],The accessory proteins ExbB and ExbD seem to form a complex with TonB.,"['exbB', 'KPN_03426']",1
A6THU8,212,['4-hydroxyphenylacetate catabolism'],The accessory proteins ExbB and ExbD seem to form a complex with TonB.,"['hpaD', 'KPN_04786']",1
A6T9N1,213,"['3-phenylpropionate dioxygenase, beta subunit']",The accessory proteins ExbB and ExbD seem to form a complex with TonB.,[],1
A6TE00,214,['Biopolymer transport protein ExbD'],The accessory proteins ExbB and ExbD seem to form a complex with TonB.,"['exbD', 'KPN_03425']",1
A6TF21,215,"['Conserved protein, MutT-like protein']",Homodimer.,"['yrfE', 'KPN_03768']",2
A6T9N2,216,"['3-phenylpropionate dioxygenase, alpha subunit']",Homodimer.,[],2
A6T9N0,217,['NADH oxidoreductase for HCP'],Homodimer.,[],2
A6TEJ6,218,"['Dihydropteroate synthase', 'DHPS']",Homodimer.,"['folP', 'KPN_03587']",2
A6T5N2,219,"['Adenine phosphoribosyltransferase', 'APRT']",Homodimer.,"['apt', 'KPN78578_04420', 'KPN_00451']",2
A6T9M9,220,"['1,2-dihydroxycyclohexa-3,5-diene carboxylate dehydrogenase']",Homodimer.,[],2
A6TD42,221,"['Adenylyl-sulfate kinase', 'APS kinase', ""ATP adenosine-5'-phosphosulfate 3'-phosphotransferase"", ""Adenosine-5'-phosphosulfate kinase""]",Homodimer.,"['cysC', 'KPN78578_30520', 'KPN_03112']",2
A6TBY9,222,"['D-erythro-7,8-dihydroneopterin tri P epimerase']",Homooctamer.,"['folX', 'KPN_02693']",8
A6T7K1,223,"['Adenylosuccinate lyase', 'ASL']",Homotetramer. Residues from neighboring subunits contribute catalytic and substrate-binding residues to each active site.,"['purB', 'KPN_01139']",4
A6TF13,224,"['3-dehydroquinate synthase', 'DHQS']",Homotetramer. Residues from neighboring subunits contribute catalytic and substrate-binding residues to each active site.,"['aroB', 'KPN78578_37230', 'KPN_03760']",4
A6TAN4,225,['Sodium-calcium/proton antiporter'],Homotetramer. Residues from neighboring subunits contribute catalytic and substrate-binding residues to each active site.,"['chaA', 'KPN_02229']",4
A6TH93,226,['Adenylosuccinate synthetase'],Homodimer.,"['purA', 'KPN78578_45030', 'KPN_04576']",2
A6T6C0,227,['N-acetylglucosamine-6-phosphate deacetylase'],Homodimer.,"['nagA', 'KPN_00698']",2
A6T5S8,228,['Lysine/cadaverine transport protein (APC family)'],Homodimer.,"['cadB', 'KPN_00499']",2
A6T4Q1,229,"['1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD']",Homodimer.,"['ampD', 'KPN_00112']",2
A6T4L2,230,"['3-dehydroquinate dehydratase', '3-dehydroquinase', 'Type I DHQase', 'Type I dehydroquinase', 'DHQ1']",Homodimer.,"['aroD', 'KPN78578_00720', 'KPN_00073']",2
A6THJ1,231,['Acetolactate synthase large subunit'],Homodimer.,[],2
A6TH84,232,['N-acetylmuramoyl-L-alanine amidase'],Homodimer.,"['amiB', 'KPN_04567']",2
A6TDF2,233,['N-acetylmuramoyl-L-alanine amidase'],Homodimer.,"['amiC', 'KPN_03225']",2
A6THI8,234,['5-deoxy-glucuronate isomerase'],Homodimer.,[],2
A6T9H9,235,"['Catalase-peroxidase', 'CP']",Homodimer or homotetramer.,"['katG', 'KPN78578_17890', 'KPN_01819']",2
A6TC67,236,['N-acetylmuramoyl-L-alanine amidase'],Homodimer or homotetramer.,"['amiA', 'KPN_02778']",2
A6T7U8,237,['Catalase'],Homodimer or homotetramer.,"['katE', 'KPN_01236']",2
A6T5F4,238,['Geranyltranstransferase (Farnesyldiphosphate synthase)'],Homodimer or homotetramer.,"['ispA', 'KPN_00373']",2
A6T7G6,239,"['Beta-hexosaminidase', 'Beta-N-acetylhexosaminidase', 'N-acetyl-beta-glucosaminidase']",Homodimer or homotetramer.,"['nagZ', 'KPN_01104']",2
A6T4G3,240,"['4-hydroxy-3-methylbut-2-enyl diphosphate reductase', 'HMBPP reductase']",Homodimer.,"['ispH', 'KPN78578_00230', 'KPN_00024']",2
A6T9N3,241,"['catechol 1,2-dioxygenase']",Homodimer.,[],2
A6T5H6,242,['Muropeptide transport protein (MFS family)'],Homodimer.,"['ampG', 'KPN_00395']",2
A6TEL5,243,['Na:Ca transport protein (CacA family)'],Homodimer.,"['yrbG', 'KPN_03606']",2
A6TBT7,244,"['Ubiquinone biosynthesis O-methyltransferase', '2-polyprenyl-6-hydroxyphenol methylase', '3-demethylubiquinone 3-O-methyltransferase']",Homodimer.,"['ubiG', 'KPN78578_25970', 'KPN_02641']",2
A6TFL4,245,['ADP-L-glycero-D-manno-heptose-6-epimerase'],Homopentamer.,"['hldD', 'KPN78578_39240', 'KPN_03963']",5
A6T8T9,246,"['Anaerobic dimethyl sulfoxide (DMSO) reductase, subunit B']",Homopentamer.,"['dmsB', 'KPN_01579']",5
A6T7X8,247,"['Corrinoid adenosyltransferase', 'Cob(II)alamin adenosyltransferase', 'Cob(II)yrinic acid a,c-diamide adenosyltransferase']",Homopentamer.,"['btuR', 'KPN_01266']",5
A6T5W6,248,['Phenylalanine-specific permease'],Homopentamer.,[],5
A6T4H9,249,['Carbamoyl-phosphate synthase small chain'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.","['carA', 'KPN_00040']",2
A6T6Z3,250,"['Anaerobic dimethyl sulfoxide (DMSO) reductase, subunit C']","Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.","['dmsC', 'KPN_00928']",2
A6TDU9,251,['Agmatinase'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.","['speB', 'KPN78578_33090', 'KPN_03373']",2
A6T6Z1,252,"['Anaerobic dimethyl sulfoxide (DMSO) reductase, subunit A']","Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.","['dmsA', 'KPN_00926']",2
A6TB80,253,['Cytosine-specific methyltransferase'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.","['dcm', 'KPN_02428']",2
A6T4I0,254,['Carbamoyl-phosphate synthase large chain'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.","['carB', 'KPN_00041']",2
A6TE11,255,['1-acyl-sn-glycerol-3-phosphate acyltransferase'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.","['plsC', 'KPN_03436']",2
A6TGE2,256,"['N-acetyl-gamma-glutamyl-phosphate reductase', 'AGPR']","Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.","['argC', 'KPN_04247']",2
A6TF88,257,['Pb/Cd/Zn/Hg transporting ATPase (P-type ATPase family)'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.","['zntA', 'KPN_03835']",2
A6THM3,258,['DNA (cytosine-5-)-methyltransferase'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.",[],2
A6THQ3,259,['Outer membrane transport protein involved in copper (Silver) tolerance'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.",[],2
A6TB34,260,['dATP pyrophosphohydrolase'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.","['ntpA', 'KPN_02379']",2
A6THQ2,261,['CusA/CzcA family heavy metal efflux RND transporter'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.",[],2
A6T6H1,262,['Zinc transporter ZitB'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.","['ybgR', 'KPN_00756']",2
A6T4P2,263,"['8-oxo-dGTP diphosphatase', '7,8-dihydro-8-oxoguanine-triphosphatase', 'Mutator protein MutT', 'dGTP pyrophosphohydrolase']","Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.","['mutT', 'KPN_00103']",2
A6THQ4,264,['Periplasmic copper-binding protein'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.",[],2
A6TGB7,265,['Cation-efflux pump FieF'],Homodimer.,"['fieF', 'KPN78578_41770', 'KPN_04222']",2
A6THQ5,266,['Outer membrane transport protein involved in copper (Silver) tolerance'],Homodimer.,[],2
A6TBA9,267,['S-adenosylhomocysteine hydrolase'],Homodimer.,[],2
A6TE28,268,['Zinc transporter ZupT'],Homodimer.,"['ygiE', 'KPN_03453']",2
A6T4P5,269,['Dephospho-CoA kinase'],Homodimer.,"['coaE', 'KPN_00106']",2
A6T4W4,270,['Deoxyguanosinetriphosphate triphosphohydrolase'],Homotetramer.,"['dgt', 'KPN78578_01740', 'KPN_00175']",4
A6TGR3,271,['Bifunctional purine biosynthesis protein PurH'],Homotetramer.,"['purH', 'KPN78578_43230', 'KPN_04388']",4
A6TGG1,272,"['Ketol-acid reductoisomerase (NADP(+))', 'KARI', 'Acetohydroxy-acid isomeroreductase', 'AHIR', 'Alpha-keto-beta-hydroxylacyl reductoisomerase', 'Ketol-acid reductoisomerase type 2', 'Ketol-acid reductoisomerase type II']",Homotetramer.,"['ilvC', 'KPN78578_42210', 'KPN_04273']",4
A6TFQ8,273,"['CDP-diacylglycerol pyrophosphatase', 'CDP-diacylglycerol phosphatidylhydrolase', 'CDP-diglyceride hydrolase']",Homotetramer.,"['cdh', 'KPN_04007']",4
A6T5Q7,274,"['N5-carboxyaminoimidazole ribonucleotide synthase', 'N5-CAIR synthase']",Homodimer.,"['purK', 'KPN_00477']",2
A6TAP2,275,"['4-diphosphocytidyl-2-C-methyl-D-erythritol kinase', 'CMK']",Homodimer.,"['ispE', 'KPN78578_22020', 'KPN_02237']",2
A6T5F9,276,['2-dehydropantoate 2-reductase'],Homodimer.,"['apbA', 'KPN_00378']",2
A6T5Q8,277,"['N5-carboxyaminoimidazole ribonucleotide mutase', 'N5-CAIR mutase']",Homodimer.,"['purE', 'KPN_00478']",2
A6T6F4,278,['oxoglutarate dehydrogenase (succinyl-transferring)'],Homodimer.,"['sucA', 'KPN_00732']",2
A6TA09,279,['Cyclopropane fatty acyl phospholipid synthase'],Homodimer.,"['cfa', 'KPN_01999']",2
A6T6F5,280,['Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex'],Homodimer.,"['sucB', 'KPN_00733']",2
A6T4Q9,281,['Dihydrolipoyl dehydrogenase'],Homodimer.,"['lpdA', 'KPN_00120']",2
A6TBL2,282,['ATP-binding component of a transport system'],Homodimer.,"['yehX', 'KPN_02565']",2
A6TCJ9,283,['Alpha-ketoglutarate permease'],Homodimer.,"['kgtP', 'KPN_02910']",2
A6TBL3,284,"['Glycine/betaine/choline transport protein, osmoprotection (ABC superfamily, membrane)']",Homodimer.,"['yehY', 'KPN_02566']",2
A6TFF2,285,['Dipeptide transport protein'],Homodimer.,"['dppA', 'KPN_03899']",2
A6TBL4,286,"['Glycine/betaine/choline transport protein, osmoprotection (ABC superfamily, peri_bind)']",Homodimer.,"['yehZ', 'KPN_02567']",2
A6TBL1,287,"['Glycine/betaine/choline transport protein, osmoprotection (ABC superfamily, membrane)']",Homodimer.,"['yehW', 'KPN_02564']",2
A6TFE9,288,['ABC-type dipeptide transporter'],Homodimer.,"['dppD', 'KPN_03896']",2
A6T616,289,['High-affinity choline transport'],Homodimer.,[],2
A6TFE8,290,"['Dipeptide transport protein (ABC superfamily, atp_bind)']",Homodimer.,"['dppF', 'KPN_03895']",2
A6TFF1,291,"['Dipeptide transport protein 1 (ABC superfamily, membrane)']",Homodimer.,"['dppB', 'KPN_03898']",2
A6TFF0,292,"['Dipeptide transport protein 2 (ABC superfamily, membrane)']",Homodimer.,"['dppC', 'KPN_03897']",2
A6T5A4,293,"['D-alanine--D-alanine ligase', 'D-Ala-D-Ala ligase', 'D-alanylalanine synthetase']",Homodimer.,"['ddl', 'KPN_00323']",2
A6T778,294,['Betaine/choline/glycine transport protein (BCCT family)'],Homodimer.,[],2
A6T4N5,295,"['D-alanine--D-alanine ligase', 'D-Ala-D-Ala ligase', 'D-alanylalanine synthetase']",Homodimer.,"['ddl', 'KPN_00096']",2
A6TCK7,296,['T-protein'],Homodimer.,"['tyrA', 'KPN_02922']",2
A6T819,297,['Dipeptide epimerase'],Homodimer.,"['ycjG', 'KPN_01308']",2
A6TCK5,298,"['Bifunctional chorismate mutase/prephenate dehydratase', 'Chorismate mutase-prephenate dehydratase', 'p-protein']",Homodimer.,"['pheA', 'KPN_02920']",2
A6TAW3,299,['Alanine racemase'],Homodimer.,"['alr', 'KPN_02308']",2
A6TGW1,300,['Alanine racemase'],Homodimer.,"['alr', 'KPN_04440']",2
A6TC15,301,"['Chorismate synthase', 'CS']",Homotetramer.,"['aroC', 'KPN78578_26750', 'KPN_02719']",4
A6TCG5,302,['Serine hydroxymethyltransferase'],Homodimer.,"['glyA', 'KPN78578_28250', 'KPN_02876']",2
A6T6W8,303,"['L-allo-threonine aldolase, PLP-dependent']",Homotetramer.,"['ltaE', 'KPN_00903']",4
A6TGU8,304,['Chorismate pyruvate-lyase'],Monomer.,"['ubiC', 'KPN78578_43580', 'KPN_04427']",1
A6THZ6,305,"['Deoxyribose-phosphate aldolase', 'DERA', '2-deoxy-D-ribose 5-phosphate aldolase', 'Phosphodeoxyriboaldolase', 'Deoxyriboaldolase']",Monomer.,"['deoC', 'KPN_04837']",1
A6TCV9,306,['Alanine--tRNA ligase'],Homotetramer.,"['alaS', 'KPN78578_29690', 'KPN_03029']",4
A6T4J4,307,['Citrate-sodium symporter'],Homotetramer.,[],4
A6TF72,308,"['High-affinity branched-chain amino acid transport protein (ABC superfamily, membrane)']",Homotetramer.,"['livH', 'KPN_03819']",4
A6T4H4,309,['Citrate lyase acyl carrier protein'],"Oligomer with a subunit composition of (alpha,beta,gamma)6.","['citD', 'KPN78578_00340', 'KPN_00035']",1
A6T4H5,310,"['Citrate lyase subunit beta', 'Citrate (pro-3S)-lyase subunit beta', 'Citryl-CoA lyase subunit']","Oligomer with a subunit composition of (alpha,beta,gamma)6.","['citE2', 'KPN_00036']",1
A6TG65,311,['Thiol:disulfide interchange protein'],"Oligomer with a subunit composition of (alpha,beta,gamma)6.","['dsbA', 'KPN_04170']",1
A6TAW8,312,['Disulfide bond formation protein B'],"Oligomer with a subunit composition of (alpha,beta,gamma)6.","['dsbB', 'KPN_02313']",1
A6TF75,313,"['High-affinity branched-chain amino acid transport protein (ABC superfamily, peri_bind)']","Oligomer with a subunit composition of (alpha,beta,gamma)6.","['livJ', 'KPN_03822']",1
A6TDP7,314,['Thiol:disulfide interchange protein'],"Oligomer with a subunit composition of (alpha,beta,gamma)6.","['dsbC', 'KPN_03321']",1
A6T4H6,315,"['Citrate lyase alpha chain', 'Citrase alpha chain', 'Citrate (pro-3S)-lyase alpha chain', 'Citrate CoA-transferase subunit']","Oligomer with a subunit composition of (alpha,beta,gamma)6.","['citF2', 'KPN_00037']",1
A6T4J5,316,['Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase'],"Oligomer with a subunit composition of (alpha,beta,gamma)6.",[],1
A6T4H2,317,['Citrate-sodium symporter'],"Oligomer with a subunit composition of (alpha,beta,gamma)6.",[],1
A6TF71,318,['High-affinity branched-chain amino acid transport'],"Oligomer with a subunit composition of (alpha,beta,gamma)6.","['livM', 'KPN_03818']",1
A6TCJ4,319,['Thioredoxin-like protein'],"Oligomer with a subunit composition of (alpha,beta,gamma)6.","['trxC', 'KPN_02905']",1
A6TF69,320,['High-affinity branched-chain amino acid transport ATP-binding protein'],"Oligomer with a subunit composition of (alpha,beta,gamma)6.","['livF', 'KPN_03816']",1
A6T6N2,321,"['Cardiolipin synthase B', 'CL synthase']","Oligomer with a subunit composition of (alpha,beta,gamma)6.","['ybhO', 'clsB', 'KPN_00817']",1
A6TF70,322,['High-affinity branched-chain amino acid transport ATP-binding protein LivG'],"Oligomer with a subunit composition of (alpha,beta,gamma)6.","['livG', 'KPN_03817']",1
A6TAJ7,323,"['Cardiolipin synthase A', 'CL synthase']","Oligomer with a subunit composition of (alpha,beta,gamma)6.","['clsA', 'cls', 'KPN78578_21570', 'KPN_02190']",1
A6TH46,324,['Thiol:disulfide interchange protein DsbD'],"Oligomer with a subunit composition of (alpha,beta,gamma)6.","['dsbD', 'KPN78578_44560', 'KPN_04526']",1
A6THB8,325,['D-alanine/D-serine/glycine transport protein (APC family)'],"Oligomer with a subunit composition of (alpha,beta,gamma)6.","['cycA', 'KPN_04601']",1
A6TGH0,326,['Thioredoxin'],"Oligomer with a subunit composition of (alpha,beta,gamma)6.","['trxA', 'KPN_04282']",1
A6T678,327,['Thiol:disulfide interchange protein'],"Oligomer with a subunit composition of (alpha,beta,gamma)6.","['dsbG', 'KPN_00649']",1
A6T8T6,328,['Voltage-gated ClC-type chloride channel ClcB'],"Oligomer with a subunit composition of (alpha,beta,gamma)6.","['ynfJ', 'KPN_01576']",1
A6T4E7,329,['Inner membrane transport protein'],"Oligomer with a subunit composition of (alpha,beta,gamma)6.","['yaaJ', 'KPN_00007']",1
A6T7F8,330,['Thymidylate kinase'],"Oligomer with a subunit composition of (alpha,beta,gamma)6.","['tmk', 'KPN78578_10680', 'KPN_01096']",1
A6TAK7,331,['Thymidine kinase'],"Oligomer with a subunit composition of (alpha,beta,gamma)6.","['tdk', 'KPN_02200']",1
A6T9W2,332,['S-(hydroxymethyl)glutathione dehydrogenase'],"Oligomer with a subunit composition of (alpha,beta,gamma)6.",[],1
A6THZ9,333,"['Purine nucleoside phosphorylase DeoD-type', 'PNP']",Homohexamer; trimer of homodimers.,"['deoD', 'KPN_04840']",2
A6T4V9,334,['H(+)/Cl(-) exchange transporter ClcA'],Homodimer.,"['clcA', 'eriC', 'KPN78578_01690', 'KPN_00170']",2
A6T9L3,335,['alcohol dehydrogenase'],Homodimer.,"['adhP', 'KPN_01853']",2
A6THU9,336,['4-hydroxyphenylacetate catabolism'],Homodimer.,"['hpaE', 'KPN_04787']",2
A6THZ7,337,['Thymidine phosphorylase'],Homodimer.,"['deoA', 'KPN78578_47570', 'KPN_04838']",2
A6THU7,338,['4-hydroxyphenylacetate catabolism'],Homodimer.,"['hpaF', 'KPN_04785']",2
A6TDE4,339,['Propanediol utilization: propanol dehydrogenase'],Homodimer.,"['pduQ', 'KPN_03217']",2
A6TFN1,340,"[""Deoxyuridine 5'-triphosphate nucleotidohydrolase"", 'dUTPase']",Homodimer.,"['dut', 'KPN78578_39410', 'KPN_03980']",2
A6T8G6,341,['Phenylacetaldehyde dehydrogenase'],Homodimer.,"['feaB', 'KPN_01455']",2
A6TBV3,342,"['Nucleoside triphosphatase NudI', 'Nucleotide diphosphatase NudI', 'Pyrimidine deoxynucleoside triphosphate diphosphatase', 'dCTP diphosphatase', 'dTTP diphosphatase', 'dUTP diphosphatase']",Monomer.,"['nudI', 'KPN78578_26130', 'KPN_02657']",1
A6TGJ7,343,['Magnesium transport protein CorA'],Monomer.,"['corA', 'KPN_04313']",1
A6T782,344,['Aldehyde dehydrogenase'],Monomer.,[],1
A6T706,345,['ATP-binding transport protein multicopy suppressor of htrB'],Monomer.,"['msbA', 'KPN_00941']",1
A6T4X5,346,"['1-deoxy-D-xylulose 5-phosphate reductoisomerase', 'DXP reductoisomerase', '1-deoxyxylulose-5-phosphate reductoisomerase', '2-C-methyl-D-erythritol 4-phosphate synthase']",Homodimer.,"['ispC', 'dxr', 'KPN_00186']",2
A6TCS6,347,['Aldehyde dehydrogenase B (Lactaldehyde dehydrogenase)'],Homodimer.,"['aldB', 'KPN_02991']",2
A6T5F3,348,['1-deoxy-D-xylulose-5-phosphate synthase'],Homodimer.,"['dxs', 'KPN78578_03630', 'KPN_00372']",2
A6TFI0,349,"['Xylulose kinase', 'Xylulokinase']",Homodimer.,"['xylB', 'KPN_03928']",2
A6TDB6,350,['Tetrapyrrole methylase domain-containing protein'],Homodimer.,"['cbiL', 'KPN_03189']",2
A6T7I7,351,['Ribose-5-phosphate isomerase B'],Homodimer.,[],2
A6TDB9,352,['Tetrapyrrole methylase domain-containing protein'],Homodimer.,"['cbiH', 'KPN_03192']",2
A6TDT2,353,"['D-erythrose-4-phosphate dehydrogenase', 'E4PDH']",Homotetramer.,"['epd', 'KPN78578_32920', 'KPN_03356']",4
A6T9C1,354,['Peptidase'],Homotetramer.,[],4
