,UniProtID,proteinNames,txt_subunit,geneNames
148,Q39VI5,"['UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase, putative']","Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).",[]
149,Q39Z75,"['Acetylglutamate kinase', 'N-acetyl-L-glutamate 5-phosphotransferase', 'NAG kinase', 'NAGK']","Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['argB', 'Gmet_0203']"
150,Q39RH7,"['Menaquinol oxidoreductase complex Cbc5, cytochrome b subunit, putative']","Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['cbcB', 'Gmet_2929']"
151,Q39TW0,"['Iron-sulfur cluster-binding oxidoreductase, CCG domain pair-containing, putative benzoyl-CoA reductase electron transfer protein']","Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['bamD', 'Gmet_2085']"
152,Q39YQ8,"['Ech-hydrogenase-related complex, HyfE-like integral membrane subunit']","Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['ehrC-2', 'Gmet_0373']"
153,Q39YR0,"['Ech-hydrogenase-related complex, large subunit']","Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['ehrL-2', 'Gmet_0371']"
154,Q39XB7,"['Cytidylate kinase', 'CK']","Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['cmk', 'Gmet_0865']"
155,Q39X36,['N-acetylglutamate synthase'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['argA', 'Gmet_0946']"
156,Q39TW5,"['Benzoyl-CoA reductase electron transfer protein, putative']","Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['bamH', 'Gmet_2080']"
157,Q39TW2,"['Benzoyl-CoA reductase electron transfer protein, selenocysteine-containing, putative']","Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['bamF', 'Gmet_2083']"
158,Q39YR2,"['Ech-hydrogenase-related complex, small subunit']","Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['ehrS-2', 'Gmet_0369']"
159,Q39W77,['Acetolactate synthase small subunit'],Dimer of large and small chains.,"['ilvN', 'Gmet_1261']"
160,Q39Y95,"['Menaquinol oxidoreductase complex Cbc6, lipoprotein cytochrome c subunit']",Dimer of large and small chains.,"['cbcM', 'Gmet_0536']"
161,Q39UP3,"['Benzoyl-CoA reductase, putative']",Dimer of large and small chains.,"['bamB-2', 'Gmet_1802']"
162,Q39W78,['Acetolactate synthase'],Dimer of large and small chains.,"['ilvB', 'Gmet_1260']"
163,Q39SF8,"['Ech-hydrogenase-related complex, large subunit']",Dimer of large and small chains.,"['ehrL-1', 'Gmet_2597']"
164,Q39UN4,"['Menaquinol oxidoreductase complex ACIII, iron-sulfur cluster-binding subunit ActB2']",Dimer of large and small chains.,"['actB2', 'Gmet_1811']"
165,Q39UC1,"['Menaquinol oxidoreductase complex Cbc3, cytochrome c subunit']",Dimer of large and small chains.,"['cbcX', 'Gmet_1924']"
166,Q39TV9,"['Iron-sulfur cluster-binding oxidoreductase, putative benzoyl-CoA reductase electron transfer protein']",Dimer of large and small chains.,"['bamC-1', 'Gmet_2086']"
167,Q39YX3,['Uncharacterized protein'],Dimer of large and small chains.,[]
168,Q39YX4,['ATP citrate synthase'],Dimer of large and small chains.,[]
169,Q39YQ7,"['Ech-hydrogenase-related complex, NuoH-like integral membrane subunit']",Dimer of large and small chains.,"['ehrB-2', 'Gmet_0374']"
170,Q39UC2,"['Menaquinol oxidoreductase complex Cbc3, cytochrome b subunit, putative']",Dimer of large and small chains.,"['cbcW', 'Gmet_1923']"
171,Q39SF4,"['Ech-hydrogenase-related complex, NuoL-like integral membrane subunit']",Dimer of large and small chains.,"['ehrA-1', 'Gmet_2601']"
172,Q39Y93,"['Menaquinol oxidoreductase complex Cbc6, iron-sulfur cluster-binding subunit, putative']",Dimer of large and small chains.,"['cbcO', 'Gmet_0538']"
173,J9JEM3,"['Menaquinol oxidoreductase complex Cbc6, membrane protein subunit, putative']",Dimer of large and small chains.,"['cbcQ', 'Gmet_3585']"
174,Q39WV0,['Acetate kinase'],Homodimer.,"['ackA', 'Gmet_1034']"
175,Q39SF6,"['Ech-hydrogenase-related complex, HyfE-like integral membrane subunit']",Homodimer.,"['ehrC-1', 'Gmet_2599']"
176,Q39YH6,['N-acetylneuraminate synthase family protein'],Homodimer.,[]
177,Q39Y92,"['Menaquinol oxidoreductase complex Cbc6, cytochrome b subunit, putative']",Homodimer.,"['cbcP', 'Gmet_0539']"
178,Q39Y90,"['Menaquinol oxidoreductase complex Cbc6, lipoprotein cytochrome c subunit']",Homodimer.,"['cbcR', 'Gmet_0541']"
179,Q39YQ9,"['Ech-hydrogenase-related complex, HyfF-like integral membrane subunit']",Homodimer.,"['ehrD-2', 'Gmet_0372']"
180,Q39TW4,"['Benzoyl-CoA reductase electron transfer protein, putative']",Homodimer.,"['bamG', 'Gmet_2081']"
181,Q39SF9,"['Ech-hydrogenase-related complex, small subunit']",Homodimer.,"['ehrS-1', 'Gmet_2596']"
182,Q39SF5,"['Ech-hydrogenase-related complex, NuoH-like integral membrane subunit']",Homodimer.,"['ehrB-1', 'Gmet_2600']"
183,Q39UC3,"['Menaquinol oxidoreductase complex Cbc3, iron-sulfur cluster-binding subunit, putative']",Homodimer.,"['cbcV', 'Gmet_1922']"
184,Q39Y94,"['Menaquinol oxidoreductase complex Cbc6, cytochrome c subunit']",Homodimer.,"['cbcN', 'Gmet_0537']"
185,Q39UY3,['Short-chain acyl-CoA dehydrogenase'],Homodimer.,[]
186,Q39UP2,"['Iron-sulfur cluster-binding oxidoreductase, putative benzoyl-CoA reductase electron transfer protein']",Homodimer.,"['bamC-2', 'Gmet_1803']"
187,Q39QF5,['Short-chain acyl-CoA dehydrogenase'],Homodimer.,[]
188,Q39UX8,['Short-chain acyl-CoA dehydrogenase'],Homodimer.,[]
189,Q39SF7,"['Ech-hydrogenase-related complex, HyfF-like integral membrane subunit']",Homodimer.,"['ehrD-1', 'Gmet_2598']"
190,Q39TJ9,['Acyl-CoA dehydrogenase'],Homodimer.,[]
191,Q39UN6,"['Menaquinol oxidoreductase complex ACIII, cytochrome c subunit ActA']",Homodimer.,"['actA', 'Gmet_1809']"
192,Q39TI6,['Acyl-CoA dehydrogenase'],Homodimer.,[]
193,Q39TV8,"['Benzoyl-CoA reductase, putative']",Homodimer.,"['bamB-1', 'Gmet_2087']"
194,Q39QF4,['Short-chain acyl-CoA dehydrogenase'],Homodimer.,[]
195,Q39TC8,['Acyl-CoA dehydrogenase'],Homodimer.,[]
196,Q39UN5,"['Menaquinol oxidoreductase complex ACIII, molybdopterin-binding-like subunit ActB1']",Homodimer.,"['actB1', 'Gmet_1810']"
197,Q39TR4,"['p-hydroxybenzaldehyde dehydrogenase, putative']",Homodimer.,"['pcmO', 'Gmet_2131']"
198,Q39UF7,"['Diadenylate cyclase', 'DAC']",Probably a homodimer.,"['dacA', 'Gmet_1888']"
199,Q39TJ8,['Acyl-CoA dehydrogenase'],Probably a homodimer.,[]
200,Q39WU6,['Molybdopterin molybdenumtransferase'],Probably a homodimer.,"['moeA-1', 'Gmet_1038']"
201,Q39UD3,['Aconitate hydratase B'],Probably a homodimer.,"['acnB', 'Gmet_1912']"
202,Q39WW6,"['Aconitate hydratase', 'Aconitase']",Probably a homodimer.,"['acnA', 'Gmet_1016']"
203,Q39WG8,"['Diadenylate cyclase', 'DAC']",Probably a homodimer.,"['dacA', 'Gmet_1168']"
204,Q39T30,['Diacylglycerol kinase-like protein'],Probably a homodimer.,[]
205,Q39UP1,['Molybdopterin molybdenumtransferase'],Probably a homodimer.,"['moeA-3', 'Gmet_1804']"
206,Q39RZ3,"['Aconitate hydratase, putative']",Probably a homodimer.,[]
207,Q39Z74,"['Acetylornithine aminotransferase', 'ACOAT']",Homodimer.,"['argD', 'Gmet_0204']"
208,Q39YU5,['Molybdopterin molybdenumtransferase'],Homodimer.,"['moeA-2', 'Gmet_0336']"
209,Q39V94,"['Phosphate acyltransferase', 'Acyl-ACP phosphotransacylase', 'Acyl-[acyl-carrier-protein]--phosphate acyltransferase', 'Phosphate-acyl-ACP acyltransferase']",Homodimer. Probably interacts with PlsY.,"['plsX', 'Gmet_1598']"
210,Q39S15,['Sphingosine/diacylglycerol kinase-related protein'],Homodimer. Probably interacts with PlsY.,[]
211,Q39WS2,['Multifunctional fusion protein'],Homodimer. Probably interacts with PlsY.,"['fdhD', 'mobA', 'Gmet_1062']"
212,Q39Z59,['Diaminopimelate decarboxylase'],Homodimer. Probably interacts with PlsY.,"['lysA', 'Gmet_0219']"
213,Q39ZK7,['Coenzyme A pyrophosphatase'],Homodimer. Probably interacts with PlsY.,[]
214,Q39YX9,"['Probable molybdenum cofactor guanylyltransferase', 'MoCo guanylyltransferase', 'GTP:molybdopterin guanylyltransferase', 'Mo-MPT guanylyltransferase', 'Molybdopterin guanylyltransferase', 'Molybdopterin-guanine dinucleotide synthase', 'MGD synthase']",Homodimer. Probably interacts with PlsY.,"['mobA', 'Gmet_0300']"
215,Q39UG1,"['Holo-[acyl-carrier-protein] synthase', 'Holo-ACP synthase']",Homodimer. Probably interacts with PlsY.,"['acpS', 'Gmet_1884']"
216,Q39RB7,"['Diaminopimelate epimerase', 'DAP epimerase']",Homodimer.,"['dapF', 'Gmet_2992']"
217,Q39W83,['Phosphatidate cytidylyltransferase'],Homodimer.,"['cdsA', 'Gmet_1255']"
218,Q39VS1,"[""5'-nucleotidase SurE""]",Homodimer.,"['surE', 'Gmet_1419']"
219,Q39V67,['Riboflavin biosynthesis protein RibBA'],Homodimer.,"['ribA', 'ribBA', 'Gmet_1626']"
220,Q39T59,['acetate--CoA ligase'],Homodimer.,"['acsA', 'Gmet_2340']"
221,Q39VG2,['Benzoylsuccinyl-CoA thiolase subunit'],Homodimer.,"['bbsA', 'Gmet_1528']"
222,Q39VB1,"['ATP-dependent dethiobiotin synthetase BioD', 'DTB synthetase', 'DTBS', 'Dethiobiotin synthase']",Homodimer.,"['bioD', 'Gmet_1581']"
223,Q39VG1,['Benzoylsuccinyl-CoA thiolase subunit'],Homodimer.,"['bbsB', 'Gmet_1529']"
224,Q39R99,"[""Pyridoxal-5'-phosphate-dependent chorismate-binding enzyme, putative""]",Homodimer.,[]
225,Q39VB0,['Biotin synthase'],Homodimer.,"['bioB', 'Gmet_1582']"
226,Q39VF5,['Aromatic hydrocarbon degradation outer membrane protein'],Homodimer.,[]
227,Q39TR7,"['Probable butyrate kinase', 'BK']",Homodimer.,"['buk', 'buk-2', 'pcmL', 'Gmet_2128']"
228,Q39YE5,['Cobalamin biosynthesis protein CobD'],Homodimer.,"['cobD', 'Gmet_0486']"
229,Q39YE6,['Cobyric acid synthase'],Homodimer.,"['cbiH', 'cbiP', 'cobQ', 'Gmet_0485']"
230,Q39TT9,"['Probable butyrate kinase', 'BK']",Homodimer.,"['buk', 'buk-1', 'Gmet_2106']"
231,Q39TJ6,['adenine deaminase'],Homodimer.,[]
232,Q39YT5,['3-deoxy-D-arabino-heptulosonate 7-phosphate synthase'],Homodimer.,"['aroG-2', 'Gmet_0346']"
233,Q39WY6,"['ABC transporter, substrate-binding protein']",Homodimer.,[]
234,Q39T24,['Phospho-2-dehydro-3-deoxyheptonate aldolase'],Homodimer.,"['aroF', 'Gmet_2375']"
235,Q39XY5,"['Adenylate kinase', 'AK', 'ATP-AMP transphosphorylase', 'ATP:AMP phosphotransferase', 'Adenylate monophosphate kinase']",Monomer.,"['adk', 'Gmet_0647']"
236,Q39UE5,"['ABC transporter, membrane protein']",Monomer.,[]
237,Q39WY4,"['ABC transporter, membrane protein']",Monomer.,[]
238,Q39S73,['Adenosine kinase'],Monomer.,[]
239,Q39WY5,"['ABC transporter, ATPase protein']",Monomer.,[]
240,Q39YG3,"['Adenosylcobinamide-GDP ribazoletransferase', 'Cobalamin synthase', ""Cobalamin-5'-phosphate synthase""]",Monomer.,"['cobS', 'Gmet_0468']"
241,Q39ZQ0,['3-deoxy-D-arabino-heptulosonate 7-phosphate synthase'],Monomer.,"['aroG-1', 'Gmet_0024']"
242,Q39UE6,"['ABC transporter, ATP-binding protein']",Monomer.,[]
243,Q39UE4,"['ABC transporter, periplasmic substrate-binding protein, aliphatic sulfonates']",Heterodimer of a large and a small subunit.,[]
244,Q39TG2,['Zinc-dependent alcohol dehydrogenase'],Heterodimer of a large and a small subunit.,[]
245,Q39T72,['Guanylate kinase'],Heterodimer of a large and a small subunit.,"['gmk', 'Gmet_2327']"
246,Q39ZM6,['ADP-ribose pyrophosphatase'],Heterodimer of a large and a small subunit.,"['nudF', 'Gmet_0048']"
247,Q39VG7,['(R)-benzylsuccinyl-CoA dehydrogenase'],Heterodimer of a large and a small subunit.,"['bbsG', 'Gmet_1523']"
248,Q39UQ3,['8-oxo-dGTP diphosphatase'],Heterodimer of a large and a small subunit.,[]
249,Q39WZ4,['NUDIX hydrolase'],Heterodimer of a large and a small subunit.,[]
250,J7LW60,['Diguanylate cyclase'],Heterodimer of a large and a small subunit.,[]
251,Q39VG9,['Succinyl:(R)-benzylsuccinate coenzyme A transferase subunit'],Heterodimer of a large and a small subunit.,"['bbsE', 'Gmet_1521']"
252,Q39S35,"['Sensor diguanylate cyclase, GAF domain-containing']",Heterodimer of a large and a small subunit.,[]
253,Q39WG6,['8-oxo-dGTP diphosphatase'],Heterodimer of a large and a small subunit.,[]
254,Q39VG8,['Succinyl:(R)-benzylsuccinate coenzyme A transferase subunit'],Heterodimer of a large and a small subunit.,"['bbsF', 'Gmet_1522']"
255,Q39W40,"['Sensor diguanylate cyclase, GAF domain-containing']",Heterodimer of a large and a small subunit.,[]
256,Q39VF2,"['(R)-benzylsuccinate synthase, beta subunit']",Heterodimer of a large and a small subunit.,"['bssB', 'Gmet_1538']"
257,Q39VE9,"['(R)-benzylsuccinate synthase, delta subunit']",Heterodimer of a large and a small subunit.,"['bssD', 'Gmet_1541']"
258,Q39XE2,['Diguanylate cyclase'],Heterodimer of a large and a small subunit.,[]
259,Q39VR8,"['Adenine phosphoribosyltransferase', 'APRT']",Homodimer.,"['apt', 'Gmet_1422']"
260,Q39VF1,"['(R)-benzylsuccinate synthase, alpha subunit']",Homodimer.,"['bssA', 'Gmet_1539']"
261,Q39VF0,"['(R)-benzylsuccinate synthase, gamma subunit']",Homodimer.,"['bssC', 'Gmet_1540']"
262,Q39UA2,"['Adenylosuccinate lyase', 'ASL']",Homodimer.,"['purB', 'Gmet_1943']"
263,Q39PX2,['Cation-translocating P-type ATPase'],Homodimer.,[]
264,Q39VB9,"['Cob(I)yrinate a,c-diamide adenosyltransferase']",Homodimer.,"['cobA', 'Gmet_1573']"
265,Q39QK1,['Adenylosuccinate synthetase'],Homodimer.,"['purA', 'Gmet_3260']"
266,Q39RX0,['Carbamate kinase'],Homodimer.,"['cpkA', 'Gmet_2786']"
267,Q39VR5,['N-acetylmuramyl-L-alanine amidase'],Homodimer.,[]
268,Q39XS2,['N-carbamylputrescine amidohydrolase'],Homodimer.,"['aguB', 'Gmet_0710']"
269,Q39UR9,['Carbamoyl-phosphate synthase large chain'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.","['carB-1', 'carB', 'Gmet_1774']"
270,Q39WE9,"['Peptidoglycan-binding domain protein, putative']","Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.",[]
271,Q39XX1,['Carbamoyl-phosphate synthase large chain'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.","['carB-2', 'carB', 'Gmet_0661']"
272,Q39XE9,['Alpha-amylase family protein'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.",[]
273,Q39US2,['Carbamoyl-phosphate synthase small chain'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.","['carA', 'Gmet_1771']"
274,Q39R35,"['7-cyano-7-deazaguanine synthase', '7-cyano-7-carbaguanine synthase', 'PreQ(0) synthase', 'Queuosine biosynthesis protein QueC']","Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.","['queC', 'Gmet_3075']"
275,Q39QT4,"['Glycoside hydrolase, family 57']","Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.",[]
276,Q39R39,['Cobalt/zinc/iron/cadmium/nickel efflux protein'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.","['dmeF', 'Gmet_3071']"
277,Q39RI8,"['Glycoside hydrolase, putative']","Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.",[]
278,Q39PW0,"['Efflux pump, RND family, inner membrane protein']","Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.",[]
279,Q39XS1,"['Agmatine deiminase, putative']","Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.","['aguA', 'Gmet_0711']"
280,Q39PW1,"['Efflux pump, RND family, membrane fusion protein']","Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.",[]
281,Q39VE3,"['Metal ion efflux pump, RND family, inner membrane protein']","Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.",[]
282,Q39YR8,['1-acyl-sn-glycerol-3-phosphate acyltransferase'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.",[]
283,Q39XC4,['Iron/zinc/nickel/cobalt/cadmium efflux protein'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.","['fieF', 'Gmet_0858']"
284,Q39X48,['[acyl-]glycerolphosphate acyltransferase'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.",[]
285,Q39VE1,"['Metal ion efflux pump, RND family, outer membrane protein']","Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.",[]
286,Q39PW2,"['Efflux pump, RND family, outer membrane protein']","Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.",[]
287,Q39VE2,"['Metal ion efflux pump, RND family, membrane fusion protein']","Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.",[]
288,Q39V34,['Creatinine amidohydrolase superfamily protein'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.",[]
289,Q39V35,"['7-carboxy-7-deazaguanine synthase', 'CDG synthase']",Homodimer.,"['queE', 'Gmet_1658']"
290,Q39SA9,"['Flavodoxin, putative']",Homodimer.,[]
291,Q39XK9,"['Diguanylate cyclase, CAP_ED domain-containing']",Homodimer.,[]
292,Q39VP8,"['Flavodoxin, putative']",Homodimer.,[]
293,Q39UN0,"['Flavodoxin, putative']",Homodimer.,[]
294,Q39UC8,"['Response receiver sensor diguanylate cyclase, PAS domain-containing']",Homodimer.,[]
295,Q39WM8,"['Flavodoxin, putative']",Homodimer.,[]
296,Q39S42,['Cyclic diguanylate phosphodiesterase'],Homodimer.,[]
297,Q39SX4,['Diguanylate cyclase'],Homodimer.,[]
298,Q39R25,"['Sensor diguanylate cyclase/phosphodiesterase, PAS, PAS and PAS domain-containing']",Homodimer.,[]
299,Q39ZN1,['histidine kinase'],Homodimer.,[]
300,Q39QI6,['Cyclic diguanylate phosphodiesterase'],Homodimer.,[]
301,Q39QA6,"['Glutamate-1-semialdehyde 2,1-aminomutase', 'GSA']",Homodimer.,"['hemL', 'Gmet_3356']"
302,Q39WZ5,"['Sensor diguanylate cyclase/phosphodiesterase, PAS domain-containing']",Homodimer.,[]
303,Q39X25,"['Sensor diguanylate cyclase/phosphodiesterase, GAF domain-containing']",Homodimer.,[]
304,Q39ZR6,['Glycerol-3-phosphate dehydrogenase [NAD(P)+]'],Homodimer.,"['gpsA', 'Gmet_0008']"
305,Q39RC7,['Diguanylate cyclase'],Homodimer.,[]
306,Q39ZK6,['Response receiver-modulated diguanylate cyclase'],Homodimer.,[]
307,Q39SY2,['Cyclic diguanylate phosphodiesterase'],Homodimer.,[]
308,Q39RB0,['Response receiver-modulated cyclic diguanylate phosphodiesterase'],Homodimer.,[]
309,Q39UY7,['Response receiver-modulated diguanylate cyclase'],Homodimer.,[]
310,Q39V16,"['Glycerol-3-phosphate dehydrogenase, FAD-dependent']",Homodimer.,"['glpA', 'Gmet_1677']"
311,Q39ZQ6,"['Cyclic diguanylate phosphodiesterase, DUF3365 and HAMP domain-containing, heme-binding']",Homodimer.,[]
312,Q39UD1,"['Response receiver sensor diguanylate cyclase, GAF domain-containing']",Homodimer.,[]
313,Q39SC6,['Sensor diguanylate cyclase/phosphodiesterase'],Homodimer.,[]
314,Q39W79,"['Dihydroxy-acid dehydratase', 'DAD']",Homodimer.,"['ilvD', 'Gmet_1259']"
315,Q39QR2,"['Gamma-glutamyl phosphate reductase', 'GPR', 'Glutamate-5-semialdehyde dehydrogenase', 'Glutamyl-gamma-semialdehyde dehydrogenase', 'GSA dehydrogenase']",Homodimer.,"['proA', 'Gmet_3199']"
316,Q39VD0,['Cyclic diguanylate phosphodiesterase'],Homodimer.,[]
317,Q39SD6,"['Glucose-6-phosphate 1-dehydrogenase', 'G6PD']",Homodimer.,"['zwf', 'Gmet_2619']"
318,Q39UC6,['Response receiver-modulated cyclic diguanylate phosphodiesterase'],Homodimer.,[]
319,Q39Z66,"['4-hydroxy-tetrahydrodipicolinate reductase', 'HTPA reductase']",Homodimer.,"['dapB', 'Gmet_0212']"
320,Q39VX5,['Cyclic diguanylate phosphodiesterase'],Homodimer.,[]
321,Q39Z67,"['4-hydroxy-tetrahydrodipicolinate synthase', 'HTPA synthase']",Homotetramer; dimer of dimers.,"['dapA', 'Gmet_0211']"
322,Q39WH7,['UTP--glucose-1-phosphate uridylyltransferase'],Homotetramer; dimer of dimers.,"['galU', 'Gmet_1159']"
323,Q39XD3,"['Sensor cyclic diguanylate phosphodiesterase, HAMP and GAF domain-containing, putative heme-binding site']",Homotetramer; dimer of dimers.,[]
324,Q39RF9,['Dihydrofolate reductase'],Homotetramer; dimer of dimers.,"['folA', 'Gmet_2947']"
325,Q39U54,"['Sensor histidine kinase cyclic nucleotide phosphodiesterase, GAF, GAF and HD-GYP-related domain-containing']",Homotetramer; dimer of dimers.,[]
326,Q39SS4,['tetrahydrofolate synthase'],Monomer.,"['folC', 'Gmet_2475']"
327,Q39QP0,"['Membrane protein, major facilitator superfamily']",Monomer.,[]
328,Q39XK0,"['Sensor diguanylate cyclase/phosphodiesterase, S-box-containing']",Monomer.,[]
329,Q39RT9,['Cyclic diguanylate phosphodiesterase'],Monomer.,[]
330,Q39WC6,"['Glyceraldehyde-3-phosphate dehydrogenase, type I']",Monomer.,"['gapB', 'Gmet_1211']"
331,Q39UK0,"['Phosphoribosylglycinamide formyltransferase', ""5'-phosphoribosylglycinamide transformylase"", 'GAR transformylase', 'GART']",Monomer.,"['purN', 'Gmet_1845']"
332,Q39QR8,"['Formate-dependent phosphoribosylglycinamide formyltransferase', ""5'-phosphoribosylglycinamide transformylase 2"", 'Formate-dependent GAR transformylase', 'GAR transformylase 2', 'GART 2', 'Non-folate glycinamide ribonucleotide transformylase', 'Phosphoribosylglycinamide formyltransferase 2']",Homodimer.,"['purT', 'Gmet_3193']"
333,Q39Q69,"['Menaquinone biosynthesis polyprenyltransferase, putative']",Homodimer.,[]
334,Q39Q70,['Flavin prenyltransferase UbiX'],Homodimer.,"['ubiX', 'Gmet_3392']"
335,Q39PZ0,['Response receiver-modulated cyclic diguanylate phosphodiesterase'],Homodimer.,[]
336,Q39Q82,"['1,4-dihydroxy-6-naphtoate synthase']",Homodimer.,"['mqnD', 'Gmet_3380']"
337,Q39SJ6,"['Sensor cyclic diguanylate phosphodiesterase, GAF and GAF domain-containing']",Homodimer.,[]
338,Q39YD4,['Probable transaldolase'],Homodimer.,"['tal', 'Gmet_0497']"
339,Q39QV9,['glycine dehydrogenase (aminomethyl-transferring)'],Homodimer.,"['gcvP2', 'Gmet_3152']"
340,Q39XT2,"['Sensor diguanylate cyclase/phosphodiesterase, HAMP and PAS domain-containing']",Homodimer.,[]
341,Q39QV8,"['Probable glycine dehydrogenase (decarboxylating) subunit 1', 'Glycine cleavage system P-protein subunit 1', 'Glycine decarboxylase subunit 1', 'Glycine dehydrogenase (aminomethyl-transferring) subunit 1']","The glycine cleavage system is composed of four proteins: P, T, L and H. In this organism, the P 'protein' is a heterodimer of two subunits.","['gcvPA', 'gcvP1', 'Gmet_3153']"
342,Q39QV7,['Glycine cleavage system H protein'],"The glycine cleavage system is composed of four proteins: P, T, L and H.","['gcvH', 'Gmet_3154']"
343,Q39RQ7,"['4-diphosphocytidyl-2-C-methyl-D-erythritol kinase', 'CMK']","The glycine cleavage system is composed of four proteins: P, T, L and H.","['ispE', 'Gmet_2849']"
344,Q39QV6,['aminomethyltransferase'],"The glycine cleavage system is composed of four proteins: P, T, L and H.","['gcvT', 'Gmet_3155']"
