,UniProtID,proteinNames,txt_subunit,geneNames
285,Q8ZNW2,"['Glucose-6-phosphate 1-dehydrogenase', 'G6PD']",Homohexamer.,"['zwf', 'STM1886']"
286,Q8ZKP0,"['1,4-dihydroxy-2-naphthoate octaprenyltransferase', 'DHNA-octaprenyltransferase']",Homohexamer.,"['menA', 'STM4090']"
287,P00898,['Anthranilate synthase component 1'],"Homodimer. In fact, exists in a monomer-dimer equilibrium in solution, shifted spontaneously in favor of the dimer; the monomer has a reduced activity compared with the dimer. Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE) (Potential).","['trpE', 'STM1723']"
288,Q8ZQQ7,"['8-amino-7-oxononanoate synthase', 'AONS', '7-keto-8-amino-pelargonic acid synthase']",Homodimer.,"['bioF', 'STM0795']"
289,Q8ZLY2,"['7,8-dihydroneopterin aldolase']",Homooctamer.,"['folB', 'STM3206']"
290,P0A1B1,"[""Bis(5'-nucleosyl)-tetraphosphatase, symmetrical"", 'Ap4A hydrolase', ""Diadenosine 5',5'''-P1,P4-tetraphosphate pyrophosphohydrolase"", 'Diadenosine tetraphosphatase']",Homooctamer.,"['apaH', 'STM0088']"
291,P25468,"['Dihydroorotate dehydrogenase (quinone)', 'DHOdehase']",Monomer.,"['pyrD', 'STM1058']"
292,Q8ZKZ2,['MFS family D-galactonate transport protein'],Monomer.,"['dgoT', 'STM3827']"
293,Q8ZRD4,['Riboflavin biosynthesis protein RibD'],Monomer.,"['ribD', 'STM0416']"
294,Q8ZMD7,['MFS superfamily D-glucarate permease'],Monomer.,"['gudT', 'STM2962']"
295,P06189,['L-arabinose isomerase'],Homohexamer.,"['araA', 'STM0102']"
296,P06204,"['Dihydroorotase', 'DHOase']",Homodimer.,"['pyrC', 'STM1163']"
297,Q8ZRQ1,['Hydroxymate-dependent iron transport'],Homodimer.,"['fhuC', 'STM0192']"
298,Q8ZLS8,"['Dihydropteroate synthase', 'DHPS']",Homodimer.,"['folP', 'STM3295']"
299,P22713,['Galactokinase'],Homodimer.,"['galK', 'STM0774']"
300,O87656,"['Iron(3+)-hydroxamate import system permease protein FhuB', 'Ferric hydroxamate uptake protein B', 'Ferrichrome transport system permease protein FhuB', 'Ferrichrome uptake protein FhuB', 'Iron(III)-hydroxamate import system permease protein FhuB']","The complex is composed of two ATP-binding proteins (FhuC), a transmembrane protein (FhuB) and a solute-binding protein (FhuD).","['fhuB', 'STM0194']"
301,H9L433,['Galactokinase'],"The complex is composed of two ATP-binding proteins (FhuC), a transmembrane protein (FhuB) and a solute-binding protein (FhuD).","['wcaK', 'STM2101']"
302,Q8ZRQ0,['Hydroxamate-dependent iron uptake'],"The complex is composed of two ATP-binding proteins (FhuC), a transmembrane protein (FhuB) and a solute-binding protein (FhuD).","['fhuD', 'STM0193']"
303,Q8ZQS1,['Aldose 1-epimerase'],"The complex is composed of two ATP-binding proteins (FhuC), a transmembrane protein (FhuB) and a solute-binding protein (FhuD).","['galM', 'STM0773']"
304,P77980,"['3-dehydroquinate synthase', 'DHQS']","The complex is composed of two ATP-binding proteins (FhuC), a transmembrane protein (FhuB) and a solute-binding protein (FhuD).","['aroB', 'STM3486']"
305,Q8ZMA0,['L-arabinose: proton symport protein'],"The complex is composed of two ATP-binding proteins (FhuC), a transmembrane protein (FhuB) and a solute-binding protein (FhuD).","['araE', 'STM3016']"
306,P58687,"['3-dehydroquinate dehydratase', 'Type I DHQase', 'Type I dehydroquinase', 'DHQ1']",Homodimer.,"['aroD', 'STM1358']"
307,P58531,['Probable sugar efflux transporter'],Homodimer.,"['sotB', 'pnuP', 'STM1522']"
308,P30877,['Alpha-galactosidase'],Homodimer.,"['melA', 'STM4298']"
309,P60066,['Arginine/agmatine antiporter'],Homodimer; each subunit has its own individual transport capacity.,"['adiC', 'aniC', 'STM4294']"
310,Q06994,"['Lipopolysaccharide 1,6-galactosyltransferase', 'UDP-D-galactose:(Glucosyl)lipopolysaccharide-alpha-1,6-D-galactosyltransferase', 'UDP-D-galactose:lipopolysaccharide alpha 1,6-D-galactosyltransferase']",Homodimer; each subunit has its own individual transport capacity.,"['waaB', 'rfaB', 'STM3719']"
311,Q8ZRD0,['Geranyltranstransferase (Farnesyldiphosphate synthase)'],Homodimer; each subunit has its own individual transport capacity.,"['ispA', 'STM0423']"
312,Q8ZKE3,['Arginine decarboxylase'],Homodimer; each subunit has its own individual transport capacity.,"['adi', 'STM4296']"
313,P58679,"['4-hydroxy-3-methylbut-2-enyl diphosphate reductase', 'HMBPP reductase']",Homodimer.,"['ispH', 'lytB', 'STM0049']"
314,P60659,"['Biosynthetic arginine decarboxylase', 'ADC']",Homodimer.,"['speA', 'STM3086']"
315,Q7CPT3,['Permease'],Homodimer.,[]
316,Q7CQK4,['Amino acid transporter'],Homodimer.,"['ydgI', 'STM1477']"
317,Q7CQF2,['UTP--glucose-1-phosphate uridylyltransferase'],Homodimer.,"['galU', 'STM1752']"
318,P37431,"['Ubiquinone biosynthesis O-methyltransferase', '2-polyprenyl-6-hydroxyphenol methylase', '3-demethylubiquinone 3-O-methyltransferase']",Homodimer.,"['ubiG', 'STM2276']"
319,Q8ZKL6,"['Argininosuccinate lyase', 'ASAL']",Homodimer.,"['argH', 'STM4123']"
320,Q8ZNV3,['dATP pyrophosphohydrolase'],Homodimer.,"['ntpA', 'STM1900']"
321,P0A2K7,"['UTP--glucose-1-phosphate uridylyltransferase', 'Alpha-D-glucosyl-1-phosphate uridylyltransferase', 'UDP-glucose pyrophosphorylase', 'UDPGP', 'Uridine diphosphoglucose pyrophosphorylase']",Homodimer.,"['galF', 'STM2098']"
322,P0CL51,['Arginine--tRNA ligase'],Monomer.,"['argS', 'STM1909']"
323,P0A2I9,['Histidine/lysine/arginine/ornithine transport system permease protein HisQ'],"The HisPMQJ complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (HisJ) (PubMed:7050725, PubMed:2033074, PubMed:9520394). The HisPMQ-ArgT complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (ArgT) (PubMed:24021237).","['hisQ', 'STM2353']"
324,P23905,"['D-galactose/methyl-galactoside binding periplasmic protein MglB', 'D-galactose-binding periplasmic protein', 'GBP', 'D-galactose/D-glucose-binding protein', 'GGBP']","The ABC transporter complex is composed of one ATP-binding protein (MglA), two transmembrane proteins (MglC) and a solute-binding protein (MglB).","['mglB', 'STM2190']"
325,P23924,['Galactose/methyl galactoside import ATP-binding protein MglA'],"The complex is composed of one ATP-binding protein (MglA), two transmembrane proteins (MglC) and a solute-binding protein (MglB).","['mglA', 'STM2189']"
326,Q8ZRT6,"['8-oxo-dGTP diphosphatase', '7,8-dihydro-8-oxoguanine-triphosphatase', 'Mutator protein MutT', 'dGTP pyrophosphohydrolase']","The complex is composed of one ATP-binding protein (MglA), two transmembrane proteins (MglC) and a solute-binding protein (MglB).","['mutT', 'STM0137']"
327,P02911,"['Lysine/arginine/ornithine-binding periplasmic protein', 'LAO-binding protein']","The complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (ArgT).","['argT', 'STM2355']"
328,Q8ZL83,"['2,3-diketo-L-gulonate reductase', '2,3-DKG reductase']",Homodimer.,"['dlgD', 'STM3668']"
329,Q56036,['Galactose/methyl galactoside import permease protein MglC'],"The complex is composed of one ATP-binding protein (MglA), two transmembrane proteins (MglC) and a solute-binding protein (MglB).","['mglC', 'STM2188']"
330,Q7CQV1,['Arginine 3rd transport system'],"The complex is composed of one ATP-binding protein (MglA), two transmembrane proteins (MglC) and a solute-binding protein (MglB).","['artQ', 'STM0889']"
331,Q7CPT9,['MFS family galactose:proton symporter'],"The complex is composed of one ATP-binding protein (MglA), two transmembrane proteins (MglC) and a solute-binding protein (MglB).","['galP', 'STM3091']"
332,Q8XG72,['Arginine transport system'],"The complex is composed of one ATP-binding protein (MglA), two transmembrane proteins (MglC) and a solute-binding protein (MglB).","['artI', 'STM0890']"
333,P0A1P0,"['Glyceraldehyde-3-phosphate dehydrogenase', 'GAPDH']",Homotetramer.,"['gapA', 'gap', 'STM1290']"
334,P63828,['Dephospho-CoA kinase'],Homotetramer.,"['coaE', 'STM0140']"
335,Q7CQV0,['Arginine transport ATP-binding protein ArtP'],Homotetramer.,"['artP', 'STM0891']"
336,Q7CQV2,['Arginine 3rd transport system'],Homotetramer.,"['artJ', 'STM0887']"
337,H9L487,"['Phosphoribosylglycinamide formyltransferase', ""5'-phosphoribosylglycinamide transformylase"", 'GAR transformylase', 'GART']",Homotetramer.,"['purN', 'STM2500']"
338,P0A2I7,['Histidine/lysine/arginine/ornithine transport system permease protein HisM'],"The HisPMQJ complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (HisJ) (PubMed:7050725, PubMed:2033074, PubMed:9520394). The HisPMQ-ArgT complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (ArgT) (PubMed:24021237).","['hisM', 'STM2352']"
339,Q8ZQJ1,['Arginine ABC transporter permease protein ArtM'],"The HisPMQJ complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (HisJ) (PubMed:7050725, PubMed:2033074, PubMed:9520394). The HisPMQ-ArgT complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (ArgT) (PubMed:24021237).","['artM', 'STM0888']"
340,Q8XGS8,['GDP-L-fucose synthase'],"The HisPMQJ complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (HisJ) (PubMed:7050725, PubMed:2033074, PubMed:9520394). The HisPMQ-ArgT complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (ArgT) (PubMed:24021237).","['wcaG', 'fcl', 'STM2108']"
341,P02915,['Histidine/lysine/arginine/ornithine transport ATP-binding protein HisP'],"The HisPMQJ complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (HisJ) (PubMed:7050725, PubMed:2033074, PubMed:9520394). The HisPMQ-ArgT complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (ArgT) (PubMed:24021237).","['hisP', 'STM2351']"
342,Q8ZME2,"['GTP pyrophosphokinase', '(p)ppGpp synthase', ""ATP:GTP 3'-pyrophosphotransferase"", 'ppGpp synthase I']","The HisPMQJ complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (HisJ) (PubMed:7050725, PubMed:2033074, PubMed:9520394). The HisPMQ-ArgT complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (ArgT) (PubMed:24021237).","['relA', 'STM2956']"
343,Q8ZM68,['Arginine exporter protein ArgO'],"The HisPMQJ complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (HisJ) (PubMed:7050725, PubMed:2033074, PubMed:9520394). The HisPMQ-ArgT complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (ArgT) (PubMed:24021237).","['argO', 'STM3066']"
344,Q8ZL41,"[""guanosine-3',5'-bis(diphosphate) 3'-diphosphatase""]","The HisPMQJ complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (HisJ) (PubMed:7050725, PubMed:2033074, PubMed:9520394). The HisPMQ-ArgT complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (ArgT) (PubMed:24021237).","['spoT', 'STM3742']"
345,P0A1F8,['Aspartate-semialdehyde dehydrogenase'],Homodimer.,"['asd', 'STM3539']"
346,Q9F7A2,"['GDP-mannose mannosyl hydrolase', 'GDPMH']",Homodimer.,"['gmm', 'nudD', 'wcaH', 'STM2107']"
347,Q6LL12,['Metallo-beta-lactamase domain-containing protein'],Homodimer.,"['STM4382', 'PBPRB0271']"
348,Q7CQ25,"['GDP-mannose pyrophosphatase', 'GDP-mannose hydrolase', 'GDPMK']",Homodimer.,"['nudK', 'STM2477']"
349,Q8ZKX1,"['Glutamine--fructose-6-phosphate aminotransferase [isomerizing]', 'D-fructose-6-phosphate amidotransferase', 'GFAT', 'Glucosamine-6-phosphate synthase', 'Hexosephosphate aminotransferase', 'L-glutamine--D-fructose-6-phosphate amidotransferase']",Homodimer.,"['glmS', 'STM3861']"
350,Q8ZK88,['Ascorbate-specific PTS system EIIA component'],Homodimer.,"['ulaC', 'STM4385']"
351,Q8ZLG5,"['1,4-alpha-glucan branching enzyme GlgB', '1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase', 'Alpha-(1->4)-glucan branching enzyme', 'Glycogen branching enzyme', 'BE']",Monomer.,"['glgB', 'STM3538']"
352,Q8ZK89,['Ascorbate-specific PTS system EIIB component'],Monomer.,"['ulaB', 'STM4384']"
353,Q7CQV5,"['Isoaspartyl peptidase', 'Beta-aspartyl-peptidase', 'Isoaspartyl dipeptidase']",Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,"['iaaA', 'STM0847']"
354,Q8ZRA8,['Maltose o-acetyltransferase'],Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,"['maa', 'STM0472']"
355,Q8ZLD3,['L-asparaginase'],Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,[]
356,Q8ZRS1,['Glucose dehydrogenase'],Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,"['gcd', 'STM0169']"
357,Q8ZPV7,['asparaginase'],Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,"['ansA', 'STM1294']"
358,Q8ZJV8,"['Deoxyribose-phosphate aldolase', 'DERA', '2-deoxy-D-ribose 5-phosphate aldolase', 'Phosphodeoxyriboaldolase', 'Deoxyriboaldolase']",Homodimer.,"['deoC', 'STM4567']"
359,Q7CPT7,['Periplasmic L-asparaginase II'],Homodimer.,"['ansB', 'STM3106']"
360,Q8ZQL3,['Dehydrogenase'],Homodimer.,"['yliI', 'STM0861']"
361,Q8ZQY0,['asparagine synthase (glutamine-hydrolyzing)'],Homodimer.,"['asnB', 'STM0680']"
362,Q8ZLI6,['High-affinity gluconate permease in GNT I system'],Homodimer.,"['gntT', 'STM3512']"
363,Q8ZLG3,['Low affinity gluconate permease'],Homodimer.,"['gntU', 'STM3541']"
364,P0A2H9,['Thiol:disulfide interchange protein DsbA'],Homodimer.,"['dsbA', 'STM3997']"
365,Q8ZKW4,['Aspartate--ammonia ligase'],Homodimer.,"['asnA', 'STM3877']"
366,P63993,['Disulfide bond formation protein B'],Homodimer.,"['dsbB', 'STM1807']"
367,Q8ZLG7,"['Alpha-1,4 glucan phosphorylase']",Homodimer.,"['glgP', 'STM3534']"
368,Q8ZLI4,"['Alpha-1,4 glucan phosphorylase']",Homodimer.,"['malP', 'STM3514']"
369,P58696,['Asparagine--tRNA ligase'],Homodimer.,"['asnS', 'tss', 'STM1000']"
370,Q7CPQ8,"['5-keto-4-deoxy-D-glucarate aldolase', '2-dehydro-3-deoxy-D-glucarate aldolase', '2-keto-3-deoxy-D-glucarate aldolase', '5-dehydro-4-deoxy-D-glucarate aldolase', 'Alpha-keto-beta-deoxy-D-glucarate aldolase']",Homohexamer; trimer of dimers.,"['garL', 'STM3249']"
371,P55890,['Thiol:disulfide interchange protein DsbC'],Homodimer.,"['dsbC', 'STM3043']"
372,P40812,['L-asparagine permease'],Homodimer.,"['ansP', 'STM1584']"
373,Q8ZMD8,['D-glucarate dehydratase'],Homodimer.,"['ygcY', 'STM2961']"
374,Q8ZMD9,['glucarate dehydratase'],Homodimer.,"['gudD', 'STM2960']"
375,P65662,['Aspartate 1-decarboxylase'],"Heterooctamer of four alpha and four beta subunits (By similarity). Interacts with PanM (PubMed:22497218, PubMed:22782525).","['panD', 'STM0180']"
376,P05416,['Glycogen synthase'],"Heterooctamer of four alpha and four beta subunits (By similarity). Interacts with PanM (PubMed:22497218, PubMed:22782525).","['glgA', 'STM3535']"
377,H9L435,['Glucosyltransferase I'],"Heterooctamer of four alpha and four beta subunits (By similarity). Interacts with PanM (PubMed:22497218, PubMed:22782525).","['rfaG', 'STM3722']"
378,Q8ZKC3,['Thiol:disulfide interchange protein DsbD'],"Heterooctamer of four alpha and four beta subunits (By similarity). Interacts with PanM (PubMed:22497218, PubMed:22782525).","['dsbD', 'STM4323']"
379,P0AA28,[],"Heterooctamer of four alpha and four beta subunits (By similarity). Interacts with PanM (PubMed:22497218, PubMed:22782525).",[]
380,P08421,['Aspartate carbamoyltransferase regulatory chain'],"Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['pyrI', 'STM4459']"
381,Q8ZMX4,"['Thioredoxin 2, redox factor']","Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['trxC', 'STM2649']"
382,P19816,"['Lipopolysaccharide 1,3-galactosyltransferase', 'Galactosyltransferase I', 'Lipopolysaccharide 3-alpha-galactosyltransferase', 'Uridine diphosphate galactose:lipopolysaccharide alpha-3-galactosyl transferase', 'UDP-galactose:lipopolysaccharide alpha-3-galactosyl transferase']","Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['waaI', 'rfaI', 'STM3718']"
383,P19817,"['Lipopolysaccharide 1,2-glucosyltransferase']","Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['waaJ', 'rfaJ', 'STM3717']"
384,P0A1Z4,['Aspartate carbamoyltransferase catalytic subunit'],"Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['pyrB', 'STM4460']"
385,Q8ZKN4,['Bifunctional aspartokinase/homoserine dehydrogenase'],Homotetramer.,"['metL', 'STM4101']"
386,P65207,"['2-keto-3-deoxygluconate permease 1', 'KDG permease 1']",Homotetramer.,"['kdgT1', 'kdgT', 'STM0161']"
387,Q8ZR22,['Thiol:disulfide interchange protein'],Homotetramer.,"['dsbG', 'STM0607']"
388,Q8ZS19,['Bifunctional aspartokinase/homoserine dehydrogenase'],Homotetramer.,"['thrA', 'STM0002']"
389,P65246,['Thymidylate kinase'],Homotetramer.,"['tmk', 'STM1200']"
390,Q7CQF3,['Thymidine kinase'],Homotetramer.,"['tdk', 'STM1750']"
391,Q8ZKI5,['Aspartokinase'],Homotetramer.,"['lysC', 'STM4220']"
392,Q7CP66,['Thymidine phosphorylase'],Homodimer.,"['deoA', 'STM4568']"
393,Q8ZMX9,"['L-aspartate oxidase', 'LASPO']",Homodimer.,"['nadB', 'STM2641']"
394,Q8ZJV7,"['Purine nucleoside phosphorylase DeoD-type', 'PNP']",Homohexamer; trimer of homodimers.,"['deoD', 'STM4570']"
395,Q7CPA1,"['Aspartate ammonia-lyase', 'Aspartase']",Homohexamer; trimer of homodimers.,"['aspA', 'STM4326']"
396,P64008,"[""Deoxyuridine 5'-triphosphate nucleotidohydrolase"", 'dUTPase']",Homohexamer; trimer of homodimers.,"['dut', 'STM3731']"
397,P58661,"['Aspartate aminotransferase', 'AspAT']",Homodimer.,"['aspC', 'STM0998']"
398,Q8ZRP3,"['1-deoxy-D-xylulose 5-phosphate reductoisomerase', 'DXP reductoisomerase', '1-deoxyxylulose-5-phosphate reductoisomerase', '2-C-methyl-D-erythritol 4-phosphate synthase']",Homodimer.,"['dxr', 'STM0220']"
399,Q8ZNV2,['Aspartate--tRNA ligase'],Homodimer.,"['aspS', 'STM1901']"
400,Q8ZRD1,['1-deoxy-D-xylulose-5-phosphate synthase'],Homodimer.,"['dxs', 'STM0422']"
401,Q7CQY8,['Glutamate/aspartate transporter'],Homodimer.,"['gltJ', 'STM0664']"
402,Q8ZQY3,['Glutamate/aspartate transporter'],Homodimer.,"['gltK', 'STM0663']"
403,Q8ZL91,"['Xylulose kinase', 'Xylulokinase']",Homodimer.,"['xylB', 'STM3660']"
404,Q7CQY9,['Glutamate/aspartate transporter'],Homodimer.,"['gltL', 'STM0662']"
405,Q9ZF60,['Glutamate/aspartate import solute-binding protein'],"The complex is composed of two ATP-binding proteins (GltL), two transmembrane proteins (GltJ and GltK) and a solute-binding protein (GltI).","['gltI', 'STM0665']"
406,Q8ZL63,['L-lactate permease'],"The complex is composed of two ATP-binding proteins (GltL), two transmembrane proteins (GltJ and GltK) and a solute-binding protein (GltI).","['lldP', 'lctP', 'STM3692']"
407,P50334,['Aerobic C4-dicarboxylate transport protein'],"The complex is composed of two ATP-binding proteins (GltL), two transmembrane proteins (GltJ and GltK) and a solute-binding protein (GltI).","['dctA', 'STM3614']"
408,Q7CPU5,"['D-erythrose-4-phosphate dehydrogenase', 'E4PDH']",Homotetramer.,"['epd', 'STM3070']"
409,Q8ZKE9,['Proton/glutamate-aspartate symporter'],Homotetramer.,"['gltP', 'STM4283']"
410,P16657,"['Enoyl-[acyl-carrier-protein] reductase [NADH] FabI', 'ENR']",Homotetramer.,"['fabI', 'envM', 'STM1700']"
411,Q8ZPV1,"['Arginine N-succinyltransferase', 'AST']",Homotetramer.,"['astA', 'STM1304']"
412,P26471,['O-antigen ligase'],Homotetramer.,"['rfaL', 'rfbT', 'waaL', 'STM3713']"
413,P69936,"['NADP-dependent 3-hydroxy acid dehydrogenase YdfG', 'L-allo-threonine dehydrogenase', 'Malonic semialdehyde reductase']",Homotetramer.,"['ydfG', 'STM1511']"
414,P37458,['Probable ECA polymerase'],"Probably part of a complex composed of WzxE, WzyE and WzzE.","['wzyE', 'STM3928', 'STMD1.62']"
415,P00499,['ATP phosphoribosyltransferase'],"Equilibrium between an active dimeric form, an inactive hexameric form and higher aggregates. Interconversion between the various forms is largely reversible and is influenced by the natural substrates and inhibitors of the enzyme (Probable).","['hisG', 'STM2071']"
416,O33789,['ECA polysaccharide chain length modulation protein'],"Probably part of a complex composed of WzxE, WzyE and WzzE.","['wzzE', 'metN', 'STM3919', 'STMD1.71']"
417,Q9L6Q9,['Lipid III flippase'],"Probably part of a complex composed of WzxE, WzyE and WzzE.","['wzxE', 'STM3926']"
418,Q8ZNA7,['Fatty acid oxidation complex subunit alpha'],Heterotetramer of two alpha chains (FadJ) and two beta chains (FadI).,"['fadJ', 'STM2388']"
419,Q8ZKW8,"['ATP synthase gamma chain', 'ATP synthase F1 sector gamma subunit', 'F-ATPase gamma subunit']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['atpG', 'STM3866']"
420,Q7CPE4,"['ATP synthase subunit b', 'ATP synthase F(0) sector subunit b', 'ATPase subunit I', 'F-type ATPase subunit b', 'F-ATPase subunit b']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpF', 'STM3869']"
421,Q9L6L5,['Fatty acid oxidation complex subunit alpha'],Heterotetramer of two alpha chains (FadB) and two beta chains (FadA).,"['fadB', 'STM3983', 'STMD1.6']"
422,Q7CPE1,"['ATP synthase subunit alpha', 'ATP synthase F1 sector subunit alpha', 'F-ATPase subunit alpha']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpA', 'STM3867']"
423,Q8ZNW4,['KHG/KDPG aldolase'],Homotrimer.,"['eda', 'STM1884']"
424,Q8ZKW7,"['Membrane-bound ATP synthase subunit, F1-F0-type proton-ATPase']",Homotrimer.,"['atpI', 'STM3872']"
425,Q8ZNW3,['Phosphogluconate dehydratase'],Homotrimer.,"['edd', 'STM1885']"
426,Q7CPE2,"['ATP synthase subunit beta', 'ATP synthase F1 sector subunit beta', 'F-ATPase subunit beta']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpD', 'STM3865']"
427,Q7CPE5,"['ATP synthase subunit delta', 'ATP synthase F(1) sector subunit delta', 'F-type ATPase subunit delta', 'F-ATPase subunit delta']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpH', 'STM3868']"
428,Q7CPE3,"['ATP synthase subunit a', 'ATP synthase F0 sector subunit a', 'F-ATPase subunit 6']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpB', 'STM3871']"
429,Q8ZLG6,['Glycogen debranching enzyme'],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['glgX', 'STM3537']"
430,Q8ZQ24,['Lipid A biosynthesis acyltransferase'],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['htrB', 'lpxL', 'STM1155']"
431,P0A1B7,"['ATP synthase epsilon chain', 'ATP synthase F1 sector epsilon subunit', 'F-ATPase epsilon subunit']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['atpC', 'STM3864']"
432,P05415,"['Glucose-1-phosphate adenylyltransferase', 'ADP-glucose pyrophosphorylase', 'ADPGlc PPase', 'ADP-glucose synthase']",Homotetramer.,"['glgC', 'STM3536']"
