UniProtID,Unnamed: 0,proteinNames,txt_subunit,geneNames,subunitnumber
Q8ZQQ7,288,"['8-amino-7-oxononanoate synthase', 'AONS', '7-keto-8-amino-pelargonic acid synthase']",Homodimer.,"['bioF', 'STM0795']",2
Q8ZLY2,289,"['7,8-dihydroneopterin aldolase']",Homooctamer.,"['folB', 'STM3206']",8
P0A1B1,290,"[""Bis(5'-nucleosyl)-tetraphosphatase, symmetrical"", 'Ap4A hydrolase', ""Diadenosine 5',5'''-P1,P4-tetraphosphate pyrophosphohydrolase"", 'Diadenosine tetraphosphatase']",Homooctamer.,"['apaH', 'STM0088']",8
P25468,291,"['Dihydroorotate dehydrogenase (quinone)', 'DHOdehase']",Monomer.,"['pyrD', 'STM1058']",1
Q8ZKZ2,292,['MFS family D-galactonate transport protein'],Monomer.,"['dgoT', 'STM3827']",1
Q8ZRD4,293,['Riboflavin biosynthesis protein RibD'],Monomer.,"['ribD', 'STM0416']",1
Q8ZMD7,294,['MFS superfamily D-glucarate permease'],Monomer.,"['gudT', 'STM2962']",1
P06189,295,['L-arabinose isomerase'],Homohexamer.,"['araA', 'STM0102']",6
P06204,296,"['Dihydroorotase', 'DHOase']",Homodimer.,"['pyrC', 'STM1163']",2
Q8ZRQ1,297,['Hydroxymate-dependent iron transport'],Homodimer.,"['fhuC', 'STM0192']",2
Q8ZLS8,298,"['Dihydropteroate synthase', 'DHPS']",Homodimer.,"['folP', 'STM3295']",2
P22713,299,['Galactokinase'],Homodimer.,"['galK', 'STM0774']",2
O87656,300,"['Iron(3+)-hydroxamate import system permease protein FhuB', 'Ferric hydroxamate uptake protein B', 'Ferrichrome transport system permease protein FhuB', 'Ferrichrome uptake protein FhuB', 'Iron(III)-hydroxamate import system permease protein FhuB']","The complex is composed of two ATP-binding proteins (FhuC), a transmembrane protein (FhuB) and a solute-binding protein (FhuD).","['fhuB', 'STM0194']",1
H9L433,301,['Galactokinase'],"The complex is composed of two ATP-binding proteins (FhuC), a transmembrane protein (FhuB) and a solute-binding protein (FhuD).","['wcaK', 'STM2101']",1
Q8ZRQ0,302,['Hydroxamate-dependent iron uptake'],"The complex is composed of two ATP-binding proteins (FhuC), a transmembrane protein (FhuB) and a solute-binding protein (FhuD).","['fhuD', 'STM0193']",1
Q8ZQS1,303,['Aldose 1-epimerase'],"The complex is composed of two ATP-binding proteins (FhuC), a transmembrane protein (FhuB) and a solute-binding protein (FhuD).","['galM', 'STM0773']",1
P77980,304,"['3-dehydroquinate synthase', 'DHQS']","The complex is composed of two ATP-binding proteins (FhuC), a transmembrane protein (FhuB) and a solute-binding protein (FhuD).","['aroB', 'STM3486']",1
Q8ZMA0,305,['L-arabinose: proton symport protein'],"The complex is composed of two ATP-binding proteins (FhuC), a transmembrane protein (FhuB) and a solute-binding protein (FhuD).","['araE', 'STM3016']",1
P58687,306,"['3-dehydroquinate dehydratase', 'Type I DHQase', 'Type I dehydroquinase', 'DHQ1']",Homodimer.,"['aroD', 'STM1358']",2
P58531,307,['Probable sugar efflux transporter'],Homodimer.,"['sotB', 'pnuP', 'STM1522']",2
P30877,308,['Alpha-galactosidase'],Homodimer.,"['melA', 'STM4298']",2
P60066,309,['Arginine/agmatine antiporter'],Homodimer; each subunit has its own individual transport capacity.,"['adiC', 'aniC', 'STM4294']",2
Q06994,310,"['Lipopolysaccharide 1,6-galactosyltransferase', 'UDP-D-galactose:(Glucosyl)lipopolysaccharide-alpha-1,6-D-galactosyltransferase', 'UDP-D-galactose:lipopolysaccharide alpha 1,6-D-galactosyltransferase']",Homodimer; each subunit has its own individual transport capacity.,"['waaB', 'rfaB', 'STM3719']",2
Q8ZRD0,311,['Geranyltranstransferase (Farnesyldiphosphate synthase)'],Homodimer; each subunit has its own individual transport capacity.,"['ispA', 'STM0423']",2
Q8ZKE3,312,['Arginine decarboxylase'],Homodimer; each subunit has its own individual transport capacity.,"['adi', 'STM4296']",2
P58679,313,"['4-hydroxy-3-methylbut-2-enyl diphosphate reductase', 'HMBPP reductase']",Homodimer.,"['ispH', 'lytB', 'STM0049']",2
P60659,314,"['Biosynthetic arginine decarboxylase', 'ADC']",Homodimer.,"['speA', 'STM3086']",2
Q7CPT3,315,['Permease'],Homodimer.,[],2
Q7CQK4,316,['Amino acid transporter'],Homodimer.,"['ydgI', 'STM1477']",2
Q7CQF2,317,['UTP--glucose-1-phosphate uridylyltransferase'],Homodimer.,"['galU', 'STM1752']",2
P37431,318,"['Ubiquinone biosynthesis O-methyltransferase', '2-polyprenyl-6-hydroxyphenol methylase', '3-demethylubiquinone 3-O-methyltransferase']",Homodimer.,"['ubiG', 'STM2276']",2
Q8ZKL6,319,"['Argininosuccinate lyase', 'ASAL']",Homodimer.,"['argH', 'STM4123']",2
Q8ZNV3,320,['dATP pyrophosphohydrolase'],Homodimer.,"['ntpA', 'STM1900']",2
P0A2K7,321,"['UTP--glucose-1-phosphate uridylyltransferase', 'Alpha-D-glucosyl-1-phosphate uridylyltransferase', 'UDP-glucose pyrophosphorylase', 'UDPGP', 'Uridine diphosphoglucose pyrophosphorylase']",Homodimer.,"['galF', 'STM2098']",2
P0CL51,322,['Arginine--tRNA ligase'],Monomer.,"['argS', 'STM1909']",1
P0A2I9,323,['Histidine/lysine/arginine/ornithine transport system permease protein HisQ'],"The HisPMQJ complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (HisJ) (PubMed:7050725, PubMed:2033074, PubMed:9520394). The HisPMQ-ArgT complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (ArgT) (PubMed:24021237).","['hisQ', 'STM2353']",1
P23905,324,"['D-galactose/methyl-galactoside binding periplasmic protein MglB', 'D-galactose-binding periplasmic protein', 'GBP', 'D-galactose/D-glucose-binding protein', 'GGBP']","The ABC transporter complex is composed of one ATP-binding protein (MglA), two transmembrane proteins (MglC) and a solute-binding protein (MglB).","['mglB', 'STM2190']",1
P23924,325,['Galactose/methyl galactoside import ATP-binding protein MglA'],"The complex is composed of one ATP-binding protein (MglA), two transmembrane proteins (MglC) and a solute-binding protein (MglB).","['mglA', 'STM2189']",1
Q8ZRT6,326,"['8-oxo-dGTP diphosphatase', '7,8-dihydro-8-oxoguanine-triphosphatase', 'Mutator protein MutT', 'dGTP pyrophosphohydrolase']","The complex is composed of one ATP-binding protein (MglA), two transmembrane proteins (MglC) and a solute-binding protein (MglB).","['mutT', 'STM0137']",1
P02911,327,"['Lysine/arginine/ornithine-binding periplasmic protein', 'LAO-binding protein']","The complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (ArgT).","['argT', 'STM2355']",1
Q8ZL83,328,"['2,3-diketo-L-gulonate reductase', '2,3-DKG reductase']",Homodimer.,"['dlgD', 'STM3668']",2
Q56036,329,['Galactose/methyl galactoside import permease protein MglC'],"The complex is composed of one ATP-binding protein (MglA), two transmembrane proteins (MglC) and a solute-binding protein (MglB).","['mglC', 'STM2188']",1
Q7CQV1,330,['Arginine 3rd transport system'],"The complex is composed of one ATP-binding protein (MglA), two transmembrane proteins (MglC) and a solute-binding protein (MglB).","['artQ', 'STM0889']",1
Q7CPT9,331,['MFS family galactose:proton symporter'],"The complex is composed of one ATP-binding protein (MglA), two transmembrane proteins (MglC) and a solute-binding protein (MglB).","['galP', 'STM3091']",1
Q8XG72,332,['Arginine transport system'],"The complex is composed of one ATP-binding protein (MglA), two transmembrane proteins (MglC) and a solute-binding protein (MglB).","['artI', 'STM0890']",1
P0A1P0,333,"['Glyceraldehyde-3-phosphate dehydrogenase', 'GAPDH']",Homotetramer.,"['gapA', 'gap', 'STM1290']",4
P63828,334,['Dephospho-CoA kinase'],Homotetramer.,"['coaE', 'STM0140']",4
Q7CQV0,335,['Arginine transport ATP-binding protein ArtP'],Homotetramer.,"['artP', 'STM0891']",4
Q7CQV2,336,['Arginine 3rd transport system'],Homotetramer.,"['artJ', 'STM0887']",4
H9L487,337,"['Phosphoribosylglycinamide formyltransferase', ""5'-phosphoribosylglycinamide transformylase"", 'GAR transformylase', 'GART']",Homotetramer.,"['purN', 'STM2500']",4
P0A2I7,338,['Histidine/lysine/arginine/ornithine transport system permease protein HisM'],"The HisPMQJ complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (HisJ) (PubMed:7050725, PubMed:2033074, PubMed:9520394). The HisPMQ-ArgT complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (ArgT) (PubMed:24021237).","['hisM', 'STM2352']",1
Q8ZQJ1,339,['Arginine ABC transporter permease protein ArtM'],"The HisPMQJ complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (HisJ) (PubMed:7050725, PubMed:2033074, PubMed:9520394). The HisPMQ-ArgT complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (ArgT) (PubMed:24021237).","['artM', 'STM0888']",1
Q8XGS8,340,['GDP-L-fucose synthase'],"The HisPMQJ complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (HisJ) (PubMed:7050725, PubMed:2033074, PubMed:9520394). The HisPMQ-ArgT complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (ArgT) (PubMed:24021237).","['wcaG', 'fcl', 'STM2108']",1
P02915,341,['Histidine/lysine/arginine/ornithine transport ATP-binding protein HisP'],"The HisPMQJ complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (HisJ) (PubMed:7050725, PubMed:2033074, PubMed:9520394). The HisPMQ-ArgT complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (ArgT) (PubMed:24021237).","['hisP', 'STM2351']",1
Q8ZME2,342,"['GTP pyrophosphokinase', '(p)ppGpp synthase', ""ATP:GTP 3'-pyrophosphotransferase"", 'ppGpp synthase I']","The HisPMQJ complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (HisJ) (PubMed:7050725, PubMed:2033074, PubMed:9520394). The HisPMQ-ArgT complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (ArgT) (PubMed:24021237).","['relA', 'STM2956']",1
Q8ZM68,343,['Arginine exporter protein ArgO'],"The HisPMQJ complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (HisJ) (PubMed:7050725, PubMed:2033074, PubMed:9520394). The HisPMQ-ArgT complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (ArgT) (PubMed:24021237).","['argO', 'STM3066']",1
Q8ZL41,344,"[""guanosine-3',5'-bis(diphosphate) 3'-diphosphatase""]","The HisPMQJ complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (HisJ) (PubMed:7050725, PubMed:2033074, PubMed:9520394). The HisPMQ-ArgT complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (ArgT) (PubMed:24021237).","['spoT', 'STM3742']",1
P0A1F8,345,['Aspartate-semialdehyde dehydrogenase'],Homodimer.,"['asd', 'STM3539']",2
Q9F7A2,346,"['GDP-mannose mannosyl hydrolase', 'GDPMH']",Homodimer.,"['gmm', 'nudD', 'wcaH', 'STM2107']",2
Q6LL12,347,['Metallo-beta-lactamase domain-containing protein'],Homodimer.,"['STM4382', 'PBPRB0271']",2
Q7CQ25,348,"['GDP-mannose pyrophosphatase', 'GDP-mannose hydrolase', 'GDPMK']",Homodimer.,"['nudK', 'STM2477']",2
Q8ZKX1,349,"['Glutamine--fructose-6-phosphate aminotransferase [isomerizing]', 'D-fructose-6-phosphate amidotransferase', 'GFAT', 'Glucosamine-6-phosphate synthase', 'Hexosephosphate aminotransferase', 'L-glutamine--D-fructose-6-phosphate amidotransferase']",Homodimer.,"['glmS', 'STM3861']",2
Q8ZK88,350,['Ascorbate-specific PTS system EIIA component'],Homodimer.,"['ulaC', 'STM4385']",2
Q8ZLG5,351,"['1,4-alpha-glucan branching enzyme GlgB', '1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase', 'Alpha-(1->4)-glucan branching enzyme', 'Glycogen branching enzyme', 'BE']",Monomer.,"['glgB', 'STM3538']",1
Q8ZK89,352,['Ascorbate-specific PTS system EIIB component'],Monomer.,"['ulaB', 'STM4384']",1
Q7CQV5,353,"['Isoaspartyl peptidase', 'Beta-aspartyl-peptidase', 'Isoaspartyl dipeptidase']",Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,"['iaaA', 'STM0847']",1
Q8ZRA8,354,['Maltose o-acetyltransferase'],Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,"['maa', 'STM0472']",1
Q8ZLD3,355,['L-asparaginase'],Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,[],1
Q8ZRS1,356,['Glucose dehydrogenase'],Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,"['gcd', 'STM0169']",1
Q8ZPV7,357,['asparaginase'],Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,"['ansA', 'STM1294']",1
Q8ZJV8,358,"['Deoxyribose-phosphate aldolase', 'DERA', '2-deoxy-D-ribose 5-phosphate aldolase', 'Phosphodeoxyriboaldolase', 'Deoxyriboaldolase']",Homodimer.,"['deoC', 'STM4567']",2
Q7CPT7,359,['Periplasmic L-asparaginase II'],Homodimer.,"['ansB', 'STM3106']",2
Q8ZQL3,360,['Dehydrogenase'],Homodimer.,"['yliI', 'STM0861']",2
Q8ZQY0,361,['asparagine synthase (glutamine-hydrolyzing)'],Homodimer.,"['asnB', 'STM0680']",2
Q8ZLI6,362,['High-affinity gluconate permease in GNT I system'],Homodimer.,"['gntT', 'STM3512']",2
Q8ZLG3,363,['Low affinity gluconate permease'],Homodimer.,"['gntU', 'STM3541']",2
P0A2H9,364,['Thiol:disulfide interchange protein DsbA'],Homodimer.,"['dsbA', 'STM3997']",2
Q8ZKW4,365,['Aspartate--ammonia ligase'],Homodimer.,"['asnA', 'STM3877']",2
P63993,366,['Disulfide bond formation protein B'],Homodimer.,"['dsbB', 'STM1807']",2
Q8ZLG7,367,"['Alpha-1,4 glucan phosphorylase']",Homodimer.,"['glgP', 'STM3534']",2
Q8ZLI4,368,"['Alpha-1,4 glucan phosphorylase']",Homodimer.,"['malP', 'STM3514']",2
P58696,369,['Asparagine--tRNA ligase'],Homodimer.,"['asnS', 'tss', 'STM1000']",2
Q7CPQ8,370,"['5-keto-4-deoxy-D-glucarate aldolase', '2-dehydro-3-deoxy-D-glucarate aldolase', '2-keto-3-deoxy-D-glucarate aldolase', '5-dehydro-4-deoxy-D-glucarate aldolase', 'Alpha-keto-beta-deoxy-D-glucarate aldolase']",Homohexamer; trimer of dimers.,"['garL', 'STM3249']",6
P55890,371,['Thiol:disulfide interchange protein DsbC'],Homodimer.,"['dsbC', 'STM3043']",2
P40812,372,['L-asparagine permease'],Homodimer.,"['ansP', 'STM1584']",2
Q8ZMD8,373,['D-glucarate dehydratase'],Homodimer.,"['ygcY', 'STM2961']",2
Q8ZMD9,374,['glucarate dehydratase'],Homodimer.,"['gudD', 'STM2960']",2
P65662,375,['Aspartate 1-decarboxylase'],"Heterooctamer of four alpha and four beta subunits (By similarity). Interacts with PanM (PubMed:22497218, PubMed:22782525).","['panD', 'STM0180']",4
P05416,376,['Glycogen synthase'],"Heterooctamer of four alpha and four beta subunits (By similarity). Interacts with PanM (PubMed:22497218, PubMed:22782525).","['glgA', 'STM3535']",4
H9L435,377,['Glucosyltransferase I'],"Heterooctamer of four alpha and four beta subunits (By similarity). Interacts with PanM (PubMed:22497218, PubMed:22782525).","['rfaG', 'STM3722']",4
Q8ZKC3,378,['Thiol:disulfide interchange protein DsbD'],"Heterooctamer of four alpha and four beta subunits (By similarity). Interacts with PanM (PubMed:22497218, PubMed:22782525).","['dsbD', 'STM4323']",4
P0AA28,379,[],"Heterooctamer of four alpha and four beta subunits (By similarity). Interacts with PanM (PubMed:22497218, PubMed:22782525).",[],4
P08421,380,['Aspartate carbamoyltransferase regulatory chain'],"Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['pyrI', 'STM4459']",12
Q8ZMX4,381,"['Thioredoxin 2, redox factor']","Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['trxC', 'STM2649']",12
P19816,382,"['Lipopolysaccharide 1,3-galactosyltransferase', 'Galactosyltransferase I', 'Lipopolysaccharide 3-alpha-galactosyltransferase', 'Uridine diphosphate galactose:lipopolysaccharide alpha-3-galactosyl transferase', 'UDP-galactose:lipopolysaccharide alpha-3-galactosyl transferase']","Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['waaI', 'rfaI', 'STM3718']",12
P19817,383,"['Lipopolysaccharide 1,2-glucosyltransferase']","Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['waaJ', 'rfaJ', 'STM3717']",12
P0A1Z4,384,['Aspartate carbamoyltransferase catalytic subunit'],"Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['pyrB', 'STM4460']",12
Q8ZKN4,385,['Bifunctional aspartokinase/homoserine dehydrogenase'],Homotetramer.,"['metL', 'STM4101']",4
P65207,386,"['2-keto-3-deoxygluconate permease 1', 'KDG permease 1']",Homotetramer.,"['kdgT1', 'kdgT', 'STM0161']",4
Q8ZR22,387,['Thiol:disulfide interchange protein'],Homotetramer.,"['dsbG', 'STM0607']",4
Q8ZS19,388,['Bifunctional aspartokinase/homoserine dehydrogenase'],Homotetramer.,"['thrA', 'STM0002']",4
P65246,389,['Thymidylate kinase'],Homotetramer.,"['tmk', 'STM1200']",4
Q7CQF3,390,['Thymidine kinase'],Homotetramer.,"['tdk', 'STM1750']",4
Q8ZKI5,391,['Aspartokinase'],Homotetramer.,"['lysC', 'STM4220']",4
Q7CP66,392,['Thymidine phosphorylase'],Homodimer.,"['deoA', 'STM4568']",2
Q8ZMX9,393,"['L-aspartate oxidase', 'LASPO']",Homodimer.,"['nadB', 'STM2641']",2
Q8ZJV7,394,"['Purine nucleoside phosphorylase DeoD-type', 'PNP']",Homohexamer; trimer of homodimers.,"['deoD', 'STM4570']",2
Q7CPA1,395,"['Aspartate ammonia-lyase', 'Aspartase']",Homohexamer; trimer of homodimers.,"['aspA', 'STM4326']",2
P64008,396,"[""Deoxyuridine 5'-triphosphate nucleotidohydrolase"", 'dUTPase']",Homohexamer; trimer of homodimers.,"['dut', 'STM3731']",2
P58661,397,"['Aspartate aminotransferase', 'AspAT']",Homodimer.,"['aspC', 'STM0998']",2
Q8ZRP3,398,"['1-deoxy-D-xylulose 5-phosphate reductoisomerase', 'DXP reductoisomerase', '1-deoxyxylulose-5-phosphate reductoisomerase', '2-C-methyl-D-erythritol 4-phosphate synthase']",Homodimer.,"['dxr', 'STM0220']",2
Q8ZNV2,399,['Aspartate--tRNA ligase'],Homodimer.,"['aspS', 'STM1901']",2
Q8ZRD1,400,['1-deoxy-D-xylulose-5-phosphate synthase'],Homodimer.,"['dxs', 'STM0422']",2
Q7CQY8,401,['Glutamate/aspartate transporter'],Homodimer.,"['gltJ', 'STM0664']",2
Q8ZQY3,402,['Glutamate/aspartate transporter'],Homodimer.,"['gltK', 'STM0663']",2
Q8ZL91,403,"['Xylulose kinase', 'Xylulokinase']",Homodimer.,"['xylB', 'STM3660']",2
Q7CQY9,404,['Glutamate/aspartate transporter'],Homodimer.,"['gltL', 'STM0662']",2
Q9ZF60,405,['Glutamate/aspartate import solute-binding protein'],"The complex is composed of two ATP-binding proteins (GltL), two transmembrane proteins (GltJ and GltK) and a solute-binding protein (GltI).","['gltI', 'STM0665']",1
Q8ZL63,406,['L-lactate permease'],"The complex is composed of two ATP-binding proteins (GltL), two transmembrane proteins (GltJ and GltK) and a solute-binding protein (GltI).","['lldP', 'lctP', 'STM3692']",1
P50334,407,['Aerobic C4-dicarboxylate transport protein'],"The complex is composed of two ATP-binding proteins (GltL), two transmembrane proteins (GltJ and GltK) and a solute-binding protein (GltI).","['dctA', 'STM3614']",1
Q7CPU5,408,"['D-erythrose-4-phosphate dehydrogenase', 'E4PDH']",Homotetramer.,"['epd', 'STM3070']",4
Q8ZKE9,409,['Proton/glutamate-aspartate symporter'],Homotetramer.,"['gltP', 'STM4283']",4
P16657,410,"['Enoyl-[acyl-carrier-protein] reductase [NADH] FabI', 'ENR']",Homotetramer.,"['fabI', 'envM', 'STM1700']",4
Q8ZPV1,411,"['Arginine N-succinyltransferase', 'AST']",Homotetramer.,"['astA', 'STM1304']",4
P26471,412,['O-antigen ligase'],Homotetramer.,"['rfaL', 'rfbT', 'waaL', 'STM3713']",4
P69936,413,"['NADP-dependent 3-hydroxy acid dehydrogenase YdfG', 'L-allo-threonine dehydrogenase', 'Malonic semialdehyde reductase']",Homotetramer.,"['ydfG', 'STM1511']",4
P37458,414,['Probable ECA polymerase'],"Probably part of a complex composed of WzxE, WzyE and WzzE.","['wzyE', 'STM3928', 'STMD1.62']",1
P00499,415,['ATP phosphoribosyltransferase'],"Equilibrium between an active dimeric form, an inactive hexameric form and higher aggregates. Interconversion between the various forms is largely reversible and is influenced by the natural substrates and inhibitors of the enzyme (Probable).","['hisG', 'STM2071']",1
O33789,416,['ECA polysaccharide chain length modulation protein'],"Probably part of a complex composed of WzxE, WzyE and WzzE.","['wzzE', 'metN', 'STM3919', 'STMD1.71']",1
Q9L6Q9,417,['Lipid III flippase'],"Probably part of a complex composed of WzxE, WzyE and WzzE.","['wzxE', 'STM3926']",1
Q8ZNA7,418,['Fatty acid oxidation complex subunit alpha'],Heterotetramer of two alpha chains (FadJ) and two beta chains (FadI).,"['fadJ', 'STM2388']",2
Q8ZKW8,419,"['ATP synthase gamma chain', 'ATP synthase F1 sector gamma subunit', 'F-ATPase gamma subunit']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['atpG', 'STM3866']",1
Q7CPE4,420,"['ATP synthase subunit b', 'ATP synthase F(0) sector subunit b', 'ATPase subunit I', 'F-type ATPase subunit b', 'F-ATPase subunit b']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpF', 'STM3869']",1
Q9L6L5,421,['Fatty acid oxidation complex subunit alpha'],Heterotetramer of two alpha chains (FadB) and two beta chains (FadA).,"['fadB', 'STM3983', 'STMD1.6']",2
Q7CPE1,422,"['ATP synthase subunit alpha', 'ATP synthase F1 sector subunit alpha', 'F-ATPase subunit alpha']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpA', 'STM3867']",1
Q8ZNW4,423,['KHG/KDPG aldolase'],Homotrimer.,"['eda', 'STM1884']",3
Q8ZKW7,424,"['Membrane-bound ATP synthase subunit, F1-F0-type proton-ATPase']",Homotrimer.,"['atpI', 'STM3872']",3
Q8ZNW3,425,['Phosphogluconate dehydratase'],Homotrimer.,"['edd', 'STM1885']",3
Q7CPE2,426,"['ATP synthase subunit beta', 'ATP synthase F1 sector subunit beta', 'F-ATPase subunit beta']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpD', 'STM3865']",1
Q7CPE5,427,"['ATP synthase subunit delta', 'ATP synthase F(1) sector subunit delta', 'F-type ATPase subunit delta', 'F-ATPase subunit delta']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpH', 'STM3868']",1
Q7CPE3,428,"['ATP synthase subunit a', 'ATP synthase F0 sector subunit a', 'F-ATPase subunit 6']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpB', 'STM3871']",1
Q8ZLG6,429,['Glycogen debranching enzyme'],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['glgX', 'STM3537']",1
Q8ZQ24,430,['Lipid A biosynthesis acyltransferase'],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['htrB', 'lpxL', 'STM1155']",1
P0A1B7,431,"['ATP synthase epsilon chain', 'ATP synthase F1 sector epsilon subunit', 'F-ATPase epsilon subunit']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['atpC', 'STM3864']",1
P05415,432,"['Glucose-1-phosphate adenylyltransferase', 'ADP-glucose pyrophosphorylase', 'ADPGlc PPase', 'ADP-glucose synthase']",Homotetramer.,"['glgC', 'STM3536']",4
