metname,inchikey
rmn,PNNNRSAQSRJVSB-BXKVDMCESA-N
ppap,FMNMEQSRDWIBFO-UHFFFAOYSA-L
skm5p,QYOJSKGCWNAKGW-PBXRRBTRSA-K
btd_RR,NA
gam,MSWZFWKMSRAUBD-IVMDWMLBSA-O
14glun,NA
ddcoa,NA
galogs,NA
dtpcudcpp,NTXGVHCCXVHYCL-NTDVEAECSA-K
3oocoa,WPIVBCGRGVNDDT-CECATXLMSA-J
cellb,GUBGYTABKSRVRQ-QRZGKKJRSA-N
glx,HHLFWLYXYJOTON-UHFFFAOYSA-M
cyst__L,ILRYLPWNYFXEMH-WHFBIAKZSA-N
cbl2,ASARMUCNOOHMLO-FSANSEACSA-N
2cpr5p,QKMBYNRMPRKVTO-MNOVXSKESA-K
mops,NA
prfp,QOUSHGMTBIIAHR-KEOHHSTQSA-J
orn__L,AHLPHDHHMVZTML-BYPYZUCNSA-O
fmet,PYUSHNKNPOHWEZ-YFKPBYRVSA-M
L_thrgly,BIYXEUAFGLTAEM-WUJLRWPWSA-N
rml,QZNPNKJXABGCRC-FUTKDDECSA-N
akg,KPGXRSRHYNQIFN-UHFFFAOYSA-L
3cmp,UOOOPKANIPLQPU-XVFCMESISA-L
ficytcc,NA
dhna,VOJUXHHACRXLTD-UHFFFAOYSA-M
ttdcal,UHUFTBALEZWWIH-UHFFFAOYSA-N
L_sergly,WOUIMBGNEUWXQG-VKHMYHEASA-N
fa5coa,NA
ppbng,QSHWIQZFGQKFMA-UHFFFAOYSA-M
quc,REFJWTPEDVJJIY-UHFFFAOYSA-M
2hbut,AFENDNXGAFYKQO-VKHMYHEASA-M
glyb,KWIUHFFTVRNATP-UHFFFAOYSA-N
quln,GJAWHXHKYYXBSV-UHFFFAOYSA-L
dxyl5p,AJPADPZSRRUGHI-RFZPGFLSSA-L
ser_L_tyr__L,MALNXHYEPCSPPU-UWVGGRQHSA-N
gly_leu__L,DKEXFJVMVGETOO-LURJTMIESA-N
glcn__D,RGHNJXZEOKUKBD-SQOUGZDYSA-M
gal,WQZGKKKJIJFFOK-PHYPRBDBSA-N
nebari,MRWXACSTFXYYMV-FDDDBJFASA-N
dutp,AHCYMLUZIRLXAA-SHYZEUOFSA-J
actn__R,ROWKJAVDOGWPAT-GSVOUGTGSA-N
oaa,KHPXUQMNIQBQEV-UHFFFAOYSA-L
mal__L,BJEPYKJPYRNKOW-REOHCLBHSA-L
dcdp,FTDHDKPUHBLBTL-SHYZEUOFSA-K
sprm,PFNFFQXMRSDOHW-UHFFFAOYSA-R
3mop,JVQYSWDUAOAHFM-BYPYZUCNSA-M
ctp,PCDQPRRSZKQHHS-XVFCMESISA-J
4c2me,YFAUKWZNPVBCFF-XHIBXCGHSA-L
dccoa,CNKJPHSEFDPYDB-HSJNEKGZSA-J
rhcys,IQFWYNFDWRYSRA-BLELIYKESA-N
ahdt,DGGUVLXVLHAAGT-XINAWCOVSA-J
trdox,NA
gam1p,YMJBYRVFGYXULK-QZABAPFNSA-M
nadh,BOPGDPNILDQYTO-NNYOXOHSSA-L
ppi,XPPKVPWEQAFLFU-UHFFFAOYSA-K
actp,LIPOUNRJVLNBCD-UHFFFAOYSA-L
ncam,DFPAKSUCGFBDDF-UHFFFAOYSA-N
mlthf,QYNUQALWYRSVHF-OLZOCXBDSA-L
co2,CURLTUGMZLYLDI-UHFFFAOYSA-N
23cump,HWDMHJDYMFRXOX-XVFCMESISA-M
tdcoa,DUAFKXOFBZQTQE-QSGBVPJFSA-J
3ig3p,NQEQTYPJSIEPHW-MNOVXSKESA-L
metox,QEFRNWWLZKMPFJ-YGVKFDHGSA-N
ser_L_ser__L,XZKQVQKUZMAADP-IMJSIDKUSA-N
din,VGONTNSXDCQUGY-RRKCRQDMSA-N
2mp2coa,NPALUEYCDZWBOV-NDZSKPAWSA-J
btcoa,CRFNGMNYKDXRTN-CITAKDKDSA-J
but,NA
thiog,CWERGRDVMFNCDR-UHFFFAOYSA-M
3oddcoa,HQANBZHVWIDNQZ-GMHMEAMDSA-J
pro__L,ONIBWKKTOPOVIA-BYPYZUCNSA-N
23ccmp,NMPZCCZXCOMSDQ-XVFCMESISA-M
sarcs,FSYKKLYZXJSNPZ-UHFFFAOYSA-N
pap,WHTCPDAXWFLDIH-KQYNXXCUSA-J
dextrin,NA
dmpp,CBIDRCWHNCKSTO-UHFFFAOYSA-K
odecoa,NA
mi1p__D,INAPMGSXUVUWAF-UOTPTPDRSA-L
25dop,NA
ser__L,MTCFGRXMJLQNBG-REOHCLBHSA-N
amylase,NA
hibcoa,WWEOGFZEFHPUAM-UQCJFRAESA-J
hpa,MNWFXJYAOYHMED-UHFFFAOYSA-M
2dda7p,PJWIPEXIFFQAQZ-PUFIMZNGSA-K
chor,WTFXTQVDAKGDEY-HTQZYQBOSA-L
ptrc,KIDHWZJUCRJVML-UHFFFAOYSA-P
unk2_BS,NA
sula,AGGIJOLULBJGTQ-UHFFFAOYSA-L
udpg,HSCJRCZFDFQWRP-RDKQLNKOSA-L
malthp,ZHZITDGOAFCURV-VVTKTIMZSA-N
ser_L_ile__L,BXLYSRPHVMCOPS-ACZMJKKPSA-N
fdp,RNBGYGVWRKECFJ-VRPWFDPXSA-J
met__L,FFEARJCKVFRZRR-BYPYZUCNSA-N
udpgal,HSCJRCZFDFQWRP-ABVWGUQPSA-L
leu__L,ROHFNLRQFUQHCH-YFKPBYRVSA-N
hco3,BVKZGUZCCUSVTD-UHFFFAOYSA-M
pendp,JMVSBFJBMXQNJW-GIXZANJISA-K
suc6p,PJTTXANTBQDXME-UGDNZRGBSA-L
adprib,SRNWOUGRCWSEMX-TYASJMOZSA-L
pta,NQPDZGIKBAWPEJ-UHFFFAOYSA-M
acnam,SQVRNKJHWKZAKO-LUWBGTNYSA-M
his__L,HNDVDQJCIGZPNO-YFKPBYRVSA-N
lipo3_24_BS,NA
buts,NA
pala,PVXPPJIGRGXGCY-TZLCEDOOSA-N
xu5p__D,FNZLKVNUWIIPSJ-RFZPGFLSSA-L
4hglu,HBDWQSHEVMSFGY-SCQFTWEKSA-M
udcpdp,NTXGVHCCXVHYCL-RDQGWRCRSA-K
4ppan,XHFVGHPGDLDEQO-ZETCQYMHSA-K
pgly_BS,NA
fa6,NA
rib__D,HMFHBZSHGGEWLO-SOOFDHNKSA-N
aicar,NOTGFIUVDGNKRI-UUOKFMHZSA-L
oxa,MUBZPKHOEPUJKR-UHFFFAOYSA-L
dtdp,UJLXYODCHAELLY-XLPZGREQSA-K
uacgala,LFTYTUAZOPRMMI-LDDHHVEYSA-L
2mb2coa,PMWATMXOQQZNBX-DKBZLLMOSA-J
gln__L,ZDXPYRJPNDTMRX-VKHMYHEASA-N
gtca2_45_BS,NA
for,BDAGIHXWWSANSR-UHFFFAOYSA-M
sucbz,YIVWQNVQRXFZJB-UHFFFAOYSA-L
gtca3_45_BS,NA
ppp9,KSFOVUSSGSKXFI-UJJXFSCMSA-L
cdp,ZWIADYZPOWUWEW-XVFCMESISA-K
mettrna,NA
dmlz,SXDXRJZUAJBNFL-XKSSXDPKSA-M
6pgc,BIRSGZKFKXLSJQ-SQOUGZDYSA-K
dimp,PHNGFPPXDJJADG-RRKCRQDMSA-L
3php,LFLUCDOSQPJJBE-UHFFFAOYSA-K
glu5p,PJRXVIJAERNUIP-VKHMYHEASA-L
succoa,VNOYUJKHFWYWIR-ITIYDSSPSA-I
ru5p__D,FNZLKVNUWIIPSJ-UHNVWZDZSA-L
glu__D,WHUUTDBJXJRKMK-GSVOUGTGSA-M
dhpt,WBFYVDCHGVNRBH-UHFFFAOYSA-M
gar,OBQMLSFOUZUIOB-HJZCUYRDSA-M
3gmp,ZDPUTNZENXVHJC-UUOKFMHZSA-L
teich_45_BS,NA
duri,MXHRCPNRJAMMIM-SHYZEUOFSA-N
uacmam,LFTYTUAZOPRMMI-ZYQOOJPVSA-L
26dapime,NA
damp,KHWCHTKSEGGWEX-RRKCRQDMSA-L
12d3k5m,NA
acgam6p,BRGMHAYQAZFZDJ-RTRLPJTCSA-L
diala__L,DEFJQIDDEAULHB-IMJSIDKUSA-N
gam6p,XHMJOUIAFHJHBW-IVMDWMLBSA-M
no2,IOVCWXUNBOPUCH-UHFFFAOYSA-M
23dhmp,PDGXJDXVGMHUIR-UJURSFKZSA-M
met_L_phe__L,HGCNKOLVKRAVHD-RYUDHWBXSA-N
btal,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N
4ppcys,XQYALQVLCNHCFT-CBAPKCEASA-K
urdglyc,NWZYYCVIOKVTII-SFOWXEAESA-M
6pgl,IJOJIVNDFQSGAB-SQOUGZDYSA-L
succ,KDYFGRWQOYBRFD-UHFFFAOYSA-L
3mtp,CAOMCZAIALVUPA-UHFFFAOYSA-M
sucr,CZMRCDWAGMRECN-UGDNZRGBSA-N
15dap,VHRGRCVQAFMJIZ-UHFFFAOYSA-P
co,UGFAIRIUMAVXCW-UHFFFAOYSA-N
stchs,UQZIYBXSHAGNOE-XNSRJBNMSA-N
6ampenc,NGHVIOIJCVXTGV-ALEPSDHESA-N
f6p,BGWGXPAPYGQALX-ARQDHWQXSA-L
frmd,ZHNUHDYFZUAESO-UHFFFAOYSA-N
fum,VZCYOOQTPOCHFL-OWOJBTEDSA-L
fe2,CWYNVVGOOAEACU-UHFFFAOYSA-N
amacald,LYIIBVSRGJSHAV-UHFFFAOYSA-O
23dhdp,UWOCFOFVIBZJGH-YFKPBYRVSA-L
arbt6p,FBHYCDOVYMVLEN-RMPHRYRLSA-L
tmp,IGWHDMPTQKSDTL-JXOAFFINSA-L
pant__R,OTOIIPJYVQJATP-BYPYZUCNSA-M
nac,PVNIIMVLHYAWGP-UHFFFAOYSA-M
3dhsk,SLWWJZMPHJJOPH-PHDIDXHHSA-M
3hhcoa,VAAHKRMGOFIORX-IKTBLOROSA-J
Lglyald,MNQZXJOMYWMBOU-GSVOUGTGSA-N
2mecdp,SFRQRNJMIIUYDI-UHNVWZDZSA-L
3ohdcoa,NQMPLXPCRJOSHL-BBECNAHFSA-J
psetha_BS,NA
udp,XCCTYIAWTASOJW-XVFCMESISA-K
coa,RGJOEKWQDUBAIZ-IBOSZNHHSA-J
dctp,RGWHQCVHVJXOKC-SHYZEUOFSA-J
purine,KDCGOANMDULRCW-UHFFFAOYSA-N
4abz,ALYNCZNDIQEVRV-UHFFFAOYSA-M
urea,XSQUKJJJFZCRTK-UHFFFAOYSA-N
thym,RWQNBRDOKXIBIV-UHFFFAOYSA-N
1p3h5c,WFOFKRKDDKGRIK-DMTCNVIQSA-M
gbbtn,JHPNVNIEXXLNTR-UHFFFAOYSA-N
ser_L_gln__L,UJTZHGHXJKIAOS-WHFBIAKZSA-N
23cgmp,UASRYODFRYWBRC-UUOKFMHZSA-M
peptido_BS,NA
cgly,ZUKPVRWZDMRIEO-VKHMYHEASA-N
fad,IMGVNJNCCGXBHD-UYBVJOGSSA-K
phpyr,BTNMPGBKDVTSJY-UHFFFAOYSA-M
e4p,NGHMDNPXVRFFGS-IUYQGCFVSA-L
histd,ZQISRDCJNBUVMM-YFKPBYRVSA-O
accoa,ZSLZBFCDCINBPY-ZSJPKINUSA-J
galur,AEMOLEFTQBMNLQ-YMDCURPLSA-M
46dh25dohxn,NA
2shchc,QJYRAJSESKVEAE-PSASIEDQSA-L
pmtcoa,MNBKLUUYKPBKDU-BBECNAHFSA-J
xyl__D,SRBFZHDQGSBBOR-IOVATXLUSA-N
hxal,JARKCYVAAOWBJS-UHFFFAOYSA-N
pencilca,NA
pser__L,BZQFBWGGLXLEPQ-REOHCLBHSA-L
iasp,NMUOATVLLQEYHI-UHFFFAOYSA-M
adp,XTWYTFMLZFPYCI-KQYNXXCUSA-K
2mcit,YNOXCRMFGMSKIJ-NFNCENRGSA-K
prlp,BLKFNHOCHNCLII-GHVQHMAVSA-J
argsuc,KDZOASGQNOPSCU-ZBHICJROSA-M
thr_L_met__L,APIDTRXFGYOLLH-VQVTYTSYSA-N
3hddcoa,IJFLXRCJWPKGKJ-LXIXEQKWSA-J
argp,CCTIOCVIZPCTGO-BYPYZUCNSA-M
ala_L_ile__L,ZSOICJZJSRWNHX-ACZMJKKPSA-N
drib,PDWIQYODPROSQH-PYHARJCCSA-N
ser_L_met__L,PBUXMVYWOSKHMF-WDSKDSINSA-N
alaala,DEFJQIDDEAULHB-QWWZWVQMSA-N
crn,PHIQHXFUZVPYII-ZCFIWIBFSA-N
nonal,GYHFUZHODSMOHU-UHFFFAOYSA-N
dgtp,HAAZLUGHYHWQIW-KVQBGUIXSA-J
pheme,KABFMIBPWCXCRK-RGGAHWMASA-J
ade,GFFGJBXGBJISGV-UHFFFAOYSA-N
thdp,CXMBCXQHOXUCEO-BYPYZUCNSA-L
fa4coa,NA
galman,NA
2dr5p,ALQNUOMIEBHXQG-CRCLSJGQSA-L
trdrd,NA
phe__L,COLNVLDHVKWLRT-QMMMGPOBSA-N
tagdp__D,RNBGYGVWRKECFJ-OEXCPVAWSA-J
lipt,AGBQKNBQESQNJD-SSDOTTSWSA-M
mobd,MEFBJEMVZONFCJ-UHFFFAOYSA-N
lipo2_24_BS,NA
malt,GUBGYTABKSRVRQ-PICCSMPSSA-N
3hhdcoa,DEHLMTDDPWDRDR-BCIKBWLNSA-J
hmgcoa,CABVTRNMFUVUDM-SJBCKIPMSA-I
lipo1_24_BS,NA
lanth,DWPCPZJAHOETAG-IMJSIDKUSA-N
1pyr5c,DWAKNKKXGALPNW-UHFFFAOYSA-M
gua,UYTPUPDQBNUYGX-UHFFFAOYSA-N
acglu,RFMMMVDNIPUKGG-YFKPBYRVSA-L
inoshp,IMQLKJBTEOYOSI-GPIVLXJGSA-B
antim,NA
2aobut,SAUCHDKDCUROAO-VKHMYHEASA-N
istnt,SUMDYPCJJOFFON-UHFFFAOYSA-M
5mcsn,LRSASMSXMSNRBT-UHFFFAOYSA-N
3mob,QHKABHOOEWYVLI-UHFFFAOYSA-M
3hdcoa,HIVSMYZAMUNFKZ-PNPVFPMQSA-J
23camp,KMYWVDDIPVNLME-KQYNXXCUSA-M
trnaglu,NA
csn,OPTASPLRGRRNAP-UHFFFAOYSA-N
aacoa,OJFDKHTZOUZBOS-CITAKDKDSA-J
adpglc,WFPZSXYXPSUOPY-ROYWQJLOSA-L
L_alagly,CXISPYVYMQWFLE-VKHMYHEASA-N
orot,PXQPEWDEAKTCGB-UHFFFAOYSA-M
taur,XOAAWQZATWQOTB-UHFFFAOYSA-N
nh4,QGZKDVFQNNGYKY-UHFFFAOYSA-O
tartr__L,FEWJPZIEWOKRBE-JCYAYHJZSA-L
ump,DJJCXFVJDGTHFX-XVFCMESISA-L
thf,MSTNYGQPCMXVAQ-RYUDHWBXSA-L
23ddhb,INCSWYKICIYAHB-WDSKDSINSA-M
ugmd,QUHLBZKCGUXHGP-AJVQVANPSA-J
h2s,RWSOTUBLDIXVET-UHFFFAOYSA-M
mn2,WAEMQWOKJMHJLA-UHFFFAOYSA-N
so3,LSNNMFCWUKXFEE-UHFFFAOYSA-L
mqn7,RAKQPZMEYJZGPI-LJWNYQGCSA-N
icit,ODBLHEXUDAPZAU-UHFFFAOYSA-K
nicrnt,JOUIQRNQJGXQDC-ZYUZMQFOSA-L
pmcoa,LYCRXMTYUZDUGA-UYRKPTJQSA-I
glyald,MNQZXJOMYWMBOU-VKHMYHEASA-N
1ag3p_BS,NA
ametam,ZUNBITIXDCPNSD-LSRJEVITSA-O
cysam,UFULAYFCSOUIOV-UHFFFAOYSA-O
mql7,VFGNPJRRTKMYKN-LJWNYQGCSA-N
prpp,PQGCEDQWHSBAJP-TXICZTDVSA-I
betald,SXKNCCSPZDCRFD-UHFFFAOYSA-N
arbt,BJRNKVDFDLYUGJ-RMPHRYRLSA-N
hom__L,UKAUYVFTDYCKQA-VKHMYHEASA-N
pi,NBIIXXVUZAFLBC-UHFFFAOYSA-L
uri,DRTQHJPVMGBUCF-XVFCMESISA-N
2hxmp,CQRYARSYNCAZFO-UHFFFAOYSA-N
xtsn,UBORTCNDUKBEOP-UUOKFMHZSA-N
orot5p,KYOBSHFOBAOFBF-XVFCMESISA-K
salcn6p,FSJKOMDYZYBBLV-UJPOAAIJSA-L
man6p,NBSCHQHZLSJFNQ-QTVWNMPRSA-L
met__D,FFEARJCKVFRZRR-SCSAIBSYSA-N
f1p,RHKKZBWRNHGJEZ-VRPWFDPXSA-L
srb__L,LKDRXBCSQODPBY-AMVSKUEXSA-N
abt__L,HEBKCHPVOIAQTA-IMJSIDKUSA-N
fa5,NA
ggdp,OINNEUNVOZHBOX-QIRCYJPOSA-K
xan,LRFVTYWOQMYALW-UHFFFAOYSA-N
cmp,IERHLVCPSMICTF-XVFCMESISA-L
octal,NUJGJRNETVAIRJ-UHFFFAOYSA-N
b2coa,KFWWCMJSYSSPSK-PAXLJYGASA-J
