,UniProtID,proteinNames,txt_subunit,geneNames
175,P73410,"['Cysteine synthase', 'CSase', 'O-acetylserine (thiol)-lyase', 'OAS-TL', 'O-acetylserine sulfhydrylase']",NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['cysK', 'slr1842']"
176,P74241,"['Sulfate adenylyltransferase', 'ATP-sulfurylase', 'Sulfate adenylate transferase', 'SAT']",NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['sat', 'slr1165']"
177,Q55828,['LL-diaminopimelate aminotransferase'],Homodimer.,"['dapL', 'sll0480']"
178,P72940,"['Probable adenylyl-sulfate kinase', 'APS kinase', ""ATP adenosine-5'-phosphosulfate 3'-phosphotransferase"", ""Adenosine-5'-phosphosulfate kinase""]",Homodimer.,"['cysC', 'slr0676']"
179,P74025,['Potential NAD-reducing hydrogenase subunit'],Homodimer.,[]
180,P17253,"['ATP synthase gamma chain', 'ATP synthase F1 sector gamma subunit', 'F-ATPase gamma subunit']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['atpG', 'atpC', 'sll1327']"
181,P72823,"['NAD(P)H-quinone oxidoreductase chain 4-2', 'NAD(P)H dehydrogenase I, subunit D-2', 'NDH-1, chain 4-2']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['ndhD2', 'slr1291']"
182,Q55429,"['NAD(P)H-quinone oxidoreductase chain 5', 'NAD(P)H dehydrogenase I, chain 5', 'NDH-1, chain 5']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['ndhF', 'slr0844']"
183,P26522,"['NAD(P)H-quinone oxidoreductase subunit 1', 'NAD(P)H dehydrogenase I subunit 1', 'NDH-1 subunit 1', 'NDH-A']",NDH-1 is composed of at least 11 different subunits.,"['ndhA', 'sll0519']"
184,P72794,"[""Phosphoadenosine 5'-phosphosulfate reductase"", 'PAPS reductase', ""3'-phosphoadenylylsulfate reductase"", 'PAPS reductase, thioredoxin dependent', 'PAPS sulfotransferase', 'PAdoPS reductase']",NDH-1 is composed of at least 11 different subunits.,"['cysH', 'slr1791']"
185,P72854,['Sulfite reductase [ferredoxin]'],Monomer.,"['sir', 'slr0963']"
186,P27196,['ATP synthase protein I'],Monomer.,"['atpI', 'sll1321']"
187,P72714,"['NAD(P)H-quinone oxidoreductase subunit 2', 'NAD(P)H dehydrogenase subunit 2', 'NADH-plastoquinone oxidoreductase subunit 2', 'NDH-1, subunit 2']",NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['ndhB', 'sll0223']"
188,P77962,['Serine hydroxymethyltransferase'],Homodimer.,"['glyA', 'sll1931']"
189,P27183,"[""ATP synthase subunit b'"", ""ATP synthase F(0) sector subunit b'"", 'ATPase subunit II', ""F-type ATPase subunit b'"", ""F-ATPase subunit b'""]","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has four main subunits: a(1), b(1), b'(1) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta, b and b' chains.","['atpF2', 'atpG', 'sll1323']"
190,P74416,"['Glycine dehydrogenase (decarboxylating)', 'Glycine cleavage system P-protein', 'Glycine decarboxylase', 'Glycine dehydrogenase (aminomethyl-transferring)']","The glycine cleavage system is composed of four proteins: P, T, L and H.","['gcvP', 'slr0293']"
191,P27372,"['NAD(P)H-quinone oxidoreductase subunit L', 'Inorganic carbon transport protein', 'NAD(P)H dehydrogenase I subunit L', 'NDH-1 subunit L', 'NDH-L']",NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['ndhL', 'ictA', 'ssr1386']"
192,P27179,"['ATP synthase subunit alpha', 'ATP synthase F1 sector subunit alpha', 'F-ATPase subunit alpha']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has four main subunits: a(1), b(1), b'(1) and c(9-12) (By similarity).","['atpA', 'sll1326']"
193,P74069,['NAD(P)H-quinone oxidoreductase subunit N'],NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['ndhN', 'sll1262']"
194,P73560,['Glycine cleavage system H protein'],"The glycine cleavage system is composed of four proteins: P, T, L and H.","['gcvH', 'slr0879']"
195,P27178,"['ATP synthase subunit a', 'ATP synthase F0 sector subunit a', 'F-ATPase subunit 6']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has four main subunits: a, b, b' and c.","['atpB', 'atpI', 'sll1322']"
196,P54261,['Aminomethyltransferase'],"The glycine cleavage system is composed of four proteins: P, T, L and H.","['gcvT', 'sll0171']"
197,P27182,"['ATP synthase subunit c', 'ATP synthase F(0) sector subunit c', 'F-type ATPase subunit c', 'F-ATPase subunit c', 'Lipid-binding protein']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has four main subunits: a(1), b(1), b'(1) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta, b and b' chains.","['atpE', 'atpH', 'ssl2615']"
198,P17062,"['NAD(P)H-quinone oxidoreductase subunit K 2', 'NAD(P)H dehydrogenase I subunit K 2', 'NDH-1 subunit K 2', 'NDH-K 2']",NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['ndhK2', 'psbG2', 'sll8031']"
199,P73393,['Sll1734 protein'],NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,[]
200,P26533,"['ATP synthase epsilon chain', 'ATP synthase F1 sector epsilon subunit', 'F-ATPase epsilon subunit']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['atpC', 'atpE', 'slr1330']"
201,Q55786,"['Methionine synthase', '5-methyltetrahydrofolate--homocysteine methyltransferase', 'Methionine synthase, vitamin-B12 dependent', 'MS']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['metH', 'slr0212']"
202,Q8KX49,['Uncharacterized protein slr1302'],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.",[]
203,P27181,"['ATP synthase subunit b', 'ATP synthase F(0) sector subunit b', 'ATPase subunit I', 'F-type ATPase subunit b', 'F-ATPase subunit b']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has four main subunits: a(1), b(1), b'(1) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta, b and b' chains.","['atpF', 'sll1324']"
204,P74008,['Adenosylhomocysteinase'],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has four main subunits: a(1), b(1), b'(1) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta, b and b' chains.","['ahcY', 'sll1234']"
205,Q59995,['Cytosine-specific methyltransferase'],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has four main subunits: a(1), b(1), b'(1) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta, b and b' chains.",[]
206,Q55863,"['Pyruvate kinase 1', 'PK 1']",Homotetramer.,"['pyk1', 'sll0587']"
207,P72871,"['S-adenosylmethionine synthase', 'AdoMet synthase', 'MAT', 'Methionine adenosyltransferase']",Homotetramer; dimer of dimers.,"['metK', 'sll0927']"
208,P73392,['Uncharacterized protein sll1735'],Homotetramer; dimer of dimers.,[]
209,P73534,"['Pyruvate kinase 2', 'PK 2']",Homotetramer.,"['pyk2', 'sll1275']"
210,P73735,['Demethylphylloquinone reductase NdbB'],Homotetramer.,"['ndbB', 'slr1743']"
211,Q06475,"['Cytochrome c oxidase subunit 3', 'Cytochrome aa3 subunit 3', 'Cytochrome c oxidase polypeptide III', 'Oxidase aa(3) subunit 3']",Homotetramer.,"['ctaE', 'slr1138']"
212,Q06474,"['Cytochrome c oxidase subunit 2', 'Cytochrome aa3 subunit 2', 'Cytochrome c oxidase polypeptide II', 'Oxidase aa(3) subunit 2']",Homotetramer.,"['ctaC', 'coxB', 'slr1136']"
213,Q06473,"['Cytochrome c oxidase subunit 1', 'Cytochrome aa3 subunit 1', 'Cytochrome c oxidase polypeptide I', 'Oxidase aa(3) subunit 1']",Homotetramer.,"['ctaD', 'slr1137']"
214,P73821,"['D-3-phosphoglycerate dehydrogenase', 'PGDH']",Homotetramer.,"['serA', 'sll1908']"
215,P74281,['Soluble hydrogenase 42 kD subunit'],Homotetramer.,[]
216,P73408,['Uncharacterized protein slr1840'],Homotetramer.,[]
217,Q55702,['Uncharacterized oxidoreductase slr0229'],Homotetramer.,[]
218,P72740,"['Dihydrolipoyl dehydrogenase', 'Dihydrolipoamide dehydrogenase', 'LPD', 'E3 component of pyruvate complex']",Homodimer.,"['lpdA', 'pdhD', 'slr1096']"
219,P74287,"['Isopentenyl-diphosphate delta-isomerase', 'IPP isomerase', 'Isopentenyl diphosphate:dimethylallyl diphosphate isomerase', 'Isopentenyl pyrophosphate isomerase', 'Type 2 isopentenyl diphosphate isomerase', 'IDI-2']",Homooctamer. Dimer of tetramers.,"['fni', 'sll1556']"
220,Q55793,['Probable cysteine desulfurase'],Homooctamer. Dimer of tetramers.,"['csd', 'sufS', 'slr0077']"
221,P74490,['Pyruvate dehydrogenase E1 component subunit alpha'],Heterodimer of an alpha and a beta chain.,"['pdhA', 'slr1934']"
222,Q01951,['Allophycocyanin alpha chain'],Heterodimer of an alpha and a beta chain.,"['apcA', 'slr2067']"
223,Q55404,"['Acetyl-coenzyme A synthetase', 'Acetate--CoA ligase', 'Acyl-activating enzyme']",Heterodimer of an alpha and a beta chain.,"['acsA', 'acs', 'sll0542']"
224,P73138,"['S-(hydroxymethyl)glutathione dehydrogenase', 'Alcohol dehydrogenase class-3', 'Alcohol dehydrogenase class-III', 'Glutathione-dependent formaldehyde dehydrogenase']",Heterodimer of an alpha and a beta chain.,"['frmA', 'sll0990']"
225,Q55710,['Bifunctional protein ThiO/ThiG'],Interacts with ThiH and ThiS.,"['thiO/thiG', 'slr0633']"
226,Q57038,['Cytochrome b6'],"The 4 large subunits of the cytochrome b6-f complex are cytochrome b6, subunit IV (17 kDa polypeptide, PetD), cytochrome f and the Rieske protein, while the 4 small subunits are PetG, PetL, PetM and PetN. The complex functions as a dimer.","['petB', 'slr0342']"
227,P74299,['Phosphoenolpyruvate carboxylase'],"The 4 large subunits of the cytochrome b6-f complex are cytochrome b6, subunit IV (17 kDa polypeptide, PetD), cytochrome f and the Rieske protein, while the 4 small subunits are PetG, PetL, PetM and PetN. The complex functions as a dimer.","['ppc', 'sll0920']"
228,P72775,['Alanine dehydrogenase'],"The 4 large subunits of the cytochrome b6-f complex are cytochrome b6, subunit IV (17 kDa polypeptide, PetD), cytochrome f and the Rieske protein, while the 4 small subunits are PetG, PetL, PetM and PetN. The complex functions as a dimer.",[]
229,Q55383,['Malate dehydrogenase'],"The 4 large subunits of the cytochrome b6-f complex are cytochrome b6, subunit IV (17 kDa polypeptide, PetD), cytochrome f and the Rieske protein, while the 4 small subunits are PetG, PetL, PetM and PetN. The complex functions as a dimer.","['mdh', 'sll0891']"
230,P21697,['Plastocyanin'],"The 4 large subunits of the cytochrome b6-f complex are cytochrome b6, subunit IV (17 kDa polypeptide, PetD), cytochrome f and the Rieske protein, while the 4 small subunits are PetG, PetL, PetM and PetN. The complex functions as a dimer.","['petE', 'sll0199']"
231,Q55905,"['Phosphoenolpyruvate synthase', 'PEP synthase']","The 4 large subunits of the cytochrome b6-f complex are cytochrome b6, subunit IV (17 kDa polypeptide, PetD), cytochrome f and the Rieske protein, while the 4 small subunits are PetG, PetL, PetM and PetN. The complex functions as a dimer.","['ppsA', 'slr0301']"
232,P73093,['Phycobilisome rod-core linker polypeptide CpcG'],"Part of the phycobilisome, a hemidiscoidal structure that is composed of two distinct substructures: a core complex and a number of rods radiating from the core. This protein is part of a conventional PBS rod (called CpcG-PBS) with on average 3 stacked phycocyanin hexamers (PC, CpcA and CpcB). Linker CpcG connects the PC stack to the thylakoid, the hexamers are linked by 1 copy of CpcC1, 1 copy of CpcC2 and the stack is terminated by a single copy of CpcD. Ferredoxin--NADP reductase (petH) is also part of the complex.","['cpcG', 'cpcG1', 'slr2051']"
233,P74515,['Slr0990 protein'],"Part of the phycobilisome, a hemidiscoidal structure that is composed of two distinct substructures: a core complex and a number of rods radiating from the core. This protein is part of a conventional PBS rod (called CpcG-PBS) with on average 3 stacked phycocyanin hexamers (PC, CpcA and CpcB). Linker CpcG connects the PC stack to the thylakoid, the hexamers are linked by 1 copy of CpcC1, 1 copy of CpcC2 and the stack is terminated by a single copy of CpcD. Ferredoxin--NADP reductase (petH) is also part of the complex.",[]
234,P73493,"['Glutathione synthetase', 'GSH synthetase']","Part of the phycobilisome, a hemidiscoidal structure that is composed of two distinct substructures: a core complex and a number of rods radiating from the core. This protein is part of a conventional PBS rod (called CpcG-PBS) with on average 3 stacked phycocyanin hexamers (PC, CpcA and CpcB). Linker CpcG connects the PC stack to the thylakoid, the hexamers are linked by 1 copy of CpcC1, 1 copy of CpcC2 and the stack is terminated by a single copy of CpcD. Ferredoxin--NADP reductase (petH) is also part of the complex.","['gshB', 'slr1238']"
235,P74582,"['Aconitate hydratase B', '(2R,3S)-2-methylisocitrate dehydratase', '(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate dehydratase', '2-methyl-cis-aconitate hydratase', 'Iron-responsive protein-like', 'IRP-like', 'RNA-binding protein']",Monomer.,"['acnB', 'slr0665']"
236,P80046,"['Isocitrate dehydrogenase [NADP]', 'IDH', 'IDP', 'NADP(+)-specific ICDH', 'Oxalosuccinate decarboxylase']",Homodimer.,"['icd', 'slr1289']"
237,P74625,['Photosystem I-associated linker protein CpcL'],"Part of a specialized phycobilisome (PBS), a structure that is usually composed of two distinct substructures: a core complex and a number of rods radiating from the core. This protein is part of a core-less PBS rod (called CpcL-PBS) with on average 5 stacked phycocyanin hexamers (PC, CpcA and CpcB). Linker CpcL connects the PC stack to the thylakoid, the hexamers are linked by 1 copy of CpcC1, 3 copies of CpcC2 and the stack is terminated by a single copy of CpcD. Ferredoxin--NADP reductase (petH) is also part of the complex. CpcL-PBS has no central core proteins (allophycocyanin ApcA, ApcB) nor phycobiliprotein ApcE.","['cpcL', 'cpcG2', 'sll1471']"
238,P74181,['Glutathione hydrolase proenzyme'],"This enzyme consists of two polypeptide chains, which are synthesized in precursor form from a single polypeptide.","['ggt', 'slr1269']"
239,P53581,['Methionine aminopeptidase C'],Monomer.,[]
240,P73202,"['Phycobilisome 8.9 kDa linker polypeptide, phycocyanin-associated, rod', 'L-8.9/R']","Part of 2 PBS rod complexes, the conventional CpcG-PBS rod and a photosystem I-specific CpcL-PBS rod, both of which include ferredoxin--NADP reductase (petH). CpcG-PBS has on average 3 stacked phycocyanin hexamers (PC, CpcA and CpcB). Linker CpcG connects the PC stack to the thylakoid, the hexamers are linked by 1 copy of CpcC1, 1 copy of CpcC2 and the stack is terminated by a single copy of CpcD. The CpcL-PBS has on average 5 stacked phycocyanin hexamers (PC, CpcA and CpcB). Linker CpcL connects the PC stack to the thylakoid, the hexamers are linked by 1 copy of CpcC1, 3 copies of CpcC2 and the stack is terminated by a single copy of CpcD.","['cpcD', 'ssl3093']"
241,Q55674,"['Fumarate hydratase class II', 'Fumarase C', 'Aerobic fumarase', 'Iron-independent fumarase']",Homotetramer.,"['fumC', 'slr0018']"
242,P74714,"['Cytochrome b6-f complex iron-sulfur subunit 1', 'Plastohydroquinone:plastocyanin oxidoreductase iron-sulfur protein 1']","The 4 large subunits of the cytochrome b6-f complex are cytochrome b6, subunit IV (17 kDa polypeptide, PetD), cytochrome f and the Rieske protein, while the 4 small subunits are PetG, PetL, PetM and PetN. The complex functions as a dimer.","['petC1', 'slr1185']"
243,Q54715,['C-phycocyanin alpha subunit'],"Heterodimer of an alpha and a beta chain, which further assembles into trimers. The trimers assemble into hexamers, although these were not seen in the crystallographic studies (PubMed:23201474). Part of 2 PBS rod complexes, the conventional CpcG-PBS rod and a photosystem I-specific CpcL-PBS rod, both of which include ferredoxin--NADP reductase (petH) (PubMed:31015331).","['cpcA', 'sll1578']"
244,P53580,['Methionine aminopeptidase B'],Monomer.,[]
245,P73971,"['Probable cytosol aminopeptidase', 'Leucine aminopeptidase', 'LAP', 'Leucyl aminopeptidase']",Monomer.,"['pepA', 'lap', 'sll2001']"
246,P46445,"['Cytochrome c6', 'Cytochrome c-553', 'Cytochrome c553', 'Soluble cytochrome f']",Monomer.,"['petJ', 'sll1796']"
247,Q54714,['C-phycocyanin beta subunit'],"Heterodimer of an alpha and a beta chain, which further assembles into trimers. The trimers assemble into hexamers, although these were not seen in the crystallographic studies (PubMed:23201474). Part of 2 PBS rod complexes, the conventional CpcG-PBS rod and a photosystem I-specific CpcL-PBS rod, both of which include ferredoxin--NADP reductase (petH) (PubMed:31015331). Interacts with rod linker CpcC2 via the latter's N-terminal PBS-linker domain (PubMed:21923764).","['cpcB', 'sll1577']"
248,P74810,"['Cytochrome b6-f complex subunit 7', 'Cytochrome b6-f complex subunit PetM', 'Cytochrome b6-f complex subunit VII']","The 4 large subunits of the cytochrome b6-f complex are cytochrome b6, subunit IV (17 kDa polypeptide, PetD), cytochrome f and the Rieske protein, while the 4 small subunits are PetG, PetL, PetM and PetN. The complex functions as a dimer.","['petM', 'smr0003']"
249,Q6MY29,['Putative membrane protein'],"The 4 large subunits of the cytochrome b6-f complex are cytochrome b6, subunit IV (17 kDa polypeptide, PetD), cytochrome f and the Rieske protein, while the 4 small subunits are PetG, PetL, PetM and PetN. The complex functions as a dimer.","['htdV', 'SMR0010']"
250,A0A8X6HP48,['Methionine aminopeptidase A'],"The 4 large subunits of the cytochrome b6-f complex are cytochrome b6, subunit IV (17 kDa polypeptide, PetD), cytochrome f and the Rieske protein, while the 4 small subunits are PetG, PetL, PetM and PetN. The complex functions as a dimer.","['slr0918', 'TNCT_697351']"
251,P73204,"['Phycobilisome 32.1 kDa linker polypeptide, phycocyanin-associated, rod 2']","Part of 2 PBS rod complexes, the conventional CpcG-PBS rod and a photosystem I-specific CpcL-PBS rod, both of which include ferredoxin--NADP reductase (petH). CpcG-PBS has on average 3 stacked phycocyanin hexamers (PC, CpcA and CpcB). Linker CpcG connects the PC stack to the thylakoid, the hexamers are linked by 1 copy of CpcC1, 1 copy of CpcC2 and the stack is terminated by a single copy of CpcD. The CpcL-PBS has on average 5 stacked phycocyanin hexamers (PC, CpcA and CpcB). Linker CpcL connects the PC stack to the thylakoid, the hexamers are linked by 1 copy of CpcC1, 3 copies of CpcC2 and the stack is terminated by a single copy of CpcD (PubMed:31015331). Interacts with the C-phycocyanin (PC) beta subunit (cpcB), it may fit into the center of the PC hexamer (PubMed:21923764).","['cpcC2', 'sll1579']"
252,Q59977,['Citrate synthase'],"Part of 2 PBS rod complexes, the conventional CpcG-PBS rod and a photosystem I-specific CpcL-PBS rod, both of which include ferredoxin--NADP reductase (petH). CpcG-PBS has on average 3 stacked phycocyanin hexamers (PC, CpcA and CpcB). Linker CpcG connects the PC stack to the thylakoid, the hexamers are linked by 1 copy of CpcC1, 1 copy of CpcC2 and the stack is terminated by a single copy of CpcD. The CpcL-PBS has on average 5 stacked phycocyanin hexamers (PC, CpcA and CpcB). Linker CpcL connects the PC stack to the thylakoid, the hexamers are linked by 1 copy of CpcC1, 3 copies of CpcC2 and the stack is terminated by a single copy of CpcD (PubMed:31015331). Interacts with the C-phycocyanin (PC) beta subunit (cpcB), it may fit into the center of the PC hexamer (PubMed:21923764).","['gltA', 'sll0401']"
253,P74551,"['Allophycocyanin subunit beta-18', 'Allophycocyanin subunit B18']",Heterodimer of ApcE and this beta chain.,"['apcF', 'slr1459']"
254,Q01952,['Allophycocyanin beta chain'],Heterodimer of an alpha and a beta chain.,"['apcB', 'slr1986']"
255,P73662,['Phosphate acetyltransferase'],Heterodimer of an alpha and a beta chain.,"['pta', 'slr2132']"
256,Q55855,['Glucokinase'],Heterodimer of an alpha and a beta chain.,"['glk', 'sll0593']"
257,P52983,"['Glucose-6-phosphate isomerase', 'GPI', 'Phosphoglucose isomerase', 'PGI', 'Phosphohexose isomerase', 'PHI']",Heterodimer of an alpha and a beta chain.,"['pgi', 'slr1349']"
258,P73162,['Acetate kinase'],Homodimer.,"['ackA', 'sll1299']"
259,P26287,['Cytochrome f'],"The 4 large subunits of the cytochrome b6-f complex are cytochrome b6, subunit IV (17 kDa polypeptide, PetD), cytochrome f and the Rieske protein, while the 4 small subunits are PetG, PetL, PetM and PetN. The complex functions as a dimer (By similarity).","['petA', 'sll1317']"
260,P73039,['Slr1762 protein'],"The 4 large subunits of the cytochrome b6-f complex are cytochrome b6, subunit IV (17 kDa polypeptide, PetD), cytochrome f and the Rieske protein, while the 4 small subunits are PetG, PetL, PetM and PetN. The complex functions as a dimer (By similarity).",[]
261,P27589,['Cytochrome b6-f complex subunit 4'],"The 4 large subunits of the cytochrome b6-f complex are cytochrome b6, subunit IV (17 kDa polypeptide, PetD), cytochrome f and the Rieske protein, while the 4 small subunits are PetG, PetL, PetM and PetN. The complex functions as a dimer.","['petD', 'slr0343']"
262,P74697,['Slr0458 protein'],"The 4 large subunits of the cytochrome b6-f complex are cytochrome b6, subunit IV (17 kDa polypeptide, PetD), cytochrome f and the Rieske protein, while the 4 small subunits are PetG, PetL, PetM and PetN. The complex functions as a dimer.",[]
263,Q01950,"['Phycobilisome 7.8 kDa linker polypeptide, allophycocyanin-associated, core']","The 4 large subunits of the cytochrome b6-f complex are cytochrome b6, subunit IV (17 kDa polypeptide, PetD), cytochrome f and the Rieske protein, while the 4 small subunits are PetG, PetL, PetM and PetN. The complex functions as a dimer.","['apcC', 'ssr3383']"
264,P72870,['Allophycocyanin subunit alpha-B'],"Heterohexamer of two alpha chains, one alpha-B chain and three beta chains.","['apcD', 'sll0928']"
265,P26290,"['Cytochrome b6-f complex iron-sulfur subunit 2', 'Plastohydroquinone:plastocyanin oxidoreductase iron-sulfur protein 2']","The 4 large subunits of the cytochrome b6-f complex are cytochrome b6, subunit IV (17 kDa polypeptide, PetD), cytochrome f and the Rieske protein, while the 4 small subunits are PetG, PetL, PetM and PetN. The complex functions as a dimer.","['petC2', 'sll1316']"
266,P73203,"['Phycobilisome 32.1 kDa linker polypeptide, phycocyanin-associated, rod 1']","Part of 2 PBS rod complexes, the conventional CpcG-PBS rod and a photosystem I-specific CpcL-PBS rod, both of which include ferredoxin--NADP reductase (petH). CpcG-PBS has on average 3 stacked phycocyanin hexamers (PC, CpcA and CpcB). Linker CpcG connects the PC stack to the thylakoid, the hexamers are linked by 1 copy of CpcC1, 1 copy of CpcC2 and the stack is terminated by a single copy of CpcD. The CpcL-PBS has on average 5 stacked phycocyanin hexamers (PC, CpcA and CpcB). Linker CpcL connects the PC stack to the thylakoid, the hexamers are linked by 1 copy of CpcC1, 3 copies of CpcC2 and the stack is terminated by a single copy of CpcD.","['cpcC1', 'sll1580']"
267,P74324,"['Fructose-1,6-bisphosphatase class 1', 'FBPase class 1']",Homotetramer.,"['fbp', 'slr0952']"
268,P73922,"['D-fructose 1,6-bisphosphatase class 2/sedoheptulose 1,7-bisphosphatase', 'FBPase class 2/SBPase']",Homotetramer.,[]
269,Q55988,['ATP-dependent 6-phosphofructokinase 2'],Homodimer or homotetramer.,"['pfkA2', 'pfkA', 'sll0745']"
270,P72830,['ATP-dependent 6-phosphofructokinase 1'],Homodimer or homotetramer.,"['pfkA1', 'pfkA', 'sll1196']"
271,P72717,"['Cytochrome b6-f complex subunit 8', 'Cytochrome b6-f complex subunit PetN', 'Cytochrome b6-f complex subunit VIII']","The 4 large subunits of the cytochrome b6-f complex are cytochrome b6, subunit IV (17 kDa polypeptide, PetD), cytochrome f and the Rieske protein, while the 4 small subunits are PetG, PetL, PetM and PetN. The complex functions as a dimer (By similarity).","['petN', 'sml0004']"
272,P73638,['Phycocyanobilin lyase subunit alpha'],CpcE and CpcF associate to form a lyase.,"['cpcE', 'slr1878']"
273,P52965,['Putative pyruvate-flavodoxin oxidoreductase'],CpcE and CpcF associate to form a lyase.,"['nifJ', 'sll0741']"
274,P74309,['Fructose-bisphosphate aldolase class 1'],CpcE and CpcF associate to form a lyase.,"['fda', 'fbaB', 'slr0943']"
275,Q55664,"['Fructose-bisphosphate aldolase class 2', 'Fructose-1,6-bisphosphate aldolase', 'Fructose-bisphosphate aldolase class II']",CpcE and CpcF associate to form a lyase.,"['fbaA', 'fda', 'sll0018']"
276,P73510,['Sll1358 protein'],CpcE and CpcF associate to form a lyase.,[]
277,Q55544,"['Phycobiliprotein ApcE', 'Phycobilisome LCM core-membrane linker polypeptide', 'Phycobilisome core-membrane linker phycobiliprotein ApcE']","Heterodimer of ApcF (a variant beta-allophycocyanin). Phycobilisomes of this organism are composed of a two cylinder core, from which six rods radiate. The core is mainly composed of allophycocyanin alpha and beta chains and of minor components (By similarity).","['apcE', 'slr0335']"
278,Q936A5,[],"Heterodimer of ApcF (a variant beta-allophycocyanin). Phycobilisomes of this organism are composed of a two cylinder core, from which six rods radiate. The core is mainly composed of allophycocyanin alpha and beta chains and of minor components (By similarity).","['htdL', 'trhL', 'SMR0005']"
279,Q59994,['Triosephosphate isomerase'],Homodimer.,"['tpiA', 'tpi', 'slr0783']"
280,P80505,"['Glyceraldehyde-3-phosphate dehydrogenase 2', 'GAPDH 2', 'NAD(P)-dependent glyceraldehyde-3-phosphate dehydrogenase', 'NAD-dependent glyceraldehyde-3-phosphate dehydrogenase']",Homotetramer.,"['gap2', 'sll1342']"
281,P73509,['Sll1359 protein'],Homotetramer.,[]
282,P49433,"['Glyceraldehyde-3-phosphate dehydrogenase 1', 'GAPDH 1']",Homotetramer.,"['gap1', 'slr0884']"
283,P72712,['Photosystem I reaction center subunit PsaK 1'],Homotetramer.,"['psaK1', 'psaK', 'ssr0390']"
