UniProtID,Unnamed: 0,proteinNames,txt_subunit,geneNames,subunitnumber
P00903,389,"['Aminodeoxychorismate synthase component 2', '4-amino-4-deoxychorismate synthase component 2', 'Aminodeoxychorismate synthase, glutamine amidotransferase component']",Monomer. Heterodimer consisting of two non-identical subunits: a glutamine amidotransferase subunit (PabA) and a aminodeoxychorismate synthase subunit (PabB).,"['pabA', 'b3360', 'JW3323']",1
P28305,390,['Aminodeoxychorismate lyase'],Homodimer.,"['pabC', 'b1096', 'JW1082']",2
P26602,391,['Chorismate pyruvate-lyase'],Monomer.,"['ubiC', 'b4039', 'JW5713']",1
P76015,392,"['PEP-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK']","Homodimer (PubMed:12813127, PubMed:15476397, PubMed:24440518). The dihydroxyacetone kinase complex is composed of a homodimer of DhaM, a homodimer of DhaK and the subunit DhaL (PubMed:12813127, PubMed:15476397). DhaL also forms a complex with DhaR (PubMed:24440518).","['dhaK', 'ycgT', 'b1200', 'JW5187']",2
P76014,394,"['PEP-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL']","Homodimer (PubMed:16647083, PubMed:21209328, PubMed:24440518). The dihydroxyacetone kinase complex is composed of a homodimer of DhaM, a homodimer of DhaK and the subunit DhaL (PubMed:16647083, PubMed:21209328). DhaL also forms a complex with DhaR (PubMed:24440518).","['dhaL', 'ycgS', 'b1199', 'JW5186']",2
P08839,395,['Phosphoenolpyruvate-protein phosphotransferase'],Homodimer.,"['ptsI', 'b2416', 'JW2409']",2
P37349,396,"['PEP-dependent dihydroxyacetone kinase, phosphoryl donor subunit DhaM']","Homodimer (PubMed:11350937). The dihydroxyacetone kinase complex is composed of a homodimer of DhaM, a homodimer of DhaK and the subunit DhaL.","['dhaM', 'ycgC', 'b1198', 'JW5185']",2
P0A7E9,397,"['Uridylate kinase', 'UK']",Homohexamer.,"['pyrH', 'smbA', 'b0171', 'JW0166']",6
Q6BF16,398,"['2-dehydro-3-deoxy-6-phosphogalactonate aldolase', '2-oxo-3-deoxygalactonate 6-phosphate aldolase', '6-phospho-2-dehydro-3-deoxygalactonate aldolase', '6-phospho-2-keto-3-deoxygalactonate aldolase', 'KDPGal']",Homotrimer.,"['dgoA', 'yidU', 'b4477', 'JW5628']",3
P0A8F0,399,"['Uracil phosphoribosyltransferase', 'UMP pyrophosphorylase', 'UPRTase']","Homodimer or homotrimer in the absence of substrates, and homopentamer or homohexamer in the presence of substrates.","['upp', 'uraP', 'b2498', 'JW2483']",2
P0A7E5,400,"['CTP synthase', ""Cytidine 5'-triphosphate synthase"", 'Cytidine triphosphate synthetase']",Homodimer that associates to form homotetramer in the presence of ATP and UTP. The substrate nucleotides ATP and UTP act synergistically to promote oligomerization of CTPS from inactive dimers to active tetramers.,"['pyrG', 'b2780', 'JW2751']",2
P17443,402,['UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase'],Homodimer (PubMed:12538870). Associates with MreB and MraY (PubMed:17640276).,"['murG', 'b0090', 'JW0088']",2
P32669,403,['Fructose-6-phosphate aldolase 2'],Homodecamer.,"['fsaB', 'talC', 'yijG', 'b3946', 'JW3918']",10
P78055,404,['Fructose-6-phosphate aldolase 1'],"Homodecamer. Five subunits are arranged as a pentamer, and two ring-like pentamers pack like a donut to form the decamer.","['fsaA', 'fsa', 'mipB', 'ybiZ', 'b0825', 'JW5109']",10
P67910,405,['ADP-L-glycero-D-manno-heptose-6-epimerase'],Homopentamer.,"['hldD', 'htrM', 'rfaD', 'waaD', 'b3619', 'JW3594']",5
P23908,408,['Acetylornithine deacetylase'],Homodimer.,"['argE', 'b3957', 'JW3929']",2
P31441,410,['Adenine deaminase'],Homodimer.,"['ade', 'yicP', 'b3665', 'JW3640']",2
P0A7D4,411,['Adenylosuccinate synthetase'],Homodimer.,"['purA', 'adeK', 'b4177', 'JW4135']",2
P0AF18,412,"['N-acetylglucosamine-6-phosphate deacetylase', 'GlcNAc 6-P deacetylase']",Homotetramer.,"['nagA', 'b0677', 'JW0663']",4
P0A962,413,"['L-asparaginase 1', 'L-asparaginase I', 'L-ASNase I', 'L-asparagine amidohydrolase I']",Homotetramer.,"['ansA', 'b1767', 'JW1756']",4
P37595,414,"['Isoaspartyl peptidase', 'Beta-aspartyl-peptidase', 'EcAIII', 'Isoaspartyl dipeptidase']",Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,"['iaaA', 'spt', 'ybiK', 'b0828', 'JW0812']",1
P00963,415,['Aspartate--ammonia ligase'],Homodimer.,"['asnA', 'b3744', 'JW3722']",2
P22106,416,"['Asparagine synthetase B [glutamine-hydrolyzing]', 'AS-B']",Homodimer.,"['asnB', 'b0674', 'JW0660']",2
P0A7F3,417,['Aspartate carbamoyltransferase regulatory chain'],"Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['pyrI', 'b4244', 'JW4203']",12
P0A786,418,['Aspartate carbamoyltransferase catalytic subunit'],"Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['pyrB', 'b4245', 'JW4204']",12
P62623,419,"['4-hydroxy-3-methylbut-2-enyl diphosphate reductase', 'HMBPP reductase']",Homodimer.,"['ispH', 'lytB', 'yaaE', 'b0029', 'JW0027']",2
P0A6K1,421,"['Diaminopimelate epimerase', 'DAP epimerase']",Homodimer.,"['dapF', 'b3809', 'JW5592']",2
P04036,422,"['4-hydroxy-tetrahydrodipicolinate reductase', 'HTPA reductase']",Homotetramer.,"['dapB', 'b0031', 'JW0029']",4
P18335,425,['Acetylornithine/succinyldiaminopimelate aminotransferase'],Homodimer.,"['argD', 'dapC', 'dtu', 'b3359', 'JW3322']",2
P07623,427,"['Homoserine O-succinyltransferase', 'HST']",Homodimer.,"['metAS', 'metA', 'b4013', 'JW3973']",2
P0AB91,429,"['Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive', '3-deoxy-D-arabino-heptulosonate 7-phosphate synthase', 'DAHP synthase', 'Phospho-2-keto-3-deoxyheptonate aldolase']",Homotetramer.,"['aroG', 'b0754', 'JW0737']",4
P0A6G3,431,"['Nicotinamide-nucleotide amidohydrolase PncC', 'NMN amidohydrolase PncC', 'NMN deamidase', 'Nicotinamide-nucleotide amidase']",Homodimer.,"['pncC', 'ygaD', 'b2700', 'JW2670']",2
P09546,433,['Bifunctional protein PutA'],Homodimer.,"['putA', 'poaA', 'b1014', 'JW0999']",2
P0A951,434,"['Spermidine N(1)-acetyltransferase', 'SAT']","Homododecamer (PubMed:31205017). Ligand-free SpeG forms closed symmetric dodecamers in the crystal and open asymmetric dodecamers in solution (PubMed:31205017). In the absence of ligand, also exists in solution as hexamers and tetramers, but not dimers (PubMed:23908034, PubMed:8077207, PubMed:31205017). Can interact with the DNA-binding carboxyl domain of RcsB in the presence or absence of spermidine (PubMed:30562360).","['speG', 'b1584', 'JW1576']",12
P27832,435,"['dTDP-fucosamine acetyltransferase', 'TDP-fucosamine acetyltransferase', 'dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase']",Homodimer.,"['wecD', 'rffC', 'yifH', 'b3790', 'JW5597']",2
P37330,437,"['Malate synthase G', 'MSG']",Monomer.,"['glcB', 'glc', 'b2976', 'JW2943']",1
Q93K97,439,"['ADP-ribose pyrophosphatase', 'ADP-ribose diphosphatase', 'ADP-ribose phosphohydrolase', 'ASPPase', 'Adenosine diphosphoribose pyrophosphatase', 'ADPR-PPase']",Homodimer.,"['nudF', 'aspP', 'yqiE', 'yzzG', 'b3034', 'JW3002']",2
P45799,440,['ADP compounds hydrolase NudE'],Homodimer.,"['nudE', 'yrfE', 'b3397', 'JW3360']",2
P08202,441,['L-arabinose isomerase'],Homohexamer.,"['araA', 'b0062', 'JW0061']",6
P09424,442,['Mannitol-1-phosphate 5-dehydrogenase'],Monomer.,"['mtlD', 'b3600', 'JW3574']",1
P06720,444,['Alpha-galactosidase'],Homodimer.,"['melA', 'mel-7', 'b4119', 'JW4080']",2
P69922,445,"['L-fucose isomerase', '6-deoxy-L-galactose isomerase', 'D-arabinose isomerase']",Homohexamer.,"['fucI', 'b2802', 'JW2773']",6
P0AB87,447,"['L-fuculose phosphate aldolase', 'D-ribulose-phosphate aldolase', 'L-fuculose-1-phosphate aldolase']",Homotetramer.,"['fucA', 'fucC', 'prd', 'b2800', 'JW2771']",4
P0AEP3,450,"['UTP--glucose-1-phosphate uridylyltransferase', 'Alpha-D-glucosyl-1-phosphate uridylyltransferase', 'UDP-Glc PPase', 'UDP-glucose pyrophosphorylase', 'UDPGP', 'Uridine diphosphoglucose pyrophosphorylase']",Homotetramer or homopentamer.,"['galU', 'ychD', 'b1236', 'JW1224']",4
P21645,451,"['UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase', 'UDP-3-O-(3-OHC14)-GlcN N-acyltransferase', 'Protein FirA', 'Rifampicin resistance protein', 'UDP-3-O-(3-hydroxytetradecanoyl)glucosamine N-acyltransferase']",Homotrimer.,"['lpxD', 'firA', 'omsA', 'b0179', 'JW0174']",3
P77731,455,"['Ureidoglycolate lyase', 'Ureidoglycolatase', 'Ureidoglycolate hydrolase']",Homodimer.,"['allA', 'glxA2', 'ybbT', 'b0505', 'JW0493']",2
P51020,457,"['4-hydroxy-2-oxovalerate aldolase', 'HOA', '4-hydroxy-2-keto-pentanoic acid aldolase', '4-hydroxy-2-oxopentanoate aldolase']",Interacts with MhpF.,"['mhpE', 'b0352', 'JW0343']",1
P0AFG3,459,['2-oxoglutarate dehydrogenase E1 component'],"Homodimer (PubMed:17367808). Part of the 2-oxoglutarate dehydrogenase (OGDH) complex composed of E1 (2-oxoglutarate dehydrogenase), E2 (dihydrolipoamide succinyltransferase) and E3 (dihydrolipoamide dehydrogenase); the complex contains multiple copies of the three enzymatic components (E1, E2 and E3) (Probable). Interacts (via N-terminus) with SucB, the E2 component of OGDH complex (PubMed:17367808).","['sucA', 'b0726', 'JW0715']",2
P0AFG6,460,"['Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex', '2-oxoglutarate dehydrogenase complex component E2', 'OGDC-E2', 'Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex']","Forms a 24-polypeptide structural core with octahedral symmetry (PubMed:9677295, PubMed:10739245). Part of the 2-oxoglutarate dehydrogenase (OGDH) complex composed of E1 (2-oxoglutarate dehydrogenase), E2 (dihydrolipoamide succinyltransferase) and E3 (dihydrolipoamide dehydrogenase); the complex contains multiple copies of the three enzymatic components (E1, E2 and E3) (Probable). Interacts with SucA (via N-terminus), the E1 component of OGDH complex (PubMed:17367808).","['sucB', 'b0727', 'JW0716']",24
P0A9S5,461,"['Glycerol dehydrogenase', '(R)-aminopropanol dehydrogenase', '1,2-propanediol dehydrogenase', 'D-1-amino-2-propanol oxidoreductase']","Homodimer and homooctamer (PubMed:40950, PubMed:6365902). Forms homotetramers in a solution containing 5% glycerol (PubMed:30839292).","['gldA', 'b3945', 'JW5556']",2
P0A790,462,['Aspartate 1-decarboxylase'],"Heterooctamer of four alpha and four beta subunits (PubMed:9546220). Interacts with PanZ (PubMed:23170229, PubMed:25910242).","['panD', 'b0131', 'JW0127']",4
P11880,463,"['UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase', 'D-alanyl-D-alanine-adding enzyme', 'UDP-MurNAc-pentapeptide synthetase']",Monomer.,"['murF', 'mra', 'b0086', 'JW0084']",1
P0A722,465,"['Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase', 'UDP-N-acetylglucosamine acyltransferase']",Homotrimer.,"['lpxA', 'b0181', 'JW0176']",3
P60757,466,['ATP phosphoribosyltransferase'],"Equilibrium between an active dimeric form, an inactive hexameric form and higher aggregates. Interconversion between the various forms is largely reversible and is influenced by the natural substrates and inhibitors of the enzyme.","['hisG', 'b2019', 'JW2001']",1
P06988,467,"['Histidinol dehydrogenase', 'HDH']",Homodimer.,"['hisD', 'b2020', 'JW2002']",2
P0A717,469,"['Ribose-phosphate pyrophosphokinase', 'RPPK', '5-phospho-D-ribosyl alpha-1-diphosphate synthase', 'Phosphoribosyl diphosphate synthase', 'Phosphoribosyl pyrophosphate synthase']",Homohexamer.,"['prs', 'prsA', 'b1207', 'JW1198']",6
P10371,471,['1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase'],Monomer.,"['hisA', 'b2024', 'JW2006']",1
P0A9D4,472,"['Serine acetyltransferase', 'SAT']",Homohexamer; dimer of a homotrimer (PubMed:10617639). Forms a cysteine synthase complex with 2 copies of CysK (By similarity).,"['cysE', 'b3607', 'JW3582']",6
P16703,473,"['Cysteine synthase B', 'CSase B', 'O-acetylserine (thiol)-lyase B', 'OAS-TL B', 'O-acetylserine sulfhydrylase B']",Homodimer.,"['cysM', 'b2421', 'JW2414']",2
P0ABK5,474,"['Cysteine synthase A', 'CSase A', 'O-acetylserine (thiol)-lyase A', 'OAS-TL A', 'O-acetylserine sulfhydrylase A', 'S-carboxymethylcysteine synthase', 'Sulfate starvation-induced protein 5', 'SSI5']","(Microbial infection) Interacts with CdiA-CT from strain 536 / UPEC, this is blocked upon preincubation with O-acetyl-L-serine. CysK forms a complex with CdiA-CT/CdiI (PubMed:22333533). One CdiA toxin subunit binds to each subunit of the CysK homodimer, and one CdiI immunity protein binds to each toxin subunit; the immune complex is thus a dimer of trimers. The 4 C-terminal residues of CdiA fit into the active site of CysK (PubMed:27531961).","['cysK', 'cysZ', 'b2414', 'JW2407']",1
P17854,476,"[""Phosphoadenosine 5'-phosphosulfate reductase"", 'PAPS reductase', ""3'-phosphoadenylylsulfate reductase"", 'PAPS reductase, thioredoxin dependent', 'PAPS sulfotransferase', 'PAdoPS reductase']",Homodimer.,"['cysH', 'b2762', 'JW2732']",2
P08660,477,"['Lysine-sensitive aspartokinase 3', 'Aspartate kinase III', 'AKIII', 'Lysine-sensitive aspartokinase III']",Homodimer. In the inactive form a homotetramer is formed.,"['lysC', 'apk', 'b4024', 'JW3984']",2
P00561,478,['Bifunctional aspartokinase/homoserine dehydrogenase 1'],Homotetramer.,"['thrA', 'thrA1', 'thrA2', 'b0002', 'JW0001']",4
P00562,479,['Bifunctional aspartokinase/homoserine dehydrogenase 2'],Homotetramer.,"['metL', 'metM', 'b3940', 'JW3911']",4
P0A9Q9,480,['Aspartate-semialdehyde dehydrogenase'],Homodimer.,"['asd', 'hom', 'b3433', 'JW3396']",2
P0A817,482,"['S-adenosylmethionine synthase', 'AdoMet synthase', 'MAT', 'Methionine adenosyltransferase']",(Microbial infection) Interacts with enterobacteria phage T3 S-Adenosylmethionine lyase; this interaction induces the polymerization of METK into filaments that are enzymatically inactive.,"['metK', 'metX', 'b2942', 'JW2909']",1
P0AE76,484,"['Bifunctional adenosylcobalamin biosynthesis protein CobU', 'Adenosylcobinamide kinase', 'Adenosylcobinamide-phosphate guanylyltransferase']",Homodimer.,"['cobU', 'b1993', 'JW1971']",2
P0ABR9,487,"['2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase']",Homotetramer.,"['mhpB', 'b0348', 'JW0339']",4
P77044,488,"['2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase', '2-hydroxy-6-ketonona-2,4-diene-1,9-dioic acid 5,6-hydrolase', '2-hydroxy-6-oxonona-2,4,7-triene-1,9-dioic acid 5,6-hydrolase', '2-hydroxy-6-oxonona-2,4-diene-1,9-dioic acid 5,6-hydrolase']",Homodimer.,"['mhpC', 'b0349', 'JW0340']",2
P19925,490,"['Enterobactin synthase component D', ""4'-phosphopantetheinyl transferase EntD"", 'Enterochelin synthase D']","EntB, EntD, EntE, and EntF form a multienzyme complex called enterobactin synthase.","['entD', 'b0583', 'JW5085']",1
P77555,492,['Ureidoglycolate dehydrogenase (NAD(+))'],Homodimer.,"['allD', 'glxB8', 'ylbC', 'b0517', 'JW0505']",2
P37306,493,['Carbamate kinase'],Homodimer.,"['arcC', 'ybcF', 'b0521', 'JW0510']",2
P76535,495,"['N-acetylmuramic acid 6-phosphate etherase', 'MurNAc-6-P etherase', 'N-acetylmuramic acid 6-phosphate hydrolase', 'N-acetylmuramic acid 6-phosphate lyase']",Homodimer.,"['murQ', 'yfeU', 'b2428', 'JW2421']",2
P33022,497,['Pyrimidine-specific ribonucleoside hydrolase RihB'],Homotetramer.,"['rihB', 'yeiK', 'b2162', 'JW2149']",4
P09029,498,"['N5-carboxyaminoimidazole ribonucleotide synthase', 'N5-CAIR synthase']",Homodimer.,"['purK', 'b0522', 'JW0511']",2
P0A9B2,499,"['Glyceraldehyde-3-phosphate dehydrogenase A', 'GAPDH-A']",Homotetramer.,"['gapA', 'b1779', 'JW1768']",4
P00350,501,"['6-phosphogluconate dehydrogenase, decarboxylating']",Homodimer.,"['gnd', 'b2029', 'JW2011']",2
P37610,502,"['Alpha-ketoglutarate-dependent taurine dioxygenase', '2-aminoethanesulfonate dioxygenase', 'Sulfate starvation-induced protein 3', 'SSI3']","Homodimer (PubMed:11955067, PubMed:12741810, PubMed:9287300). Was later shown to be a homotetramer arranged as a dimer of two dimers (PubMed:22221834).","['tauD', 'ssiD', 'yaiG', 'b0368', 'JW0360']",2
P76558,503,"['NADP-dependent malic enzyme', 'NADP-ME']","Homooligomer, possibly an octamer.","['maeB', 'ypfF', 'b2463', 'JW2447']",1
P00968,505,['Carbamoyl-phosphate synthase large chain'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate. Tetramer of heterodimers (alpha,beta)4.","['carB', 'pyrA', 'b0033', 'JW0031']",1
P0A6F1,506,['Carbamoyl-phosphate synthase small chain'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate. Tetramer of heterodimers (alpha,beta)4.","['carA', 'pyrA', 'b0032', 'JW0030']",1
P0A7B5,507,['Glutamate 5-kinase'],Homotetramer. Dimer of dimers. May form a complex with gamma-glutamyl phosphate reductase (proA).,"['proB', 'b0242', 'JW0232']",4
P09151,508,"['2-isopropylmalate synthase', 'Alpha-IPM synthase', 'Alpha-isopropylmalate synthase']",Homodimer.,"['leuA', 'b0074', 'JW0073']",2
P0A6R0,509,"['Beta-ketoacyl-[acyl-carrier-protein] synthase III', '3-oxoacyl-[acyl-carrier-protein] synthase 3', '3-oxoacyl-[acyl-carrier-protein] synthase III', 'EcFabH']",Homodimer.,"['fabH', 'b1091', 'JW1077']",2
P00448,510,['Superoxide dismutase [Mn]'],Homodimer.,"['sodA', 'b3908', 'JW3879']",2
P0AGD3,511,['Superoxide dismutase [Fe]'],Homodimer.,"['sodB', 'b1656', 'JW1648']",2
P0AF12,512,"[""5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase"", ""5'-deoxyadenosine nucleosidase""]",Homodimer.,"['mtnN', 'mtn', 'pfs', 'yadA', 'b0159', 'JW0155']",2
P77788,514,['CTP pyrophosphohydrolase'],Monomer.,"['nudG', 'ynjG', 'b1759', 'JW1748']",1
P52006,515,"['Nucleoside triphosphatase NudI', 'Nucleotide diphosphatase NudI', 'Pyrimidine deoxynucleoside triphosphate diphosphatase', 'dCTP diphosphatase', 'dTTP diphosphatase', 'dUTP diphosphatase']",Monomer.,"['nudI', 'yfaO', 'b2251', 'JW2245']",1
P75838,516,['Ribosomal protein S12 methylthiotransferase accessory factor YcaO'],Interacts with the ribosomal small subunit.,"['ycaO', 'b0905', 'JW0888']",1
P25536,517,"['dTTP/UTP pyrophosphatase', 'dTTPase/UTPase', 'Nucleoside triphosphate pyrophosphatase', 'Nucleotide pyrophosphatase', 'Nucleotide PPase']","Homodimer (PubMed:24210219, PubMed:25658941, PubMed:26252214). Can also form homotetramers (PubMed:24210219).","['yhdE', 'b3248', 'JW3217']",2
P31142,519,"['3-mercaptopyruvate sulfurtransferase', 'MST']",Monomer.,"['sseA', 'b2521', 'JW2505']",1
P0A6V5,521,['Thiosulfate sulfurtransferase GlpE'],Homodimer.,"['glpE', 'b3425', 'JW3388']",2
P0AC88,522,"['GDP-mannose 4,6-dehydratase']",Homodimer.,"['gmd', 'yefA', 'yefN', 'b2053', 'JW2038']",2
P0ABF6,524,['Cytidine deaminase'],Homodimer.,"['cdd', 'b2143', 'JW2131']",2
P13000,525,"['ATP-dependent dethiobiotin synthetase BioD 1', 'DTB synthetase 1', 'DTBS 1', 'Dethiobiotin synthase 1']",Homodimer.,"['bioD1', 'b0778', 'JW0761']",2
P28248,526,['dCTP deaminase'],Homotrimer.,"['dcd', 'dus', 'paxA', 'b2065', 'JW2050']",3
P0A6L2,527,"['4-hydroxy-tetrahydrodipicolinate synthase', 'HTPA synthase']",Homotetramer; dimer of dimers.,"['dapA', 'b2478', 'JW2463']",4
P25524,528,"['Cytosine deaminase', 'Cytosine aminohydrolase', 'Isoguanine deaminase']",Homohexamer.,"['codA', 'b0337', 'JW0328']",6
P17169,529,"['Glutamine--fructose-6-phosphate aminotransferase [isomerizing]', 'D-fructose-6-phosphate amidotransferase', 'GFAT', 'Glucosamine-6-phosphate synthase', 'Hexosephosphate aminotransferase', 'L-glutamine--D-fructose-6-phosphate amidotransferase']",Homodimer (PubMed:9739095) (Probable). In pull-down experiments interacts with CedA (PubMed:28818726).,"['glmS', 'b3729', 'JW3707']",2
P77454,531,['Glutaminase 1'],Homotetramer.,"['glsA1', 'ybaS', 'b0485', 'JW0474']",4
P0A6W0,532,['Glutaminase 2'],Homotetramer.,"['glsA2', 'yneH', 'b1524', 'JW1517']",4
P0AG16,533,"['Amidophosphoribosyltransferase', 'ATase']",Homotetramer.,"['purF', 'b2312', 'JW2309']",4
P60560,534,['GMP reductase'],Homotetramer.,"['guaC', 'b0104', 'JW0101']",4
P18843,535,"['NH(3)-dependent NAD(+) synthetase', 'Nicotinamide adenine dinucleotide synthetase', 'NADS', 'Nitrogen regulatory protein']",Homodimer.,"['nadE', 'efg', 'ntrL', 'b1740', 'JW1729']",2
P0A9I8,536,['Nitrite reductase (NADH) small subunit'],Associates with NirB.,"['nirD', 'b3366', 'JW3329']",1
P08201,537,['Nitrite reductase (NADH) large subunit'],Homodimer which associates with NirD.,"['nirB', 'b3365', 'JW3328']",2
P06960,538,"['Ornithine carbamoyltransferase subunit F', 'OTCase-2']","In E.coli strain K12, trimer of identical or non-identical chains are composed of ArgI (I) and/or ArgF (F). The trimer has the following composition: FFI, FFF, FII, III. E.coli strains B and W, which are known to contain only ArgI, produce only a trimer of identical chains (III).","['argF', 'b0273', 'JW0266']",1
P04391,539,"['Ornithine carbamoyltransferase subunit I', 'OTCase-1']","In E.coli strain K12, trimer of identical or non-identical chains are composed of ArgI (I) and/or ArgF (F) (PubMed:6369246, PubMed:4558857, PubMed:789338). The trimer has the following composition: FFI, FFF, FII, III (PubMed:6369246, PubMed:4558857, PubMed:789338). E.coli strains B and W, which are known to contain only ArgI, produce only a trimer of identical chains (III).","['argI', 'b4254', 'JW4211']",1
P08179,540,"['Phosphoribosylglycinamide formyltransferase', ""5'-phosphoribosylglycinamide transformylase"", 'GAR transformylase', 'GART']",Monomer. Homodimer below pH 6.8.,"['purN', 'b2500', 'JW2485']",1
P77541,542,['2-methylisocitrate lyase'],Homotetramer; dimer of dimers.,"['prpB', 'yahQ', 'b0331', 'JW0323']",4
P19624,545,['4-hydroxythreonine-4-phosphate dehydrogenase'],Homodimer.,"['pdxA', 'b0052', 'JW0051']",2
P0A794,546,"[""Pyridoxine 5'-phosphate synthase"", 'PNP synthase']",Homooctamer; tetramer of dimers.,"['pdxJ', 'b2564', 'JW2548']",8
P0ACB2,547,['Delta-aminolevulinic acid dehydratase'],Homooctamer.,"['hemB', 'ncf', 'b0369', 'JW0361']",8
P15640,548,"['Phosphoribosylamine--glycine ligase', 'GARS', 'Glycinamide ribonucleotide synthetase', 'Phosphoribosylglycinamide synthetase']",Monomer.,"['purD', 'b4005', 'JW3969']",1
P15254,549,['Phosphoribosylformylglycinamidine synthase'],Monomer.,"['purL', 'purI', 'b2557', 'JW2541']",1
P19636,550,"['Ethanolamine ammonia-lyase small subunit', 'EAL small subunit', 'Ethanolamine ammonia-lyase beta subunit', 'Ethanolamine ammonia-lyase light chain', 'Ethanolamine deaminase small subunit']","The basic unit is a heterodimer, which further associates into a trimer of heterotetramers (PubMed:20519496, PubMed:21142024, PubMed:29797764, PubMed:19762342). 6 large subunits form a core ring with 6 small subunits projecting outwards (Probable).","['eutC', 'b2440', 'JW2433']",1
P0AEJ6,551,"['Ethanolamine ammonia-lyase large subunit', 'EAL large subunit', 'Ethanolamine ammonia-lyase alpha subunit', 'Ethanolamine ammonia-lyase heavy chain', 'Ethanolamine deaminase large subunit']","The basic unit is a heterodimer which dimerizes to form tetramers (PubMed:20519496, PubMed:21142024, PubMed:29797764, PubMed:19762342). The heterotetramers trimerize; 6 large subunits form a core ring with 6 small subunits projecting outwards (Probable).","['eutB', 'b2441', 'JW2434']",1
P0ADG4,554,['Nus factor SuhB'],"Monomer (PubMed:10747806, PubMed:31127279). A monomer-dimer equilibrium (PubMed:17652087). Homodimer (PubMed:31020314, PubMed:32871103). The rRNA transcription and antitermination complex (rrnTAC) consists of RNA polymerase (RNAP), NusA, NusB, NusE (rpsJ), NusG, SubB, ribosomal protein S4, DNA and precursor rRNA; S4 is more flexible than other subunits (PubMed:31127279, PubMed:31020314, PubMed:32871103). Binds to RNAP, which decreases IMPase activity against 1D-myo-inositol 1-phosphate (PubMed:17652087) (Probable). Association with rRNA gene-transcribing RNAP is dependent on NusB (PubMed:26980831, PubMed:29229908). Interacts with AR2 domain of NusA; crystallizes as a 2:1 SuhB:NusA heterotrimer (PubMed:31020314, PubMed:31127279).","['suhB', 'ssyA', 'b2533', 'JW2517']",1
P31660,555,"['2-methylcitrate synthase', '(2S,3S)-2-methylcitrate synthase', 'Citrate synthase']",Homodimer.,"['prpC', 'yahS', 'yzzD', 'b0333', 'JW0324']",2
P39286,556,['Small ribosomal subunit biogenesis GTPase RsgA'],"Monomer (Probable). All of the protein is associated with ribosomes; the ratio is substoichiometric at 1:200 RsgA/ribosome (PubMed:14973029). Association is tightest with the 30S subunit in the presence of the non-hydrolyzable GTP analog GMP-PNP (PubMed:14973029, PubMed:15466596). 2 cryoelectron microscopy (cryo-EM) structures in complex with 30S ribosomes have been resolved; the protein is determined to bind to different but partially overlapping regions of the 30S ribosomal subunit (PubMed:21788480, PubMed:21960487). One cryo-EM study suggests it contacts ribosomal proteins uS3, uS12 and uS13 as well as 16S rRNA (PubMed:21788480). Another cryo-EM study shows it to bind 16S rRNA, no ribosomal proteins, and to cover the sites of intersubunit bridges B2a, B3 and B7a (PubMed:21960487). Has a significant preference for mature versus immature 30S ribosomes in the presence of GMP-PNP (PubMed:21102555, PubMed:27382067). Another study shows it binds equally well to mature and immature 30S ribosomal subunits in the presence of GMP-PNP (PubMed:25904134).","['rsgA', 'engC', 'yjeQ', 'b4161', 'JW4122']",1
P27254,558,['GTPase ArgK'],Monomer. Interacts with the methylmalonyl-CoA mutase ScpA.,"['argK', 'ygfD', 'b2918', 'JW2885']",1
P0AAN3,559,['Hydrogenase maturation factor HypB'],"Monomer (PubMed:21544686). Can form homodimers, but dimerization does not have a critical role in the hydrogenase maturation pathway (PubMed:21544686). Forms complexes with HypA and SlyD (PubMed:15995183, PubMed:15569666, PubMed:23899293).","['hypB', 'b2727', 'JW2697']",1
