,UniProtID,proteinNames,txt_subunit,geneNames
194,Q3Z5T2,['Acetolactate synthase small subunit'],Dimer of large and small chains.,"['ilvH', 'SSON_0085']"
195,Q3Z4X4,"['Cytochrome bo(3) ubiquinol oxidase subunit 4', 'Cytochrome o ubiquinol oxidase subunit 4', 'Oxidase bo(3) subunit 4', 'Ubiquinol oxidase polypeptide IV', 'Ubiquinol oxidase subunit 4']","Heterooctamer of two A chains, two B chains, two C chains and two D chains.","['cyoD', 'SSON_0412']"
196,Q3Z4X3,"['Cytochrome bo(3) ubiquinol oxidase subunit 3', 'Cytochrome o ubiquinol oxidase subunit 3', 'Oxidase bo(3) subunit 3', 'Ubiquinol oxidase polypeptide III', 'Ubiquinol oxidase subunit 3']","Heterooctamer of two A chains, two B chains, two C chains and two D chains.","['cyoC', 'SSON_0413']"
197,Q3Z4X1,['Ubiquinol oxidase subunit 2'],"Heterooctamer of two A chains, two B chains, two C chains and two D chains.","['cyoA', 'SSON_0415']"
198,Q3YUF5,['Probable L-ascorbate-6-phosphate lactonase UlaG'],"Heterooctamer of two A chains, two B chains, two C chains and two D chains.","['ulaG', 'SSON_4374']"
199,Q3Z4X2,"['Cytochrome bo(3) ubiquinol oxidase subunit 1', 'Cytochrome o ubiquinol oxidase subunit 1', 'Oxidase bo(3) subunit 1', 'Ubiquinol oxidase polypeptide I', 'Ubiquinol oxidase subunit 1']","The cytochrome bo(3) ubiquinol oxidase complex is a heterooctamer of two A chains, two B chains, two C chains and two D chains.","['cyoB', 'SSON_0414']"
200,Q3YXB4,['Propionate kinase'],Homodimer.,"['tdcD', 'SSON_3272']"
201,Q3Z2K0,"['Formate-dependent phosphoribosylglycinamide formyltransferase', ""5'-phosphoribosylglycinamide transformylase 2"", 'Formate-dependent GAR transformylase', 'GAR transformylase 2', 'GART 2', 'Non-folate glycinamide ribonucleotide transformylase', 'Phosphoribosylglycinamide formyltransferase 2']",Homodimer.,"['purT', 'SSON_1299']"
202,Q3YZR5,['Acetate kinase'],Homodimer.,"['ackA', 'SSON_2353']"
203,Q3YZB4,"['N-acetylmuramic acid 6-phosphate etherase', 'MurNAc-6-P etherase', 'N-acetylmuramic acid 6-phosphate hydrolase', 'N-acetylmuramic acid 6-phosphate lyase']",Homodimer.,"['murQ', 'SSON_2517']"
204,Q3Z062,['Cytidine deaminase'],Homodimer.,"['cdd', 'SSON_2199']"
205,Q3Z4E1,['Pyrimidine-specific ribonucleoside hydrolase RihA'],Homodimer.,"['rihA', 'SSON_0605']"
206,Q3YUF3,['Ascorbate-specific PTS system EIIA component'],Homodimer.,"['ulaC', 'SSON_4377']"
207,Q3Z044,['Pyrimidine-specific ribonucleoside hydrolase RihB'],Homotetramer.,"['rihB', 'SSON_2218']"
208,Q3YVG8,"['UDP-N-acetyl-D-mannosaminuronic acid transferase', 'UDP-ManNAcA transferase']",Homotetramer.,"['wecG', 'rffM', 'SSON_3967']"
209,Q3YUF4,['Ascorbate-specific PTS system EIIB component'],Homotetramer.,"['ulaB', 'SSON_4376']"
210,Q3Z2G0,"['PTS enzyme IID, mannose-specific']",Homotetramer.,"['manZ', 'SSON_1341']"
211,Q3Z2F8,"['PTS system mannose-specific EIIAB component', 'EIIAB-Man', 'EIII-Man']",Homodimer.,"['manX', 'SSON_1343']"
212,Q3Z0D7,"['Uridine kinase', 'Cytidine monophosphokinase', 'Uridine monophosphokinase']",Homodimer.,"['udk', 'SSON_2119']"
213,X5DN04,['Ascorbate-specific PTS system EIIC component'],Homodimer.,"['ulaA', 'CGLY_10390']"
214,Q3Z3L1,"['Cytidylate kinase', 'CK']",Homodimer.,"['cmk', 'SSON_0912']"
215,Q3Z2F9,"['PTS enzyme IIC, mannose-specific']",Homodimer.,"['manY', 'SSON_1342']"
216,W8U768,['PTS system MurNAc-GlcNAc-specific EIIBC component'],Homodimer.,"['murP', 'DD547_00184', 'EP54_06075', 'EQ90_11895', 'G6W63_09975', 'G6X24_03475', 'G6Y24_08205', 'GO736_10925', 'GO814_11485', 'GO829_12735', 'GO942_10185', 'HMPREF3211_02725', 'M1K003_0577', 'NCTC10702_00375', 'SA0759_00150', 'SA950122_00148', 'SAMEA103891221_00684', 'SAMEA103891415_02273', 'SAMEA4553026_01630', 'SAMEA70153168_00818']"
217,Q3Z3V5,['Asparaginase'],Homodimer.,"['ybiK', 'SSON_0810']"
218,Q3YX24,"['Sialic acid transporter NanT', 'Sialic acid permease', 'Sialic acid/H(+) symporter']",Homodimer.,"['nanT', 'SSON_3365']"
219,Q3YVW8,['L-lactate permease'],Homodimer.,"['lldP', 'SSON_3802']"
220,Q3Z2B3,['asparaginase'],Homodimer.,"['ansA', 'SSON_1388']"
221,Q3Z2V9,['D-amino acid dehydrogenase'],Homodimer.,"['dadA', 'SSON_1181']"
222,Q3YU62,['N-acetylneuraminic acid outer membrane channel protein NanC'],Homodimer.,"['yjhA', 'SSON_4473']"
223,Q3YX23,"['N-acetylneuraminate lyase', 'N-acetylneuraminate pyruvate-lyase', 'N-acetylneuraminic acid aldolase', 'Sialate lyase', 'Sialic acid aldolase', 'Sialic acid lyase']",Homotetramer.,"['nanA', 'SSON_3366']"
224,Q3YXE4,['Periplasmic L-asparaginase II'],Homotetramer.,"['ansB', 'SSON_3239']"
225,Q3Z4C7,['asparagine synthase (glutamine-hydrolyzing)'],Homotetramer.,"['asnB', 'SSON_0627']"
226,Q3Z5B5,['Acyl-coenzyme A dehydrogenase'],Homotetramer.,"['yafH', 'SSON_0263']"
227,Q3YUU2,['Diacylglycerol kinase'],Homotetramer.,"['dgkA', 'SSON_4222']"
228,Q3YVP8,['Aspartate--ammonia ligase'],Homotetramer.,"['asnA', 'SSON_3875']"
229,Q3YXZ8,['Dehydratase'],Homotetramer.,"['ygeX', 'SSON_3022']"
230,Q3Z326,"['Beta-ketoacyl-[acyl-carrier-protein] synthase III', '3-oxoacyl-[acyl-carrier-protein] synthase 3', '3-oxoacyl-[acyl-carrier-protein] synthase III']",Homodimer.,"['fabH', 'SSON_1111']"
231,Q3Z3J0,['Asparagine--tRNA ligase'],Homodimer.,"['asnS', 'SSON_0933']"
232,Q3YV19,['Acetylornithine deacetylase'],Homodimer.,"['argE', 'SSON_4130']"
233,Q3YY19,['Diaminopimelate decarboxylase'],Homodimer.,"['lysA', 'SSON_2998']"
234,Q3Z1I8,['L-asparagine permease'],Homodimer.,"['ansP', 'SSON_1680']"
235,Q3YVF7,"['Diaminopimelate epimerase', 'DAP epimerase']",Homodimer.,"['dapF', 'SSON_3982']"
236,Q3YU87,['LPS export ABC transporter permease LptG'],Component of the lipopolysaccharide transport and assembly complex. The LptBFG transporter is composed of two ATP-binding proteins (LptB) and two transmembrane proteins (LptF and LptG).,"['yjgQ', 'SSON_4447']"
237,Q3YW29,['Arsenical pump membrane protein'],Component of the lipopolysaccharide transport and assembly complex. The LptBFG transporter is composed of two ATP-binding proteins (LptB) and two transmembrane proteins (LptF and LptG).,"['arsB', 'SSON_3737']"
238,Q3YX40,['Lipopolysaccharide export system ATP-binding protein LptB'],Component of the lipopolysaccharide transport and assembly complex. The LptBFG transporter is composed of two ATP-binding proteins (LptB) and two transmembrane proteins (LptF and LptG).,"['yhbG', 'SSON_3349']"
239,Q3Z5I3,['Phosphatidate cytidylyltransferase'],Component of the lipopolysaccharide transport and assembly complex. The LptBFG transporter is composed of two ATP-binding proteins (LptB) and two transmembrane proteins (LptF and LptG).,"['cdsA', 'SSON_0187']"
240,Q3Z5M9,['Aspartate 1-decarboxylase'],Heterooctamer of four alpha and four beta subunits.,"['panD', 'SSON_0139']"
241,Q3YX41,['Lipopolysaccharide export system protein LptA'],Component of the lipopolysaccharide transport and assembly complex.,"['yhbN', 'lptA', 'SSON_3348']"
242,Q3YU88,['Lipopolysaccharide export system permease protein LptF'],Component of the lipopolysaccharide transport and assembly complex. The LptBFG transporter is composed of two ATP-binding proteins (LptB) and two transmembrane proteins (LptF and LptG).,"['yjgP', 'SSON_4446']"
243,Q3YUA6,['Aspartate carbamoyltransferase catalytic subunit'],"Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['pyrB', 'SSON_4426']"
244,Q3YXK0,"['3,4-dihydroxy-2-butanone 4-phosphate synthase', 'DHBP synthase']",Homodimer.,"['ribB', 'SSON_3178']"
245,Q3Z406,"['ATP-dependent dethiobiotin synthetase BioD', 'DTB synthetase', 'DTBS', 'Dethiobiotin synthase']",Homodimer.,"['bioD', 'SSON_0757']"
246,Q3YX42,['Lipopolysaccharide export system protein LptC'],Component of the lipopolysaccharide transport and assembly complex. Interacts with LptA and the LptBFG transporter complex.,"['yrbK', 'lptC', 'SSON_3347']"
247,Q3YUA7,['Aspartate carbamoyltransferase regulatory chain'],Contains catalytic and regulatory chains.,"['pyrI', 'SSON_4425']"
248,Q3YV33,['Bifunctional aspartokinase/homoserine dehydrogenase'],Homotetramer.,"['metL', 'SSON_4114']"
249,Q3Z5P2,['Aconitate hydratase B'],Homotetramer.,"['acnB', 'SSON_0126']"
250,Q3Z281,['Cryptic phospho-beta-glucosidase'],Homotetramer.,"['celF', 'SSON_1424']"
251,Q3Z612,['Bifunctional aspartokinase/homoserine dehydrogenase'],Homotetramer.,"['thrA', 'SSON_0002']"
252,Q3Z0D8,['dCTP deaminase'],Homotrimer.,"['dcd', 'SSON_2118']"
253,Q3Z126,"['Aconitate hydratase', 'Aconitase']",Homotrimer.,"['acnA', 'SSON_1864']"
254,Q3YUW1,['Aspartokinase'],Homotrimer.,"['lysC', 'SSON_4202']"
255,Q3YZL9,"['Long-chain fatty acid transport protein', 'Outer membrane FadL protein', 'Outer membrane flp protein']",Homotrimer.,"['fadL', 'SSON_2400']"
256,Q3YUK1,"['Aspartate ammonia-lyase', 'Aspartase']",Homotrimer.,"['aspA', 'SSON_4322']"
257,Q3YWC0,['2-oxo-3-deoxygalactonate kinase'],Homotrimer.,"['dgoK', 'SSON_3644']"
258,Q3Z295,"['Succinylornithine transaminase', 'SOAT']",Homotrimer.,"['astC', 'argM', 'SSON_1409']"
259,Q3Z3J2,['Aminotransferase'],Homodimer.,"['aspC', 'SSON_0931']"
260,Q3Z2M4,['Aspartate--tRNA ligase'],Homodimer.,"['aspS', 'SSON_1275']"
261,Q3YWR2,['Acetylornithine/succinyldiaminopimelate aminotransferase'],Homodimer.,"['argD', 'dapC', 'SSON_3490']"
262,Q3Z327,"['Phosphate acyltransferase', 'Acyl-ACP phosphotransacylase', 'Acyl-[acyl-carrier-protein]--phosphate acyltransferase', 'Phosphate-acyl-ACP acyltransferase']",Homodimer. Probably interacts with PlsY.,"['plsX', 'SSON_1110']"
263,Q3YV68,"['2-keto-3-deoxygluconate permease', 'KDG permease']",Homodimer. Probably interacts with PlsY.,"['kdgT', 'SSON_4079']"
264,Q3Z4D9,['Glutamate/aspartate transport system permease'],Homodimer. Probably interacts with PlsY.,"['gltK', 'SSON_0607']"
265,Q3YVQ8,['Ketodeoxygluconokinase'],Homodimer. Probably interacts with PlsY.,"['kdgK', 'SSON_3865']"
266,Q3Z4D7,['Periplasmic binding transport protein'],Homodimer. Probably interacts with PlsY.,"['ybeJ', 'SSON_0609']"
267,Q3Z4D8,['Glutamate/aspartate transport system permease'],Homodimer. Probably interacts with PlsY.,"['gltJ', 'SSON_0608']"
268,Q3Z251,['Phospho-2-dehydro-3-deoxyheptonate aldolase'],Homodimer. Probably interacts with PlsY.,"['aroH', 'SSON_1455']"
269,Q3YYV3,"['Holo-[acyl-carrier-protein] synthase', 'Holo-ACP synthase']",Homodimer. Probably interacts with PlsY.,"['acpS', 'SSON_2687']"
270,Q3Z4E0,['ATP-binding protein of glutamate/aspartate transport system'],Homodimer. Probably interacts with PlsY.,"['gltL', 'SSON_0606']"
271,Q3YVR0,['C4-dicarboxylate transport protein'],Homodimer. Probably interacts with PlsY.,"['dctA', 'SSON_3863']"
272,Q3YW53,"[""4'-phosphopantetheinyl transferase domain-containing protein""]",Homodimer. Probably interacts with PlsY.,"['yhhU', 'SSON_3713']"
273,Q3YYP3,['Phospho-2-dehydro-3-deoxyheptonate aldolase'],Homodimer. Probably interacts with PlsY.,"['aroF', 'SSON_2752']"
274,Q3YUL9,['C4-dicarboxylate transporter'],Homodimer. Probably interacts with PlsY.,"['dcuB', 'SSON_4300']"
275,Q3Z456,['Phospho-2-dehydro-3-deoxyheptonate aldolase'],Homodimer. Probably interacts with PlsY.,"['aroG', 'SSON_0706']"
276,Q3YUK2,['C4-dicarboxylate transporter'],Homodimer. Probably interacts with PlsY.,"['dcuA', 'SSON_4321']"
277,Q3YYT7,['Cysteine/O-acetylserine efflux protein'],Homodimer. Probably interacts with PlsY.,"['eamB', 'SSON_2704']"
278,Q3YUQ8,['Proton/glutamate-aspartate symporter'],Homodimer. Probably interacts with PlsY.,"['gltP', 'SSON_4258']"
279,Q3YUR7,"['Cation/acetate symporter ActP', 'Acetate permease', 'Acetate transporter ActP']",Homodimer. Probably interacts with PlsY.,"['actP', 'SSON_4249']"
280,Q3Z1X8,['Adenosine deaminase'],Homodimer. Probably interacts with PlsY.,"['add', 'SSON_1535']"
281,Q3YW11,['Guanylate kinase'],Homodimer. Probably interacts with PlsY.,"['gmk', 'SSON_3757']"
282,Q3YW28,['Arsenate reductase'],Homodimer. Probably interacts with PlsY.,"['arsC', 'SSON_3738']"
283,Q3Z321,['aminodeoxychorismate lyase'],Homodimer.,"['pabC', 'SSON_1116']"
284,Q3Z352,['Glutaredoxin 2'],Homodimer.,"['grxB', 'SSON_1084']"
285,Q3YWR1,"['p-aminobenzoate synthetase, component II']",Homodimer.,"['pabA', 'SSON_3491']"
286,Q3YVJ3,"['Dihydroxy-acid dehydratase', 'DAD']",Homodimer.,"['ilvD', 'SSON_3942']"
287,Q3Z294,"['Arginine N-succinyltransferase', 'AST']",Homodimer.,"['astA', 'SSON_1410']"
288,Q3Z1S5,['Oxidoreductase'],Homodimer.,"['ydfG', 'SSON_1589']"
289,Q3Z4J7,"['2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase, enterochelin biosynthesis']",Homodimer.,"['entA', 'SSON_0547']"
290,Q3Z4J9,"['2,3-dihydroxybenzoate-AMP ligase']",Homodimer.,"['entE', 'SSON_0545']"
291,Q3Z2F3,['aminodeoxychorismate synthase'],Homodimer.,"['pabB', 'SSON_1348']"
292,Q3Z0G6,['ATP phosphoribosyltransferase'],"Equilibrium between an active dimeric form, an inactive hexameric form and higher aggregates. Interconversion between the various forms is largely reversible and is influenced by the natural substrates and inhibitors of the enzyme.","['hisG', 'SSON_2090']"
293,Q3YWE3,['Adenine deaminase'],Homodimer.,"['ade', 'SSON_3619']"
294,Q3YVN5,"['ATP synthase epsilon chain', 'ATP synthase F1 sector epsilon subunit', 'F-ATPase epsilon subunit']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['atpC', 'SSON_3888']"
295,Q3YW17,['Transport protein'],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['yicE', 'SSON_3751']"
296,Q3YZ12,"['3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase', '2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase', '3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)propanoate dehydrogenase', 'CI-dihydrodiol dehydrogenase', 'Cis-3-(2-carboxyethenyl)-3,5-cyclohexadiene-1,2-diol dehydrogenase', 'Cis-3-(2-carboxyethyl)-3,5-cyclohexadiene-1,2-diol dehydrogenase', 'PP-dihydrodiol dehydrogenase']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['hcaB', 'SSON_2623']"
297,Q3Z586,"['2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase']",Homotetramer.,"['mhpB', 'SSON_0295']"
298,Q3YVP1,"['ATP synthase subunit c', 'ATP synthase F(0) sector subunit c', 'F-type ATPase subunit c', 'F-ATPase subunit c', 'Lipid-binding protein']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpE', 'SSON_3882']"
299,Q3YVN9,"['ATP synthase subunit delta', 'ATP synthase F(1) sector subunit delta', 'F-type ATPase subunit delta', 'F-ATPase subunit delta']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpH', 'SSON_3884']"
300,Q3YVP3,['Membrane-bound ATP synthase'],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpI', 'SSON_3880']"
301,Q3Z5X9,"['4-hydroxy-tetrahydrodipicolinate reductase', 'HTPA reductase']",Homotetramer.,"['dapB', 'SSON_0036']"
302,Q3YWK0,['Membrane/transport protein'],Homotetramer.,"['yieG', 'SSON_3558']"
303,Q3YVN7,"['ATP synthase gamma chain', 'ATP synthase F1 sector gamma subunit', 'F-ATPase gamma subunit']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['atpG', 'SSON_3886']"
304,Q3YVN8,"['ATP synthase subunit alpha', 'ATP synthase F1 sector subunit alpha', 'F-ATPase subunit alpha']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpA', 'SSON_3885']"
305,Q3Z4S5,"['Adenylate kinase', 'AK', 'ATP-AMP transphosphorylase', 'ATP:AMP phosphotransferase', 'Adenylate monophosphate kinase']",Monomer.,"['adk', 'SSON_0461']"
306,Q3YZ74,"['4-hydroxy-tetrahydrodipicolinate synthase', 'HTPA synthase']",Homotetramer; dimer of dimers.,"['dapA', 'SSON_2559']"
307,Q3YVP2,"['ATP synthase subunit a', 'ATP synthase F0 sector subunit a', 'F-ATPase subunit 6']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpB', 'SSON_3881']"
308,Q3Z5P0,['S-adenosylmethionine decarboxylase proenzyme'],Heterooctamer of four alpha and four beta chains arranged as a tetramer of alpha/beta heterodimers.,"['speD', 'SSON_0128']"
309,Q3YVN6,"['ATP synthase subunit beta', 'ATP synthase F1 sector subunit beta', 'F-ATPase subunit beta']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpD', 'SSON_3887']"
310,Q3YVG1,['Adenylate cyclase'],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['cyaA', 'SSON_3978']"
311,Q3Z1V9,"['Dihydromonapterin reductase', 'H(2)-MPt reductase']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['folM', 'SSON_1554']"
312,Q3YVP0,"['ATP synthase subunit b', 'ATP synthase F(0) sector subunit b', 'ATPase subunit I', 'F-type ATPase subunit b', 'F-ATPase subunit b']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpF', 'SSON_3883']"
313,Q3Z3V6,['Molybdopterin molybdenumtransferase'],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['moeA', 'SSON_0809']"
314,Q3Z5Y0,['Non-specific ribonucleoside hydrolase RihC'],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['rihC', 'SSON_0035']"
315,Q3YVB5,"['Molybdenum cofactor guanylyltransferase', 'MoCo guanylyltransferase', 'GTP:molybdopterin guanylyltransferase', 'Mo-MPT guanylyltransferase', 'Molybdopterin guanylyltransferase', 'Molybdopterin-guanine dinucleotide synthase', 'MGD synthase']",Monomer.,"['mobA', 'SSON_4029']"
316,Q3Z5W1,['Dihydrofolate reductase'],Monomer.,"['folA', 'SSON_0056']"
317,Q3YVB6,['Molybdopterin-guanine dinucleotide biosynthesis protein B'],Monomer.,"['mobB', 'SSON_4028']"
318,Q3YZP6,['Dihydrofolate synthase/folylpolyglutamate synthase'],Monomer.,"['folC', 'SSON_2373']"
319,Q3YZD9,['Nucleoside permease'],Monomer.,"['nupC', 'SSON_2485']"
320,Q3YUD3,"[""3'(2'),5'-bisphosphate nucleotidase CysQ"", ""3'(2'),5-bisphosphonucleoside 3'(2')-phosphohydrolase"", ""3'-phosphoadenosine 5'-phosphate phosphatase"", 'PAP phosphatase']",Monomer.,"['cysQ', 'SSON_4399']"
321,Q3Z409,['Biotin synthase'],Homodimer.,"['bioB', 'SSON_0754']"
322,Q3YXF1,['Nucleoside permease NupG'],Homodimer.,"['nupG', 'SSON_3232']"
323,Q3YV48,"['1,4-dihydroxy-2-naphthoate octaprenyltransferase', 'DHNA-octaprenyltransferase']",Homodimer.,"['menA', 'SSON_4099']"
324,Q3Z542,['Taurine import ATP-binding protein TauB'],"The complex is composed of two ATP-binding proteins (TauB), two transmembrane proteins (TauC) and a solute-binding protein (TauA).","['tauB', 'SSON_0344']"
325,Q3YZU4,"['1,4-dihydroxy-2-naphthoyl-CoA synthase', 'DHNA-CoA synthase']","The complex is composed of two ATP-binding proteins (TauB), two transmembrane proteins (TauC) and a solute-binding protein (TauA).","['menB', 'SSON_2323']"
326,Q3Z4Z8,['Nucleoside-specific channel-forming protein Tsx'],"The complex is composed of two ATP-binding proteins (TauB), two transmembrane proteins (TauC) and a solute-binding protein (TauA).","['tsx', 'SSON_0388']"
327,Q3Z0K3,"['Adenosylcobinamide-GDP ribazoletransferase', 'Cobalamin synthase', ""Cobalamin-5'-phosphate synthase""]","The complex is composed of two ATP-binding proteins (TauB), two transmembrane proteins (TauC) and a solute-binding protein (TauA).","['cobS', 'SSON_2053']"
328,Q3Z543,['Taurine transport system periplasmic protein'],"The complex is composed of two ATP-binding proteins (TauB), two transmembrane proteins (TauC) and a solute-binding protein (TauA).","['tauA', 'SSON_0343']"
329,Q3Z468,['Thioesterase domain-containing protein'],"The complex is composed of two ATP-binding proteins (TauB), two transmembrane proteins (TauC) and a solute-binding protein (TauA).","['ybgC', 'SSON_0688']"
330,Q3Z541,['Taurine transport system permease protein'],"The complex is composed of two ATP-binding proteins (TauB), two transmembrane proteins (TauC) and a solute-binding protein (TauA).","['tauC', 'SSON_0345']"
331,Q3Z3I5,['Solute-binding protein family 3/N-terminal domain-containing protein'],"The complex is composed of two ATP-binding proteins (TauB), two transmembrane proteins (TauC) and a solute-binding protein (TauA).","['ycbO', 'SSON_0939']"
332,Q3YXI4,"['7,8-dihydroneopterin aldolase']",Homooctamer.,"['ygiG', 'SSON_3195']"
333,Q3Z257,['Vitamin B12 import ATP-binding protein BtuD'],"The complex is composed of two ATP-binding proteins (BtuD), two transmembrane proteins (BtuC) and a solute-binding protein (BtuF).","['btuD', 'SSON_1449']"
334,Q3Z5J9,['Vitamin B12-binding protein'],"The complex is composed of two ATP-binding proteins (BtuD), two transmembrane proteins (BtuC) and a solute-binding protein (BtuF).","['yadT', 'btuF', 'SSON_0170']"
335,Q3Z3I7,['Aliphatic sulfonates import ATP-binding protein SsuB'],"The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).","['ssuB', 'SSON_0936']"
336,Q3Z259,['Vitamin B12 import system permease protein BtuC'],"The complex is composed of two ATP-binding proteins (BtuD), two transmembrane proteins (BtuC) and a solute-binding protein (BtuF).","['btuC', 'SSON_1447']"
337,Q3YXN0,['Biopolymer transport protein ExbD'],The accessory proteins ExbB and ExbD seem to form a complex with TonB.,"['exbD', 'SSON_3148']"
338,Q3Z3H6,"['Dihydroorotate dehydrogenase (quinone)', 'DHOdehase']",Monomer.,"['pyrD', 'SSON_0949']"
339,Q3Z3I6,['Transport system permease protein'],Monomer.,"['ycbM', 'SSON_0937']"
340,Q3Z354,"['Dihydroorotase', 'DHOase']",Homodimer.,"['pyrC', 'SSON_1082']"
341,Q3Z0T4,['Sodium-calcium/proton antiporter'],Homodimer.,"['chaA', 'SSON_1961']"
342,Q3YV10,"['Vitamin B12 transporter BtuB', 'Cobalamin receptor', 'Outer membrane cobalamin translocator']",Homodimer.,"['btuB', 'SSON_4139']"
